ModelGeography,SubGeography1,SubGeography2,ServiceTech,EfficiencyLevelName,EnergyService,EnergyCarrier,Year,SpecificEnergyConsumption
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2033,1.22662619285048e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2034,1.22226289393211e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2035,1.21838158448855e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2036,1.21492769945946e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2037,1.21185311877933e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2038,1.20911535259955e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2039,1.20667683994165e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2040,1.20450434304244e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2041,1.20256842277066e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2020,1.37253686124107e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2021,1.3511874979118e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2022,1.33242513902484e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2023,1.31590835279283e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2024,1.30134641126237e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2025,1.28849065981102e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2026,1.27712756232459e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2027,1.26707305847128e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2028,1.25816795575626e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2029,1.25027414327031e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2030,1.2432714622416e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2031,1.23705510493039e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2032,1.23153344113779e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2033,1.22662619285048e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2034,1.22226289393211e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2035,1.21838158448855e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2036,1.21492769945946e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2037,1.21185311877933e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2038,1.20911535259955e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2039,1.20667683994165e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2040,1.20450434304244e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2041,1.20256842277066e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2020,1.24539540905534e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2021,1.17804228445896e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2022,1.12242612147712e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2023,1.07616804546603e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2024,1.03745123708892e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2025,1.00486930712616e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2026,9.77320147812793e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2027,9.53930414094972e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2028,9.34000988691075e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2029,9.16967050219127e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2030,9.0236845305187e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2031,8.89827488080108e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2032,8.79031993968176e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2033,8.69722393441291e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2034,8.6168164135153e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2035,8.57373233144772e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2036,8.53693497748101e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2037,8.50548464012212e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2038,8.47858793605576e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2039,8.45557350759828e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2040,8.43587213884535e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2041,8.41478245849824e-10
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2020,1.83034672391046e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2021,1.76902022357825e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2022,1.71727893148532e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2023,1.6734324276382e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2024,1.6361338762317e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2025,1.60429979810361e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2026,1.57705091999751e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2027,1.55366801475305e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2028,1.53355854427e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2029,1.51623118316176e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2030,1.50127615804178e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2031,1.48834992544094e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2032,1.47716311998968e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2033,1.46747099183818e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2034,1.45906575658994e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2035,1.45177042780699e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2036,1.4455396162718e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2037,1.44021420279292e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2038,1.43565984559357e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2039,1.43176286521725e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2040,1.42842687764065e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2041,1.42557002388537e-09
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.67043056838665e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.63119721543299e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.58373985626978e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.53201732662156e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.72902175957523e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.68485039601461e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.64547543780663e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.61162349377737e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.58434524018741e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.56531098157373e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.54887041415018e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.5347349902361e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.52239693408311e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.50242098000527e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.48191496600031e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.4606594560388e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.43695779125825e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.40765135685205e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.37468433310065e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.33974284073137e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.36107111687728e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.62862679579486e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.56241229141023e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.49296205121553e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.4262030411615e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.60552250360601e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.55658466109561e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.51814707736189e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.48889946925519e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.46765574670479e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.45574863355229e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.44564265649442e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.43719834626017e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.43017868440035e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.41598965530453e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.40097751125776e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.38388747628474e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.36383158040212e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.33529395204937e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.29785507153434e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.25426215465339e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.27641281373149e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.63464749147882e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.57370394211559e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.50756360201932e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.43067096423879e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.60154491701577e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.54984669282105e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.51002099558483e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.48033162870406e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.45906752139968e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.44774984421683e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.43896383007e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.43168846160673e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.42566334200829e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.41170722009187e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.39659119803553e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.37918092176575e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.35954801712308e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.33049675307682e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.29382957694543e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.24462923391005e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.26296524801765e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.65281494355811e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.60560435666403e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.55831327405008e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.49776594319634e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.68540563720137e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.64070385840684e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.60412921385136e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.57519125484244e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.55203889443077e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.53646175396627e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.52319059550399e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.51200618557966e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.50248451901092e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.48294602272629e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.46300399990819e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.44335804014022e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.42142987268645e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.39367159375932e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.35861029862726e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.31420623507988e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.34054939252087e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.66930610546893e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.63714044977854e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.59397578475904e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.54402015008275e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.74385133653855e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.70192877727986e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.66444034131827e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.63200468439342e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.60545785219699e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.58610031166361e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.5692228549501e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.55443281662028e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.54147777244699e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.52347754483069e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.50508349169916e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.48391173939361e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.45937606008011e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.43100950828953e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.39774977797404e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.36558859685739e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.39230477760089e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.6747079031792e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.64142061637111e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.59752457936814e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.55037210322692e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.75022082007086e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.70838335308921e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.67094031507715e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.6384382378534e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.6115667002084e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.59132129143567e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.57358625528973e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.55803607787933e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.54411500936974e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.52244355603574e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.50075724334464e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.47812599341136e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.45246984919136e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.42230919674375e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.39200521955963e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.36062751201873e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.38236783331768e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.67005582729627e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.63048420832108e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.58272006086772e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.53032278741005e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.72647583305228e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.68475373551758e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.64747142110491e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.61535892314005e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.58945527266097e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.57138563931512e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.55579122200108e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.54238996681908e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.53068341713547e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.51115507678503e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.49105032534421e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.47017014519256e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.44678643213389e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.41771244715006e-10
