ModelGeography,SubGeography1,SubGeography2,Year,ServiceTechCategory,ServiceTech,NumInstances
INDIA,SR,AP,2034,LGV,LGV_MS,271305
INDIA,SR,AP,2034,LGV,LGV_NATGAS,271305
INDIA,SR,AP,2035,LGV,LGV_HSD,282383
INDIA,SR,AP,2035,LGV,LGV_E,282383
INDIA,SR,AP,2035,LGV,LGV_MS,282383
INDIA,SR,AP,2035,LGV,LGV_NATGAS,282383
INDIA,SR,AP,2036,LGV,LGV_HSD,296237
INDIA,SR,AP,2036,LGV,LGV_E,296237
INDIA,SR,AP,2036,LGV,LGV_MS,296237
INDIA,SR,AP,2036,LGV,LGV_NATGAS,296237
INDIA,SR,AP,2037,LGV,LGV_HSD,311043
INDIA,SR,AP,2037,LGV,LGV_E,311043
INDIA,SR,AP,2037,LGV,LGV_MS,311043
INDIA,SR,AP,2037,LGV,LGV_NATGAS,311043
INDIA,SR,AP,2038,LGV,LGV_HSD,326951
INDIA,SR,AP,2038,LGV,LGV_E,326951
INDIA,SR,AP,2038,LGV,LGV_MS,326951
INDIA,SR,AP,2038,LGV,LGV_NATGAS,326951
INDIA,SR,AP,2039,LGV,LGV_HSD,344159
INDIA,SR,AP,2039,LGV,LGV_E,344159
INDIA,SR,AP,2039,LGV,LGV_MS,344159
INDIA,SR,AP,2039,LGV,LGV_NATGAS,344159
INDIA,SR,AP,2040,LGV,LGV_HSD,362809
INDIA,SR,AP,2040,LGV,LGV_E,362809
INDIA,SR,AP,2040,LGV,LGV_MS,362809
INDIA,SR,AP,2040,LGV,LGV_NATGAS,362809
INDIA,SR,AP,2041,LGV,LGV_HSD,383219
INDIA,SR,AP,2041,LGV,LGV_E,383219
INDIA,SR,AP,2041,LGV,LGV_MS,383219
INDIA,SR,AP,2041,LGV,LGV_NATGAS,383219
INDIA,NER,AS,2014,LGV,LGV_HSD,72687
INDIA,NER,AS,2014,LGV,LGV_E,72687
INDIA,NER,AS,2014,LGV,LGV_MS,72687
INDIA,NER,AS,2014,LGV,LGV_NATGAS,72687
INDIA,NER,AS,2015,LGV,LGV_HSD,78491
INDIA,NER,AS,2015,LGV,LGV_E,78491
INDIA,NER,AS,2015,LGV,LGV_MS,78491
INDIA,NER,AS,2015,LGV,LGV_NATGAS,78491
INDIA,NER,AS,2016,LGV,LGV_HSD,86388
INDIA,NER,AS,2016,LGV,LGV_E,86388
INDIA,NER,AS,2016,LGV,LGV_MS,86388
INDIA,NER,AS,2016,LGV,LGV_NATGAS,86388
INDIA,NER,AS,2017,LGV,LGV_HSD,97763
INDIA,NER,AS,2017,LGV,LGV_E,97763
INDIA,NER,AS,2017,LGV,LGV_MS,97763
INDIA,NER,AS,2017,LGV,LGV_NATGAS,97763
INDIA,NER,AS,2018,LGV,LGV_HSD,115762
INDIA,NER,AS,2018,LGV,LGV_E,115762
INDIA,NER,AS,2018,LGV,LGV_MS,115762
INDIA,NER,AS,2018,LGV,LGV_NATGAS,115762
INDIA,NER,AS,2019,LGV,LGV_HSD,144061
INDIA,NER,AS,2019,LGV,LGV_E,144061
INDIA,NER,AS,2019,LGV,LGV_MS,144061
INDIA,NER,AS,2019,LGV,LGV_NATGAS,144061
INDIA,NER,AS,2020,LGV,LGV_HSD,167056
INDIA,NER,AS,2020,LGV,LGV_E,167056
INDIA,NER,AS,2020,LGV,LGV_MS,167056
INDIA,NER,AS,2020,LGV,LGV_NATGAS,167056
INDIA,NER,AS,2021,LGV,LGV_HSD,183355
INDIA,NER,AS,2021,LGV,LGV_E,183355
INDIA,NER,AS,2021,LGV,LGV_MS,183355
INDIA,NER,AS,2021,LGV,LGV_NATGAS,183355
INDIA,NER,AS,2022,LGV,LGV_HSD,198755
INDIA,NER,AS,2022,LGV,LGV_E,198755
INDIA,NER,AS,2022,LGV,LGV_MS,198755
INDIA,NER,AS,2022,LGV,LGV_NATGAS,198755
INDIA,NER,AS,2023,LGV,LGV_HSD,221252
INDIA,NER,AS,2023,LGV,LGV_E,221252
INDIA,NER,AS,2023,LGV,LGV_MS,221252
INDIA,NER,AS,2023,LGV,LGV_NATGAS,221252
INDIA,NER,AS,2024,LGV,LGV_HSD,245940
INDIA,NER,AS,2024,LGV,LGV_E,245940
INDIA,NER,AS,2024,LGV,LGV_MS,245940
INDIA,NER,AS,2024,LGV,LGV_NATGAS,245940
INDIA,NER,AS,2025,LGV,LGV_HSD,267487
INDIA,NER,AS,2025,LGV,LGV_E,267487
INDIA,NER,AS,2025,LGV,LGV_MS,267487
INDIA,NER,AS,2025,LGV,LGV_NATGAS,267487
INDIA,NER,AS,2026,LGV,LGV_HSD,285580
INDIA,NER,AS,2026,LGV,LGV_E,285580
INDIA,NER,AS,2026,LGV,LGV_MS,285580
INDIA,NER,AS,2026,LGV,LGV_NATGAS,285580
INDIA,NER,AS,2027,LGV,LGV_HSD,302069
INDIA,NER,AS,2027,LGV,LGV_E,302069
INDIA,NER,AS,2027,LGV,LGV_MS,302069
INDIA,NER,AS,2027,LGV,LGV_NATGAS,302069
INDIA,NER,AS,2028,LGV,LGV_HSD,317839
INDIA,NER,AS,2028,LGV,LGV_E,317839
INDIA,NER,AS,2028,LGV,LGV_MS,317839
INDIA,NER,AS,2028,LGV,LGV_NATGAS,317839
INDIA,NER,AS,2029,LGV,LGV_HSD,332868
INDIA,NER,AS,2029,LGV,LGV_E,332868
INDIA,NER,AS,2029,LGV,LGV_MS,332868
INDIA,NER,AS,2029,LGV,LGV_NATGAS,332868
INDIA,NER,AS,2030,LGV,LGV_HSD,347148
INDIA,NER,AS,2030,LGV,LGV_E,347148
INDIA,NER,AS,2030,LGV,LGV_MS,347148
INDIA,NER,AS,2030,LGV,LGV_NATGAS,347148
INDIA,NER,AS,2031,LGV,LGV_HSD,362141
INDIA,NER,AS,2031,LGV,LGV_E,362141
INDIA,NER,AS,2031,LGV,LGV_MS,362141
INDIA,NER,AS,2031,LGV,LGV_NATGAS,362141
INDIA,NER,AS,2032,LGV,LGV_HSD,377909
INDIA,NER,AS,2032,LGV,LGV_E,377909
INDIA,NER,AS,2032,LGV,LGV_MS,377909
INDIA,NER,AS,2032,LGV,LGV_NATGAS,377909
INDIA,NER,AS,2033,LGV,LGV_HSD,394520
INDIA,NER,AS,2033,LGV,LGV_E,394520
INDIA,NER,AS,2033,LGV,LGV_MS,394520
INDIA,NER,AS,2033,LGV,LGV_NATGAS,394520
INDIA,NER,AS,2034,LGV,LGV_HSD,412060
INDIA,NER,AS,2034,LGV,LGV_E,412060
INDIA,NER,AS,2034,LGV,LGV_MS,412060
INDIA,NER,AS,2034,LGV,LGV_NATGAS,412060
INDIA,NER,AS,2035,LGV,LGV_HSD,430634
INDIA,NER,AS,2035,LGV,LGV_E,430634
INDIA,NER,AS,2035,LGV,LGV_MS,430634
INDIA,NER,AS,2035,LGV,LGV_NATGAS,430634
INDIA,NER,AS,2036,LGV,LGV_HSD,450368
INDIA,NER,AS,2036,LGV,LGV_E,450368
INDIA,NER,AS,2036,LGV,LGV_MS,450368
INDIA,NER,AS,2036,LGV,LGV_NATGAS,450368
INDIA,NER,AS,2037,LGV,LGV_HSD,471422
INDIA,NER,AS,2037,LGV,LGV_E,471422
INDIA,NER,AS,2037,LGV,LGV_MS,471422
INDIA,NER,AS,2037,LGV,LGV_NATGAS,471422
INDIA,NER,AS,2038,LGV,LGV_HSD,494002
INDIA,NER,AS,2038,LGV,LGV_E,494002
INDIA,NER,AS,2038,LGV,LGV_MS,494002
INDIA,NER,AS,2038,LGV,LGV_NATGAS,494002
INDIA,NER,AS,2039,LGV,LGV_HSD,518402
INDIA,NER,AS,2039,LGV,LGV_E,518402
INDIA,NER,AS,2039,LGV,LGV_MS,518402
INDIA,NER,AS,2039,LGV,LGV_NATGAS,518402
INDIA,NER,AS,2040,LGV,LGV_HSD,544811
INDIA,NER,AS,2040,LGV,LGV_E,544811
INDIA,NER,AS,2040,LGV,LGV_MS,544811
INDIA,NER,AS,2040,LGV,LGV_NATGAS,544811
INDIA,NER,AS,2041,LGV,LGV_HSD,573687
INDIA,NER,AS,2041,LGV,LGV_E,573687
INDIA,NER,AS,2041,LGV,LGV_MS,573687
INDIA,NER,AS,2041,LGV,LGV_NATGAS,573687
INDIA,ER,BR,2014,LGV,LGV_HSD,61885
INDIA,ER,BR,2014,LGV,LGV_E,61885
INDIA,ER,BR,2014,LGV,LGV_MS,61885
INDIA,ER,BR,2014,LGV,LGV_NATGAS,61885
INDIA,ER,BR,2015,LGV,LGV_HSD,117634
INDIA,ER,BR,2015,LGV,LGV_E,117634
INDIA,ER,BR,2015,LGV,LGV_MS,117634
INDIA,ER,BR,2015,LGV,LGV_NATGAS,117634
INDIA,ER,BR,2016,LGV,LGV_HSD,168787
INDIA,ER,BR,2016,LGV,LGV_E,168787
INDIA,ER,BR,2016,LGV,LGV_MS,168787
INDIA,ER,BR,2016,LGV,LGV_NATGAS,168787
INDIA,ER,BR,2017,LGV,LGV_HSD,221821
INDIA,ER,BR,2017,LGV,LGV_E,221821
INDIA,ER,BR,2017,LGV,LGV_MS,221821
INDIA,ER,BR,2017,LGV,LGV_NATGAS,221821
INDIA,ER,BR,2018,LGV,LGV_HSD,267560
INDIA,ER,BR,2018,LGV,LGV_E,267560
INDIA,ER,BR,2018,LGV,LGV_MS,267560
INDIA,ER,BR,2018,LGV,LGV_NATGAS,267560
INDIA,ER,BR,2019,LGV,LGV_HSD,323739
INDIA,ER,BR,2019,LGV,LGV_E,323739
INDIA,ER,BR,2019,LGV,LGV_MS,323739
INDIA,ER,BR,2019,LGV,LGV_NATGAS,323739
INDIA,ER,BR,2020,LGV,LGV_HSD,378820
INDIA,ER,BR,2020,LGV,LGV_E,378820
INDIA,ER,BR,2020,LGV,LGV_MS,378820
INDIA,ER,BR,2020,LGV,LGV_NATGAS,378820
INDIA,ER,BR,2021,LGV,LGV_HSD,425337
INDIA,ER,BR,2021,LGV,LGV_E,425337
INDIA,ER,BR,2021,LGV,LGV_MS,425337
INDIA,ER,BR,2021,LGV,LGV_NATGAS,425337
INDIA,ER,BR,2022,LGV,LGV_HSD,457788
INDIA,ER,BR,2022,LGV,LGV_E,457788
INDIA,ER,BR,2022,LGV,LGV_MS,457788
INDIA,ER,BR,2022,LGV,LGV_NATGAS,457788
INDIA,ER,BR,2023,LGV,LGV_HSD,492619
INDIA,ER,BR,2023,LGV,LGV_E,492619
INDIA,ER,BR,2023,LGV,LGV_MS,492619
INDIA,ER,BR,2023,LGV,LGV_NATGAS,492619
INDIA,ER,BR,2024,LGV,LGV_HSD,614177
INDIA,ER,BR,2024,LGV,LGV_E,614177
INDIA,ER,BR,2024,LGV,LGV_MS,614177
INDIA,ER,BR,2024,LGV,LGV_NATGAS,614177
INDIA,ER,BR,2025,LGV,LGV_HSD,722876
INDIA,ER,BR,2025,LGV,LGV_E,722876
INDIA,ER,BR,2025,LGV,LGV_MS,722876
INDIA,ER,BR,2025,LGV,LGV_NATGAS,722876
INDIA,ER,BR,2026,LGV,LGV_HSD,810807
INDIA,ER,BR,2026,LGV,LGV_E,810807
INDIA,ER,BR,2026,LGV,LGV_MS,810807
INDIA,ER,BR,2026,LGV,LGV_NATGAS,810807
INDIA,ER,BR,2027,LGV,LGV_HSD,885028
INDIA,ER,BR,2027,LGV,LGV_E,885028
INDIA,ER,BR,2027,LGV,LGV_MS,885028
INDIA,ER,BR,2027,LGV,LGV_NATGAS,885028
INDIA,ER,BR,2028,LGV,LGV_HSD,950129
INDIA,ER,BR,2028,LGV,LGV_E,950129
INDIA,ER,BR,2028,LGV,LGV_MS,950129
INDIA,ER,BR,2028,LGV,LGV_NATGAS,950129
INDIA,ER,BR,2029,LGV,LGV_HSD,1006413
INDIA,ER,BR,2029,LGV,LGV_E,1006413
INDIA,ER,BR,2029,LGV,LGV_MS,1006413
INDIA,ER,BR,2029,LGV,LGV_NATGAS,1006413
INDIA,ER,BR,2030,LGV,LGV_HSD,1060425
INDIA,ER,BR,2030,LGV,LGV_E,1060425
INDIA,ER,BR,2030,LGV,LGV_MS,1060425
INDIA,ER,BR,2030,LGV,LGV_NATGAS,1060425
INDIA,ER,BR,2031,LGV,LGV_HSD,1112095
INDIA,ER,BR,2031,LGV,LGV_E,1112095
INDIA,ER,BR,2031,LGV,LGV_MS,1112095
INDIA,ER,BR,2031,LGV,LGV_NATGAS,1112095
INDIA,ER,BR,2032,LGV,LGV_HSD,1161435
INDIA,ER,BR,2032,LGV,LGV_E,1161435
INDIA,ER,BR,2032,LGV,LGV_MS,1161435
INDIA,ER,BR,2032,LGV,LGV_NATGAS,1161435
INDIA,ER,BR,2033,LGV,LGV_HSD,1213445
INDIA,ER,BR,2033,LGV,LGV_E,1213445
INDIA,ER,BR,2033,LGV,LGV_MS,1213445
INDIA,ER,BR,2033,LGV,LGV_NATGAS,1213445
INDIA,ER,BR,2034,LGV,LGV_HSD,1268400
INDIA,ER,BR,2034,LGV,LGV_E,1268400
INDIA,ER,BR,2034,LGV,LGV_MS,1268400
INDIA,ER,BR,2034,LGV,LGV_NATGAS,1268400
INDIA,ER,BR,2035,LGV,LGV_HSD,1326621
INDIA,ER,BR,2035,LGV,LGV_E,1326621
INDIA,ER,BR,2035,LGV,LGV_MS,1326621
INDIA,ER,BR,2035,LGV,LGV_NATGAS,1326621
INDIA,ER,BR,2036,LGV,LGV_HSD,1388515
INDIA,ER,BR,2036,LGV,LGV_E,1388515
INDIA,ER,BR,2036,LGV,LGV_MS,1388515
INDIA,ER,BR,2036,LGV,LGV_NATGAS,1388515
INDIA,ER,BR,2037,LGV,LGV_HSD,1454575
INDIA,ER,BR,2037,LGV,LGV_E,1454575
INDIA,ER,BR,2037,LGV,LGV_MS,1454575
INDIA,ER,BR,2037,LGV,LGV_NATGAS,1454575
INDIA,ER,BR,2038,LGV,LGV_HSD,1525457
INDIA,ER,BR,2038,LGV,LGV_E,1525457
INDIA,ER,BR,2038,LGV,LGV_MS,1525457
INDIA,ER,BR,2038,LGV,LGV_NATGAS,1525457
INDIA,ER,BR,2039,LGV,LGV_HSD,1602071
INDIA,ER,BR,2039,LGV,LGV_E,1602071
INDIA,ER,BR,2039,LGV,LGV_MS,1602071
INDIA,ER,BR,2039,LGV,LGV_NATGAS,1602071
INDIA,ER,BR,2040,LGV,LGV_HSD,1685020
INDIA,ER,BR,2040,LGV,LGV_E,1685020
INDIA,ER,BR,2040,LGV,LGV_MS,1685020
INDIA,ER,BR,2040,LGV,LGV_NATGAS,1685020
INDIA,ER,BR,2041,LGV,LGV_HSD,1775734
INDIA,ER,BR,2041,LGV,LGV_E,1775734
INDIA,ER,BR,2041,LGV,LGV_MS,1775734
INDIA,ER,BR,2041,LGV,LGV_NATGAS,1775734
INDIA,WR,CG,2014,LGV,LGV_HSD,62207
INDIA,WR,CG,2014,LGV,LGV_E,62207
INDIA,WR,CG,2014,LGV,LGV_MS,62207
INDIA,WR,CG,2014,LGV,LGV_NATGAS,62207
INDIA,WR,CG,2015,LGV,LGV_HSD,66456
INDIA,WR,CG,2015,LGV,LGV_E,66456
INDIA,WR,CG,2015,LGV,LGV_MS,66456
INDIA,WR,CG,2015,LGV,LGV_NATGAS,66456
INDIA,WR,CG,2016,LGV,LGV_HSD,69292
INDIA,WR,CG,2016,LGV,LGV_E,69292
INDIA,WR,CG,2016,LGV,LGV_MS,69292
INDIA,WR,CG,2016,LGV,LGV_NATGAS,69292
INDIA,WR,CG,2017,LGV,LGV_HSD,72558
INDIA,WR,CG,2017,LGV,LGV_E,72558
INDIA,WR,CG,2017,LGV,LGV_MS,72558
INDIA,WR,CG,2017,LGV,LGV_NATGAS,72558
INDIA,WR,CG,2018,LGV,LGV_HSD,79337
INDIA,WR,CG,2018,LGV,LGV_E,79337
INDIA,WR,CG,2018,LGV,LGV_MS,79337
INDIA,WR,CG,2018,LGV,LGV_NATGAS,79337
INDIA,WR,CG,2019,LGV,LGV_HSD,87347
INDIA,WR,CG,2019,LGV,LGV_E,87347
INDIA,WR,CG,2019,LGV,LGV_MS,87347
INDIA,WR,CG,2019,LGV,LGV_NATGAS,87347
INDIA,WR,CG,2020,LGV,LGV_HSD,94853
INDIA,WR,CG,2020,LGV,LGV_E,94853
INDIA,WR,CG,2020,LGV,LGV_MS,94853
INDIA,WR,CG,2020,LGV,LGV_NATGAS,94853
INDIA,WR,CG,2021,LGV,LGV_HSD,96818
INDIA,WR,CG,2021,LGV,LGV_E,96818
INDIA,WR,CG,2021,LGV,LGV_MS,96818
INDIA,WR,CG,2021,LGV,LGV_NATGAS,96818
INDIA,WR,CG,2022,LGV,LGV_HSD,99519
INDIA,WR,CG,2022,LGV,LGV_E,99519
INDIA,WR,CG,2022,LGV,LGV_MS,99519
INDIA,WR,CG,2022,LGV,LGV_NATGAS,99519
INDIA,WR,CG,2023,LGV,LGV_HSD,105230
INDIA,WR,CG,2023,LGV,LGV_E,105230
INDIA,WR,CG,2023,LGV,LGV_MS,105230
INDIA,WR,CG,2023,LGV,LGV_NATGAS,105230
INDIA,WR,CG,2024,LGV,LGV_HSD,111362
INDIA,WR,CG,2024,LGV,LGV_E,111362
INDIA,WR,CG,2024,LGV,LGV_MS,111362
INDIA,WR,CG,2024,LGV,LGV_NATGAS,111362
INDIA,WR,CG,2025,LGV,LGV_HSD,117628
INDIA,WR,CG,2025,LGV,LGV_E,117628
INDIA,WR,CG,2025,LGV,LGV_MS,117628
INDIA,WR,CG,2025,LGV,LGV_NATGAS,117628
INDIA,WR,CG,2026,LGV,LGV_HSD,123260
INDIA,WR,CG,2026,LGV,LGV_E,123260
INDIA,WR,CG,2026,LGV,LGV_MS,123260
INDIA,WR,CG,2026,LGV,LGV_NATGAS,123260
INDIA,WR,CG,2027,LGV,LGV_HSD,128597
INDIA,WR,CG,2027,LGV,LGV_E,128597
INDIA,WR,CG,2027,LGV,LGV_MS,128597
INDIA,WR,CG,2027,LGV,LGV_NATGAS,128597
INDIA,WR,CG,2028,LGV,LGV_HSD,134186
INDIA,WR,CG,2028,LGV,LGV_E,134186
INDIA,WR,CG,2028,LGV,LGV_MS,134186
INDIA,WR,CG,2028,LGV,LGV_NATGAS,134186
INDIA,WR,CG,2029,LGV,LGV_HSD,140046
INDIA,WR,CG,2029,LGV,LGV_E,140046
INDIA,WR,CG,2029,LGV,LGV_MS,140046
INDIA,WR,CG,2029,LGV,LGV_NATGAS,140046
INDIA,WR,CG,2030,LGV,LGV_HSD,146194
INDIA,WR,CG,2030,LGV,LGV_E,146194
INDIA,WR,CG,2030,LGV,LGV_MS,146194
INDIA,WR,CG,2030,LGV,LGV_NATGAS,146194
INDIA,WR,CG,2031,LGV,LGV_HSD,152654
INDIA,WR,CG,2031,LGV,LGV_E,152654
INDIA,WR,CG,2031,LGV,LGV_MS,152654
INDIA,WR,CG,2031,LGV,LGV_NATGAS,152654
INDIA,WR,CG,2032,LGV,LGV_HSD,159453
INDIA,WR,CG,2032,LGV,LGV_E,159453
INDIA,WR,CG,2032,LGV,LGV_MS,159453
INDIA,WR,CG,2032,LGV,LGV_NATGAS,159453
INDIA,WR,CG,2033,LGV,LGV_HSD,166620
INDIA,WR,CG,2033,LGV,LGV_E,166620
INDIA,WR,CG,2033,LGV,LGV_MS,166620
INDIA,WR,CG,2033,LGV,LGV_NATGAS,166620
INDIA,WR,CG,2034,LGV,LGV_HSD,174195
INDIA,WR,CG,2034,LGV,LGV_E,174195
INDIA,WR,CG,2034,LGV,LGV_MS,174195
INDIA,WR,CG,2034,LGV,LGV_NATGAS,174195
INDIA,WR,CG,2035,LGV,LGV_HSD,182221
INDIA,WR,CG,2035,LGV,LGV_E,182221
INDIA,WR,CG,2035,LGV,LGV_MS,182221
INDIA,WR,CG,2035,LGV,LGV_NATGAS,182221
INDIA,WR,CG,2036,LGV,LGV_HSD,190755
INDIA,WR,CG,2036,LGV,LGV_E,190755
INDIA,WR,CG,2036,LGV,LGV_MS,190755
INDIA,WR,CG,2036,LGV,LGV_NATGAS,190755
INDIA,WR,CG,2037,LGV,LGV_HSD,199862
INDIA,WR,CG,2037,LGV,LGV_E,199862
INDIA,WR,CG,2037,LGV,LGV_MS,199862
INDIA,WR,CG,2037,LGV,LGV_NATGAS,199862
INDIA,WR,CG,2038,LGV,LGV_HSD,209637
INDIA,WR,CG,2038,LGV,LGV_E,209637
INDIA,WR,CG,2038,LGV,LGV_MS,209637
INDIA,WR,CG,2038,LGV,LGV_NATGAS,209637
INDIA,WR,CG,2039,LGV,LGV_HSD,220201
INDIA,WR,CG,2039,LGV,LGV_E,220201
INDIA,WR,CG,2039,LGV,LGV_MS,220201
INDIA,WR,CG,2039,LGV,LGV_NATGAS,220201
INDIA,WR,CG,2040,LGV,LGV_HSD,231640
INDIA,WR,CG,2040,LGV,LGV_E,231640
INDIA,WR,CG,2040,LGV,LGV_MS,231640
INDIA,WR,CG,2040,LGV,LGV_NATGAS,231640
INDIA,WR,CG,2041,LGV,LGV_HSD,244151
INDIA,WR,CG,2041,LGV,LGV_E,244151
INDIA,WR,CG,2041,LGV,LGV_MS,244151
INDIA,WR,CG,2041,LGV,LGV_NATGAS,244151
INDIA,NR,DL,2014,LGV,LGV_HSD,123417
INDIA,NR,DL,2014,LGV,LGV_E,123417
INDIA,NR,DL,2014,LGV,LGV_MS,123417
INDIA,NR,DL,2014,LGV,LGV_NATGAS,123417
INDIA,NR,DL,2015,LGV,LGV_HSD,121600
INDIA,NR,DL,2015,LGV,LGV_E,121600
INDIA,NR,DL,2015,LGV,LGV_MS,121600
INDIA,NR,DL,2015,LGV,LGV_NATGAS,121600
INDIA,NR,DL,2016,LGV,LGV_HSD,120110
INDIA,NR,DL,2016,LGV,LGV_E,120110
INDIA,NR,DL,2016,LGV,LGV_MS,120110
INDIA,NR,DL,2016,LGV,LGV_NATGAS,120110
INDIA,NR,DL,2017,LGV,LGV_HSD,118753
INDIA,NR,DL,2017,LGV,LGV_E,118753
INDIA,NR,DL,2017,LGV,LGV_MS,118753
INDIA,NR,DL,2017,LGV,LGV_NATGAS,118753
INDIA,NR,DL,2018,LGV,LGV_HSD,119805
INDIA,NR,DL,2018,LGV,LGV_E,119805
INDIA,NR,DL,2018,LGV,LGV_MS,119805
INDIA,NR,DL,2018,LGV,LGV_NATGAS,119805
INDIA,NR,DL,2019,LGV,LGV_HSD,124981
INDIA,NR,DL,2019,LGV,LGV_E,124981
INDIA,NR,DL,2019,LGV,LGV_MS,124981
INDIA,NR,DL,2019,LGV,LGV_NATGAS,124981
INDIA,NR,DL,2020,LGV,LGV_HSD,129298
INDIA,NR,DL,2020,LGV,LGV_E,129298
INDIA,NR,DL,2020,LGV,LGV_MS,129298
INDIA,NR,DL,2020,LGV,LGV_NATGAS,129298
INDIA,NR,DL,2021,LGV,LGV_HSD,125590
INDIA,NR,DL,2021,LGV,LGV_E,125590
INDIA,NR,DL,2021,LGV,LGV_MS,125590
INDIA,NR,DL,2021,LGV,LGV_NATGAS,125590
INDIA,NR,DL,2022,LGV,LGV_HSD,128767
