InstYear,EnergyConvTechFiltered,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,ECTInputImp
2020,EG_COAL,2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,0.019555592200669946
2020,EG_COAL,2021,MONSOON,ALLDAYS,EARLY,INDIA,SR,0.05581297207007561
2020,EG_COAL,2021,MONSOON,ALLDAYS,EARLY,INDIA,NER,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,MORN,INDIA,ER,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,MORN,INDIA,WR,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,MORN,INDIA,NR,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,MORN,INDIA,SR,0.05183774762898738
2020,EG_COAL,2021,MONSOON,ALLDAYS,MORN,INDIA,NER,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,MID,INDIA,ER,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,MID,INDIA,WR,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,MID,INDIA,NR,0.019555592200669946
2020,EG_COAL,2021,MONSOON,ALLDAYS,MID,INDIA,SR,0.052468384465065375
2020,EG_COAL,2021,MONSOON,ALLDAYS,MID,INDIA,NER,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,0.039084646522188245
2020,EG_COAL,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,0.033946156586623956
2020,EG_COAL,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,EVENING,INDIA,ER,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,0.04099477192428271
2020,EG_COAL,2021,MONSOON,ALLDAYS,EVENING,INDIA,SR,0.07881305211259945
2020,EG_COAL,2021,MONSOON,ALLDAYS,EVENING,INDIA,NER,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,NIGHT,INDIA,ER,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,NIGHT,INDIA,WR,0.0
2020,EG_COAL,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NR,0.014445395703093356
2020,EG_COAL,2021,MONSOON,ALLDAYS,NIGHT,INDIA,SR,0.10827615080804627
2020,EG_COAL,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NER,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,EARLY,INDIA,ER,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,EARLY,INDIA,WR,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NR,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,EARLY,INDIA,SR,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NER,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,MORN,INDIA,ER,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,MORN,INDIA,WR,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,MORN,INDIA,NR,0.007619355634116043
2020,EG_COAL,2021,AUTUMN,ALLDAYS,MORN,INDIA,SR,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,MORN,INDIA,NER,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,MID,INDIA,ER,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,MID,INDIA,WR,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,MID,INDIA,NR,0.02256201806221295
2020,EG_COAL,2021,AUTUMN,ALLDAYS,MID,INDIA,SR,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,MID,INDIA,NER,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,EVENING,INDIA,ER,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,EVENING,INDIA,WR,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NR,0.0338215834336265
2020,EG_COAL,2021,AUTUMN,ALLDAYS,EVENING,INDIA,SR,0.07881305211259945
2020,EG_COAL,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NER,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,0.0
2020,EG_COAL,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,0.15513582358847477
2020,EG_COAL,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,EARLY,INDIA,ER,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,EARLY,INDIA,WR,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,EARLY,INDIA,NR,0.019555592200669946
2020,EG_COAL,2021,WINTER,ALLDAYS,EARLY,INDIA,SR,0.059109789084449596
2020,EG_COAL,2021,WINTER,ALLDAYS,EARLY,INDIA,NER,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,MORN,INDIA,ER,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,MORN,INDIA,WR,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,MORN,INDIA,NR,0.032697436990501
2020,EG_COAL,2021,WINTER,ALLDAYS,MORN,INDIA,SR,0.059109789084449596
2020,EG_COAL,2021,WINTER,ALLDAYS,MORN,INDIA,NER,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,MID,INDIA,ER,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,MID,INDIA,WR,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,MID,INDIA,NR,0.03738167603035144
2020,EG_COAL,2021,WINTER,ALLDAYS,MID,INDIA,SR,0.059109789084449596
2020,EG_COAL,2021,WINTER,ALLDAYS,MID,INDIA,NER,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,0.026074122934226597
2020,EG_COAL,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,0.059109789084449596
2020,EG_COAL,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,EVENING,INDIA,ER,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,EVENING,INDIA,WR,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,EVENING,INDIA,NR,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,EVENING,INDIA,SR,0.07881305211259945
2020,EG_COAL,2021,WINTER,ALLDAYS,EVENING,INDIA,NER,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,NIGHT,INDIA,ER,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,NIGHT,INDIA,WR,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,NIGHT,INDIA,NR,0.0
2020,EG_COAL,2021,WINTER,ALLDAYS,NIGHT,INDIA,SR,0.1576261042251989
2020,EG_COAL,2021,WINTER,ALLDAYS,NIGHT,INDIA,NER,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,EARLY,INDIA,ER,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,EARLY,INDIA,WR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,EARLY,INDIA,NR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,EARLY,INDIA,SR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,EARLY,INDIA,NER,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,MORN,INDIA,ER,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,MORN,INDIA,WR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,MORN,INDIA,NR,0.0018931670438565326
2020,EG_COAL,2021,SPRING,ALLDAYS,MORN,INDIA,SR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,MORN,INDIA,NER,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,MID,INDIA,ER,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,MID,INDIA,WR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,MID,INDIA,NR,0.014355271536463527
2020,EG_COAL,2021,SPRING,ALLDAYS,MID,INDIA,SR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,MID,INDIA,NER,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,0.0174256967403364
2020,EG_COAL,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,EVENING,INDIA,ER,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,EVENING,INDIA,WR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,EVENING,INDIA,NR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,EVENING,INDIA,SR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,EVENING,INDIA,NER,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,NIGHT,INDIA,ER,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,NIGHT,INDIA,WR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,NIGHT,INDIA,NR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,NIGHT,INDIA,SR,0.0
2020,EG_COAL,2021,SPRING,ALLDAYS,NIGHT,INDIA,NER,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,EARLY,INDIA,ER,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,EARLY,INDIA,WR,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,EARLY,INDIA,NR,0.019555592200669946
2020,EG_COAL,2022,SUMMER,ALLDAYS,EARLY,INDIA,SR,0.059109789084449596
2020,EG_COAL,2022,SUMMER,ALLDAYS,EARLY,INDIA,NER,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,MORN,INDIA,ER,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,MORN,INDIA,WR,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,MORN,INDIA,NR,0.018405974154885877
2020,EG_COAL,2022,SUMMER,ALLDAYS,MORN,INDIA,SR,0.059109789084449596
2020,EG_COAL,2022,SUMMER,ALLDAYS,MORN,INDIA,NER,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,MID,INDIA,ER,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,MID,INDIA,WR,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,MID,INDIA,NR,0.03796156635555583
2020,EG_COAL,2022,SUMMER,ALLDAYS,MID,INDIA,SR,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,MID,INDIA,NER,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,0.0554075112352315
2020,EG_COAL,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,EVENING,INDIA,ER,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,EVENING,INDIA,WR,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,EVENING,INDIA,NR,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,EVENING,INDIA,SR,0.07881305211259945
2020,EG_COAL,2022,SUMMER,ALLDAYS,EVENING,INDIA,NER,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,NIGHT,INDIA,ER,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,NIGHT,INDIA,WR,0.0
2020,EG_COAL,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NR,0.07579620884313862
2020,EG_COAL,2022,SUMMER,ALLDAYS,NIGHT,INDIA,SR,0.1576261042251989
2020,EG_COAL,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NER,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,EARLY,INDIA,ER,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,EARLY,INDIA,WR,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,EARLY,INDIA,NR,0.031204176904490115
2020,EG_COAL,2022,MONSOON,ALLDAYS,EARLY,INDIA,SR,0.05529693698515732
2020,EG_COAL,2022,MONSOON,ALLDAYS,EARLY,INDIA,NER,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,MORN,INDIA,ER,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,MORN,INDIA,WR,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,MORN,INDIA,NR,0.02767116054701866
2020,EG_COAL,2022,MONSOON,ALLDAYS,MORN,INDIA,SR,0.04997805065579677
2020,EG_COAL,2022,MONSOON,ALLDAYS,MORN,INDIA,NER,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,MID,INDIA,ER,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,MID,INDIA,WR,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,MID,INDIA,NR,0.03392675580102369
2020,EG_COAL,2022,MONSOON,ALLDAYS,MID,INDIA,SR,0.05043414338411135
2020,EG_COAL,2022,MONSOON,ALLDAYS,MID,INDIA,NER,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,0.03863081621100938
2020,EG_COAL,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,EVENING,INDIA,ER,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,EVENING,INDIA,WR,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,EVENING,INDIA,NR,0.04665884922483841
2020,EG_COAL,2022,MONSOON,ALLDAYS,EVENING,INDIA,SR,0.07881305211259945
2020,EG_COAL,2022,MONSOON,ALLDAYS,EVENING,INDIA,NER,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,NIGHT,INDIA,ER,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,NIGHT,INDIA,WR,0.0
2020,EG_COAL,2022,MONSOON,ALLDAYS,NIGHT,INDIA,NR,0.0074414387544578155
2020,EG_COAL,2022,MONSOON,ALLDAYS,NIGHT,INDIA,SR,0.10564530606057103
2020,EG_COAL,2022,MONSOON,ALLDAYS,NIGHT,INDIA,NER,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,EARLY,INDIA,ER,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,EARLY,INDIA,WR,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,EARLY,INDIA,NR,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,EARLY,INDIA,SR,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,EARLY,INDIA,NER,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,MORN,INDIA,ER,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,MORN,INDIA,WR,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,MORN,INDIA,NR,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,MORN,INDIA,SR,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,MORN,INDIA,NER,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,MID,INDIA,ER,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,MID,INDIA,WR,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,MID,INDIA,NR,0.010115309873335141
2020,EG_COAL,2022,AUTUMN,ALLDAYS,MID,INDIA,SR,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,MID,INDIA,NER,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,0.02138951752108962
2020,EG_COAL,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,0.059109789084449596
2020,EG_COAL,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,EVENING,INDIA,ER,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,EVENING,INDIA,WR,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,EVENING,INDIA,NR,0.033542591446895365
2020,EG_COAL,2022,AUTUMN,ALLDAYS,EVENING,INDIA,SR,0.07881305211259945
2020,EG_COAL,2022,AUTUMN,ALLDAYS,EVENING,INDIA,NER,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,0.0
2020,EG_COAL,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,0.14983145924262914
2020,EG_COAL,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,EARLY,INDIA,ER,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,EARLY,INDIA,WR,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,EARLY,INDIA,NR,0.019555592200669946
2020,EG_COAL,2022,WINTER,ALLDAYS,EARLY,INDIA,SR,0.056151777764086266
2020,EG_COAL,2022,WINTER,ALLDAYS,EARLY,INDIA,NER,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,MORN,INDIA,ER,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,MORN,INDIA,WR,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,MORN,INDIA,NR,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,MORN,INDIA,SR,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,MORN,INDIA,NER,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,MID,INDIA,ER,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,MID,INDIA,WR,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,MID,INDIA,NR,0.0016600090956668434
2020,EG_COAL,2022,WINTER,ALLDAYS,MID,INDIA,SR,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,MID,INDIA,NER,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,0.011769209896119329
2020,EG_COAL,2022,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,EVENING,INDIA,ER,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,EVENING,INDIA,WR,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,EVENING,INDIA,NR,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,EVENING,INDIA,SR,0.07881305211259945
2020,EG_COAL,2022,WINTER,ALLDAYS,EVENING,INDIA,NER,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,NIGHT,INDIA,ER,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,NIGHT,INDIA,WR,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,NIGHT,INDIA,NR,0.0
2020,EG_COAL,2022,WINTER,ALLDAYS,NIGHT,INDIA,SR,0.14498954253324184
2020,EG_COAL,2022,WINTER,ALLDAYS,NIGHT,INDIA,NER,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,EARLY,INDIA,ER,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,EARLY,INDIA,WR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,EARLY,INDIA,NR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,EARLY,INDIA,SR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,EARLY,INDIA,NER,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,MORN,INDIA,ER,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,MORN,INDIA,WR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,MORN,INDIA,NR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,MORN,INDIA,SR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,MORN,INDIA,NER,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,MID,INDIA,ER,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,MID,INDIA,WR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,MID,INDIA,NR,0.002603743824553577
2020,EG_COAL,2022,SPRING,ALLDAYS,MID,INDIA,SR,0.059109789084449596
2020,EG_COAL,2022,SPRING,ALLDAYS,MID,INDIA,NER,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,EVENING,INDIA,ER,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,EVENING,INDIA,WR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,EVENING,INDIA,NR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,EVENING,INDIA,SR,0.07881305211259945
2020,EG_COAL,2022,SPRING,ALLDAYS,EVENING,INDIA,NER,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,NIGHT,INDIA,ER,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,NIGHT,INDIA,WR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,NIGHT,INDIA,NR,0.0
2020,EG_COAL,2022,SPRING,ALLDAYS,NIGHT,INDIA,SR,0.13424251118651592
2020,EG_COAL,2022,SPRING,ALLDAYS,NIGHT,INDIA,NER,0.0
2020,EG_COAL,2023,SUMMER,ALLDAYS,EARLY,INDIA,ER,0.0
2020,EG_COAL,2023,SUMMER,ALLDAYS,EARLY,INDIA,WR,0.0
2020,EG_COAL,2023,SUMMER,ALLDAYS,EARLY,INDIA,NR,0.01915459203749274
2020,EG_COAL,2023,SUMMER,ALLDAYS,EARLY,INDIA,SR,0.058062242991509666
2020,EG_COAL,2023,SUMMER,ALLDAYS,EARLY,INDIA,NER,0.0
2020,EG_COAL,2023,SUMMER,ALLDAYS,MORN,INDIA,ER,0.0
2020,EG_COAL,2023,SUMMER,ALLDAYS,MORN,INDIA,WR,0.0
