EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,EndUseDemandMetByDom
COKING_COAL,2028,,,,INDIA,NR,0.0
COKING_COAL,2028,,,,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,ER,94.28680557403794
STEAM_COAL,2021,,,,INDIA,WR,88.67567751266309
STEAM_COAL,2021,,,,INDIA,NR,25.496294411450172
STEAM_COAL,2021,,,,INDIA,SR,27.54795182251067
STEAM_COAL,2021,,,,INDIA,NER,0.5326835858315025
STEAM_COAL,2022,,,,INDIA,ER,98.90822526375497
STEAM_COAL,2022,,,,INDIA,WR,94.0012149042976
STEAM_COAL,2022,,,,INDIA,NR,26.919637438954375
STEAM_COAL,2022,,,,INDIA,SR,29.181398239359964
STEAM_COAL,2022,,,,INDIA,NER,0.5634054905052445
STEAM_COAL,2023,,,,INDIA,ER,102.23812445567505
STEAM_COAL,2023,,,,INDIA,WR,98.1870466446911
STEAM_COAL,2023,,,,INDIA,NR,28.005317310690796
STEAM_COAL,2023,,,,INDIA,SR,30.456768474321056
STEAM_COAL,2023,,,,INDIA,NER,0.5872177572176469
STEAM_COAL,2024,,,,INDIA,ER,105.60438151717943
STEAM_COAL,2024,,,,INDIA,WR,102.49326333718477
STEAM_COAL,2024,,,,INDIA,NR,29.114183423494467
STEAM_COAL,2024,,,,INDIA,SR,31.764954659133203
STEAM_COAL,2024,,,,INDIA,NER,0.6116798410333477
STEAM_COAL,2025,,,,INDIA,ER,108.99785683636578
STEAM_COAL,2025,,,,INDIA,WR,106.91415582332779
STEAM_COAL,2025,,,,INDIA,NR,30.24404202225319
STEAM_COAL,2025,,,,INDIA,SR,33.10377606387834
STEAM_COAL,2025,,,,INDIA,NER,0.6367584658245083
STEAM_COAL,2026,,,,INDIA,ER,112.45054533428645
STEAM_COAL,2026,,,,INDIA,WR,111.48477796592529
STEAM_COAL,2026,,,,INDIA,NR,31.404172411791464
STEAM_COAL,2026,,,,INDIA,SR,34.48364265372347
STEAM_COAL,2026,,,,INDIA,NER,0.6626630206303435
STEAM_COAL,2027,,,,INDIA,ER,115.94791066874991
STEAM_COAL,2027,,,,INDIA,WR,116.1947197530162
STEAM_COAL,2027,,,,INDIA,NR,32.5909596703875
STEAM_COAL,2027,,,,INDIA,SR,35.9008612048732
STEAM_COAL,2027,,,,INDIA,NER,0.6893323281331465
STEAM_COAL,2028,,,,INDIA,ER,119.54826806359611
STEAM_COAL,2028,,,,INDIA,WR,121.10736111351139
STEAM_COAL,2028,,,,INDIA,NR,33.821383153765346
STEAM_COAL,2028,,,,INDIA,SR,37.37448852081439
STEAM_COAL,2028,,,,INDIA,NER,0.7171426263613273
STEAM_COAL,2029,,,,INDIA,ER,123.25442641545519
STEAM_COAL,2029,,,,INDIA,WR,126.23158624140737
STEAM_COAL,2029,,,,INDIA,NR,35.09699081391882
STEAM_COAL,2029,,,,INDIA,SR,38.90667706171583
STEAM_COAL,2029,,,,INDIA,NER,0.7461462571259037
STEAM_COAL,2030,,,,INDIA,ER,127.06926252026037
STEAM_COAL,2030,,,,INDIA,WR,131.57667228969547
STEAM_COAL,2030,,,,INDIA,NR,36.41938280824101
STEAM_COAL,2030,,,,INDIA,SR,40.49965681926156
STEAM_COAL,2030,,,,INDIA,NER,0.7763982159583096
STEAM_COAL,2031,,,,INDIA,ER,130.99572251135783
STEAM_COAL,2031,,,,INDIA,WR,137.15230648799104
STEAM_COAL,2031,,,,INDIA,NR,37.790213136984846
STEAM_COAL,2031,,,,INDIA,SR,42.155737883275584
STEAM_COAL,2031,,,,INDIA,NER,0.8079563021454694
NATGAS,2021,,,,INDIA,,19.337606748104644
NATGAS,2022,,,,INDIA,,19.695443240632457
NATGAS,2023,,,,INDIA,,20.350782864918873
NATGAS,2024,,,,INDIA,,20.42563971575804
NATGAS,2025,,,,INDIA,,20.907008815981435
NATGAS,2026,,,,INDIA,,21.152573377608512
NATGAS,2027,,,,INDIA,,20.689622030387817
NATGAS,2028,,,,INDIA,,22.30678402100564
NATGAS,2029,,,,INDIA,,21.208991980191207
NATGAS,2030,,,,INDIA,,21.07190833835008
NATGAS,2031,,,,INDIA,,21.930711344647076
BIOGAS,2021,,,,INDIA,,0.49801137572592946
BIOGAS,2022,,,,INDIA,,0.4741372401468567
BIOGAS,2023,,,,INDIA,,0.45822724853114233
BIOGAS,2024,,,,INDIA,,0.44798132593570217
BIOGAS,2025,,,,INDIA,,0.44099410559239827
BIOGAS,2026,,,,INDIA,,0.4359442333645401
BIOGAS,2027,,,,INDIA,,0.4286089602176996
BIOGAS,2028,,,,INDIA,,0.422742130153017
BIOGAS,2029,,,,INDIA,,0.4170606446417062
BIOGAS,2030,,,,INDIA,,0.41164355324087226
BIOGAS,2031,,,,INDIA,,0.40629007158277647
BIOMASS,2021,,,,INDIA,,301.31324598050367
BIOMASS,2022,,,,INDIA,,293.83680507865404
BIOMASS,2023,,,,INDIA,,288.5711823756757
BIOMASS,2024,,,,INDIA,,283.3001560157599
BIOMASS,2025,,,,INDIA,,278.1013893418773
BIOMASS,2026,,,,INDIA,,273.06970291285995
BIOMASS,2027,,,,INDIA,,268.37403216586205
BIOMASS,2028,,,,INDIA,,263.882325439912
BIOMASS,2029,,,,INDIA,,259.74468886398864
BIOMASS,2030,,,,INDIA,,255.74649842227146
BIOMASS,2031,,,,INDIA,,251.76723923206396
CRUDE,2021,,,,INDIA,,0.0
CRUDE,2022,,,,INDIA,,0.0
CRUDE,2023,,,,INDIA,,0.0
CRUDE,2024,,,,INDIA,,0.0
CRUDE,2025,,,,INDIA,,0.0
CRUDE,2026,,,,INDIA,,0.0
CRUDE,2027,,,,INDIA,,0.0
CRUDE,2028,,,,INDIA,,0.0
CRUDE,2029,,,,INDIA,,0.0
CRUDE,2030,,,,INDIA,,0.0
CRUDE,2031,,,,INDIA,,0.0
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,ER,60.98503599876541
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,WR,144.71631506789123
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,130.42491338169802
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,SR,128.6931885902538
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,NER,3.6303589937973357
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,ER,70.9672509289401
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,WR,167.3171607826657
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,NR,156.0760442302603
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,SR,148.81159481605235
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,NER,5.174297464664778
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,ER,72.18967314068665
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,WR,163.6949996304774
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,NR,162.34338881159061
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,SR,144.60452511897415
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,NER,6.344151329022127
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,71.00323674832022
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,153.84550548825467
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,153.45358733981772
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,133.01462576366774
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,5.729443521972471
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,ER,112.4016131608649
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,WR,207.9493910582051
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,252.11663692353417
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,SR,186.64864137363367
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,NER,10.486108852203667
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,ER,147.59147754261667
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,WR,329.5700342375543
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,320.79113649382776
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,SR,294.9924771140879
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,NER,8.42313086225105
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,ER,67.08771400078906
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,114.03605415033738
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,116.32540448192235
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,SR,98.57227140883646
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NER,5.294430616939267
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,ER,69.85768359445494
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,WR,131.6848913609408
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NR,125.64057618079069
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,SR,113.36619143758641
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NER,5.665993901691724
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,ER,71.62879774350228
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,WR,138.3574915301541
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NR,137.09818988161965
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,SR,120.64512208618439
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NER,6.861412211743214
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,71.14160659608798
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,135.39757131633445
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,135.86164089805374
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,116.62694639716048
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,6.511150168087153
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,ER,110.43661768924228
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,161.7645489291546
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,210.9439449825089
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,SR,147.28063061674044
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NER,11.903114601945045
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,ER,150.81509179798834
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,WR,217.7082137877178
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NR,250.38495029715358
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,SR,173.8780552243682
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NER,9.197549032014031
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,ER,52.6861367900973
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,WR,120.13794313748409
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NR,99.64243087567264
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,SR,104.57027481962558
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NER,3.3077613855466867
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,ER,68.44384179929679
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,WR,152.52834597607307
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,NR,131.3843553696604
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,SR,134.79416345996103
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,NER,5.123855563718926
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,ER,71.9546676499587
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,WR,166.50193929496427
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,NR,153.5853749724701
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,SR,149.60862149165837
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,NER,6.477297579699461
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,70.23419612131286
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,160.75930581698063
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,147.77613897417953
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,142.83783702263483
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,5.40701746505479
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,ER,100.71923692495996
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,WR,179.1608183174254
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NR,185.6071314824745
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,SR,165.33810264573296
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NER,9.801260178126366
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,118.5806156246477
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,264.87822924320994
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,226.4017641843073
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,229.78738527464975
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,8.206424190750324
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,ER,50.55954397312342
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,WR,127.20971900820481
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NR,106.32758694316952
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,SR,110.03776729359973
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NER,4.253961474124946
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,ER,57.643303132606654
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,WR,151.10248694553243
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NR,114.57013572280947
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,SR,131.49477439880522
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NER,3.5999467332710138
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,ER,63.81994727945183
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,WR,165.46997558899935
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NR,123.86900166765096
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,SR,149.7228340841612
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NER,4.082360722376072
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,60.22928648614218
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,158.8693008533405
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,118.00128164631056
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,142.41664352764323
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,3.771820383080906
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,ER,76.80822956529651
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,WR,161.37037778951935
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NR,131.43558278983244
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,SR,143.90586545330703
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NER,7.825340814083762
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,ER,107.63318709088294
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,WR,266.13624204846565
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NR,204.39879692483976
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,SR,223.76793751382274
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NER,7.122928931019311
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,ER,48.37194595269394
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,WR,119.86481115172975
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NR,93.01357648132547
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,SR,103.23568788181149
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NER,2.9345090694611344
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,ER,64.35121922226884
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,WR,153.19193969456768
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NR,115.34575922041027
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,SR,137.0797312858871
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NER,4.150387412479804
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,ER,70.58456080664666
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,WR,169.6368828375998
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NR,132.57440431553792
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,SR,154.7035991523892
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NER,5.189615015380706
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,69.57479663747745
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,165.48465294892074
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,130.6596430990961
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,149.66606210942373
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,4.663631701492133
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,ER,94.60126268010804
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,WR,182.2997357746274
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NR,150.49203448827342
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,SR,176.51700867204434
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NER,8.76509801764902
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,ER,116.08044297996672
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,WR,272.1025389786389
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NR,209.30664341752652
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,SR,240.91936242701985
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NER,7.678575074957999
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,ER,66.8110667158773
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,WR,151.11542290429844
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NR,136.14225561719235
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,SR,139.3037627900203
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NER,4.232741278204074
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,ER,75.76236123332893
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,WR,177.47072608400964
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NR,165.95922479904826
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,SR,159.84276543758253
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NER,5.93304855389525
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,ER,76.82903434768323
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,WR,174.41708125449986
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NR,172.92603859842978
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,SR,155.58623438260804
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NER,7.09779103489122
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,75.69018743836698
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,163.9435594260516
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,163.42546788133194
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,143.0478259148257
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,6.5408864002934735
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,ER,118.68958953434985
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,WR,219.36312049360455
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NR,264.13057628779353
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,SR,199.52568021664345
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NER,11.799003170467723
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,ER,164.4478836107395
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,WR,335.7693064629896
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NR,329.41298506959663
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,SR,315.26239118868443
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NER,9.467334535388872
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,ER,71.86863874155078
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,WR,124.10857856016777
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NR,132.24463495966316
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,SR,107.31495844712975
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NER,5.669137414250885
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,ER,74.2132328059825
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,WR,141.7943852303799
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NR,138.18042424249876
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,SR,121.47903960152155
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NER,6.0789207558168945
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,ER,76.01149366156011
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,WR,148.27174757966557
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NR,149.09789949993737
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,SR,128.85848810541904
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NER,7.322499103756863
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,75.58954800469043
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,145.380933609031
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,148.0956537782128
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,124.91649573415229
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,6.962141466240151
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,ER,116.83548150751636
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,WR,176.28166650365307
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NR,234.2179160893726
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,SR,158.78011500680972
