EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,DomSupplyFrom
COKING_COAL,2028,,,,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,ER,319.48
STEAM_COAL,2021,,,,INDIA,WR,365.38
STEAM_COAL,2021,,,,INDIA,NR,27.78
STEAM_COAL,2021,,,,INDIA,SR,92.14
STEAM_COAL,2021,,,,INDIA,NER,0.42
STEAM_COAL,2022,,,,INDIA,ER,330.96
STEAM_COAL,2022,,,,INDIA,WR,383.0
STEAM_COAL,2022,,,,INDIA,NR,29.37
STEAM_COAL,2022,,,,INDIA,SR,95.15
STEAM_COAL,2022,,,,INDIA,NER,0.35
STEAM_COAL,2023,,,,INDIA,ER,342.86
STEAM_COAL,2023,,,,INDIA,WR,401.46
STEAM_COAL,2023,,,,INDIA,NR,31.06
STEAM_COAL,2023,,,,INDIA,SR,98.26
STEAM_COAL,2023,,,,INDIA,NER,0.28
STEAM_COAL,2024,,,,INDIA,ER,355.18
STEAM_COAL,2024,,,,INDIA,WR,420.82
STEAM_COAL,2024,,,,INDIA,NR,32.84
STEAM_COAL,2024,,,,INDIA,SR,101.47
STEAM_COAL,2024,,,,INDIA,NER,0.23
STEAM_COAL,2025,,,,INDIA,ER,367.95
STEAM_COAL,2025,,,,INDIA,WR,441.11
STEAM_COAL,2025,,,,INDIA,NR,34.73
STEAM_COAL,2025,,,,INDIA,SR,104.79
STEAM_COAL,2025,,,,INDIA,NER,0.19
STEAM_COAL,2026,,,,INDIA,ER,381.18
STEAM_COAL,2026,,,,INDIA,WR,462.38
STEAM_COAL,2026,,,,INDIA,NR,36.73
STEAM_COAL,2026,,,,INDIA,SR,108.22
STEAM_COAL,2026,,,,INDIA,NER,0.16
STEAM_COAL,2027,,,,INDIA,ER,394.88
STEAM_COAL,2027,,,,INDIA,WR,484.67
STEAM_COAL,2027,,,,INDIA,NR,38.84
STEAM_COAL,2027,,,,INDIA,SR,111.76
STEAM_COAL,2027,,,,INDIA,NER,0.13
STEAM_COAL,2028,,,,INDIA,ER,390.3774652778475
STEAM_COAL,2028,,,,INDIA,WR,501.02240248921373
STEAM_COAL,2028,,,,INDIA,NR,41.07
STEAM_COAL,2028,,,,INDIA,SR,115.41
STEAM_COAL,2028,,,,INDIA,NER,0.11
STEAM_COAL,2029,,,,INDIA,ER,399.15592906291744
STEAM_COAL,2029,,,,INDIA,WR,511.7133229705015
STEAM_COAL,2029,,,,INDIA,NR,43.43
STEAM_COAL,2029,,,,INDIA,SR,119.19
STEAM_COAL,2029,,,,INDIA,NER,0.08999999999999998
STEAM_COAL,2030,,,,INDIA,ER,411.7305860751892
STEAM_COAL,2030,,,,INDIA,WR,506.5588638259769
STEAM_COAL,2030,,,,INDIA,NR,45.92
STEAM_COAL,2030,,,,INDIA,SR,123.08
STEAM_COAL,2030,,,,INDIA,NER,0.07
STEAM_COAL,2031,,,,INDIA,ER,413.0791912977556
STEAM_COAL,2031,,,,INDIA,WR,532.3242617161482
STEAM_COAL,2031,,,,INDIA,NR,48.56
STEAM_COAL,2031,,,,INDIA,SR,127.11
STEAM_COAL,2031,,,,INDIA,NER,0.06
NATGAS,2021,,,,INDIA,,19.73617931082
NATGAS,2022,,,,INDIA,,20.13269360676
NATGAS,2023,,,,INDIA,,20.53560329457
NATGAS,2024,,,,INDIA,,20.94490837425
NATGAS,2025,,,,INDIA,,21.36700423767
NATGAS,2026,,,,INDIA,,21.78910010109
NATGAS,2027,,,,INDIA,,22.23038214012
NATGAS,2028,,,,INDIA,,22.671664179150003
NATGAS,2029,,,,INDIA,,23.125737001919997
NATGAS,2030,,,,INDIA,,23.586205216560003
NATGAS,2031,,,,INDIA,,24.05946421494
BIOGAS,2021,,,,INDIA,,0.49801137572592946
BIOGAS,2022,,,,INDIA,,0.4741372401468567
BIOGAS,2023,,,,INDIA,,0.45822724853114233
BIOGAS,2024,,,,INDIA,,0.44798132593570217
BIOGAS,2025,,,,INDIA,,0.44099410559239827
BIOGAS,2026,,,,INDIA,,0.4359442333645401
BIOGAS,2027,,,,INDIA,,0.4286089602176996
BIOGAS,2028,,,,INDIA,,0.422742130153017
BIOGAS,2029,,,,INDIA,,0.4170606446417062
BIOGAS,2030,,,,INDIA,,0.41164355324087226
BIOGAS,2031,,,,INDIA,,0.40629007158277647
BIOMASS,2021,,,,INDIA,,301.8818551836131
BIOMASS,2022,,,,INDIA,,294.8318711840955
BIOMASS,2023,,,,INDIA,,289.56624848111716
BIOMASS,2024,,,,INDIA,,284.6257069110937
BIOMASS,2025,,,,INDIA,,279.42694023721106
BIOMASS,2026,,,,INDIA,,273.96879690586167
BIOMASS,2027,,,,INDIA,,269.27312615886376
BIOMASS,2028,,,,INDIA,,265.06647478808924
BIOMASS,2029,,,,INDIA,,260.7655905808128
BIOMASS,2030,,,,INDIA,,257.0720493176052
BIOMASS,2031,,,,INDIA,,252.9631397060004
CRUDE,2021,,,,INDIA,,32.49
CRUDE,2022,,,,INDIA,,32.82
CRUDE,2023,,,,INDIA,,33.14
CRUDE,2024,,,,INDIA,,33.48
CRUDE,2025,,,,INDIA,,33.81
CRUDE,2026,,,,INDIA,,34.15
CRUDE,2027,,,,INDIA,,34.49
CRUDE,2028,,,,INDIA,,34.83
CRUDE,2029,,,,INDIA,,35.18
CRUDE,2030,,,,INDIA,,35.53
CRUDE,2031,,,,INDIA,,35.89
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,ER,117.39350653764271
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,WR,210.23962495336932
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,144.0780614263041
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,SR,154.4381838235779
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,NER,5.772157268812068
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,ER,118.33267153828109
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,WR,238.38678597838182
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,NR,156.26072476011964
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,SR,185.6008919787376
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,NER,6.346716592290068
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,ER,118.3126339536925
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,WR,220.0437583626786
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,NR,158.47313361532267
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,SR,197.99601948964147
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,NER,6.328623551838802
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,117.32914292803325
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,211.9569479463526
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,151.8539825246019
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,175.095552808601
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,6.254648599994267
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,ER,156.28012930670573
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,WR,380.1371907912412
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,214.80374892592687
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,SR,229.91671823881177
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,NER,15.424525755234782
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,ER,311.51015030736374
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,WR,436.52661410252074
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,373.6096792301777
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,SR,394.7778659021503
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,NER,13.241278996586425
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,ER,118.73604277081895
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,134.4774474636989
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,140.1460983563717
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,SR,173.41060682216656
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NER,7.353863924610873
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,ER,119.49698577569959
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,WR,148.661008361728
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NR,139.54208877271606
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,SR,193.82968225139564
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NER,8.165890043105207
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,ER,119.44627897251152
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,WR,154.02239494909085
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NR,152.7979684235326
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,SR,199.22582189693645
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NER,8.561080980010606
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,118.69595560063506
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,150.94785001225105
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,159.95023282264094
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,186.37782228801868
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,8.488610404653027
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,ER,157.698418290921
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,280.9969196418465
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,203.02762159724114
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,SR,223.91513246621142
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NER,11.282645402963077
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,ER,315.3976145723856
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,WR,237.67675762125256
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NR,258.80292672374543
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,SR,394.6121646188609
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NER,17.47183532752146
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,ER,118.30079448104911
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,WR,167.3397417205315
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NR,74.58003248184869
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,SR,159.49489651325004
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NER,5.966004413743791
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,ER,119.20094353524284
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,WR,206.0554109097317
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,NR,127.1731615131103
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,SR,188.4175658538136
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,NER,6.789662869422403
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,ER,119.0858729572748
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,WR,219.54115555882527
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,NR,163.95724931471688
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,SR,194.1966124065639
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,NER,7.51977611709931
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,118.08462097981983
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,231.69531654562525
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,153.90010240740366
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,169.41598453447773
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,7.683381296172503
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,ER,157.009027495546
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,WR,350.4416459156349
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NR,173.54277121807513
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,SR,204.03968162449416
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NER,10.055737455141266
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,314.018054991092
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,395.01340369057834
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,84.73819140704482
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,401.70797866067176
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,14.751372166251258
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,ER,116.46743630457793
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,WR,169.9996583385181
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NR,62.15312899086055
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,SR,150.05935017414782
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NER,3.715291200899961
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,ER,117.46220191095118
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,WR,184.50878669134042
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NR,108.4078608421805
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,SR,176.98703974351685
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NER,4.549102515337083
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,ER,117.44992962707504
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,WR,216.3846089249244
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NR,134.26315237964693
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,SR,184.69469460318948
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NER,5.15197400284902
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,116.30936031315456
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,262.9575125353433
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,83.10033173529513
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,162.2315700102555
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,5.0491007959358685
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,ER,154.7249894026492
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,WR,312.63135504276454
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NR,31.49945052209527
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,SR,195.20413081533115
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NER,6.720395763626463
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,ER,309.4499788052984
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,WR,259.8054060129374
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NR,79.26889286483626
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,SR,383.9988400610231
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NER,10.23363037733232
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,ER,116.56860957647386
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,WR,167.4637801988339
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NR,43.35791455781964
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,SR,148.04022740850317
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NER,4.365989974562777
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,ER,117.65342848318915
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,WR,213.49452173846274
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NR,96.7007879756726
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,SR,179.40706644125174
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NER,5.194906071486621
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,ER,117.71092105735082
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,WR,225.79536188690125
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NR,141.4353672522768
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,SR,192.33210511816534
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NER,5.282663597952433
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,116.62987779053005
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,226.2736316378543
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,145.99486654387715
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,172.51500312710348
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,5.1876501669267965
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,ER,154.83510923014924
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,WR,284.7798211855571
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NR,182.65442221184165
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,SR,195.32930436447083
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NER,6.893604102058244
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,ER,233.08543829949565
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,WR,353.3804983947109
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NR,197.32883270452737
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,SR,322.6867274744739
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NER,11.053044801419432
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,ER,123.35642501635245
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,WR,231.15184683469252
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NR,136.1767447211341
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,SR,168.68369592296295
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NER,6.573178155853767
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,ER,124.03037806027396
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,WR,295.67567875667754
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NR,124.24006864420653
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,SR,199.91665999485792
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NER,6.9115019374268005
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,ER,124.00919811003928
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,WR,235.3820333159629
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NR,167.86574101398602
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,SR,213.00450908150842
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NER,6.885088370784635
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,122.967960220588
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,220.56662226500717
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,165.66903109514692
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,188.30602892009068
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,6.7770942324291745
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,ER,166.39920241285802
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,WR,392.3292506943532
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NR,224.72593055484748
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,SR,250.71914221676928
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NER,16.22661813236916
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,ER,326.4664005338652
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,WR,450.33540318364714
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NR,369.77356589884835
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,SR,425.16700404522254
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NER,15.252092135385649
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,ER,124.38200068488302
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,WR,146.54312836646193
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NR,157.5275123591447
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,SR,186.08421365114242
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NER,7.943384514001456
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,ER,125.18762172545537
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,WR,158.88029200390386
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NR,159.14320409071513
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,SR,205.2824897916969
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NER,8.78757295367694
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,ER,125.1339211345109
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,WR,164.08664546340273
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NR,171.4339505537253
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,SR,210.94640953024685
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NER,9.402105185139353
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,124.33955610047727
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,164.24245857287946
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,173.4630713117935
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,199.902859451497
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,9.296307247465624
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,ER,165.190198525573
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,WR,309.0203162992989
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NR,213.8957929948859
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,SR,240.0984953208469
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NER,12.175503628109805
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,ER,330.38118860384225
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,WR,268.97583749873155
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,NR,298.39741928757195
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,SR,421.42666634023215
