EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,DomesticProd
COKING_COAL,2028,,,,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,ER,319.48
STEAM_COAL,2021,,,,INDIA,WR,365.38
STEAM_COAL,2021,,,,INDIA,NR,27.78
STEAM_COAL,2021,,,,INDIA,SR,92.14
STEAM_COAL,2021,,,,INDIA,NER,0.42
STEAM_COAL,2022,,,,INDIA,ER,330.96
STEAM_COAL,2022,,,,INDIA,WR,383.0
STEAM_COAL,2022,,,,INDIA,NR,29.37
STEAM_COAL,2022,,,,INDIA,SR,95.15
STEAM_COAL,2022,,,,INDIA,NER,0.35
STEAM_COAL,2023,,,,INDIA,ER,342.86
STEAM_COAL,2023,,,,INDIA,WR,401.46
STEAM_COAL,2023,,,,INDIA,NR,31.06
STEAM_COAL,2023,,,,INDIA,SR,98.26
STEAM_COAL,2023,,,,INDIA,NER,0.28
STEAM_COAL,2024,,,,INDIA,ER,355.18
STEAM_COAL,2024,,,,INDIA,WR,420.82
STEAM_COAL,2024,,,,INDIA,NR,32.84
STEAM_COAL,2024,,,,INDIA,SR,101.47
STEAM_COAL,2024,,,,INDIA,NER,0.23
STEAM_COAL,2025,,,,INDIA,ER,362.1983172686703
STEAM_COAL,2025,,,,INDIA,WR,424.41585010863594
STEAM_COAL,2025,,,,INDIA,NR,34.73
STEAM_COAL,2025,,,,INDIA,SR,104.79
STEAM_COAL,2025,,,,INDIA,NER,0.19
STEAM_COAL,2026,,,,INDIA,ER,358.9207566131486
STEAM_COAL,2026,,,,INDIA,WR,419.69482191290945
STEAM_COAL,2026,,,,INDIA,NR,36.73
STEAM_COAL,2026,,,,INDIA,SR,108.22
STEAM_COAL,2026,,,,INDIA,NER,0.16
STEAM_COAL,2027,,,,INDIA,ER,338.12866201448765
STEAM_COAL,2027,,,,INDIA,WR,435.2871489362829
STEAM_COAL,2027,,,,INDIA,NR,38.84
STEAM_COAL,2027,,,,INDIA,SR,111.76
STEAM_COAL,2027,,,,INDIA,NER,0.13
STEAM_COAL,2028,,,,INDIA,ER,332.418129651471
STEAM_COAL,2028,,,,INDIA,WR,436.54058375884574
STEAM_COAL,2028,,,,INDIA,NR,41.07
STEAM_COAL,2028,,,,INDIA,SR,115.41
STEAM_COAL,2028,,,,INDIA,NER,0.11
STEAM_COAL,2029,,,,INDIA,ER,338.3309687932883
STEAM_COAL,2029,,,,INDIA,WR,440.9351461950463
STEAM_COAL,2029,,,,INDIA,NR,43.43
STEAM_COAL,2029,,,,INDIA,SR,119.19
STEAM_COAL,2029,,,,INDIA,NER,0.08999999999999998
STEAM_COAL,2030,,,,INDIA,ER,342.0235507945151
STEAM_COAL,2030,,,,INDIA,WR,445.36226712424184
STEAM_COAL,2030,,,,INDIA,NR,45.92
STEAM_COAL,2030,,,,INDIA,SR,123.08
STEAM_COAL,2030,,,,INDIA,NER,0.07
STEAM_COAL,2031,,,,INDIA,ER,345.02240912850806
STEAM_COAL,2031,,,,INDIA,WR,467.8370749899388
STEAM_COAL,2031,,,,INDIA,NR,48.56
STEAM_COAL,2031,,,,INDIA,SR,127.11
STEAM_COAL,2031,,,,INDIA,NER,0.06
NATGAS,2021,,,,INDIA,,19.73617931082
NATGAS,2022,,,,INDIA,,20.13269360676
NATGAS,2023,,,,INDIA,,20.53560329457
NATGAS,2024,,,,INDIA,,20.94490837425
NATGAS,2025,,,,INDIA,,21.36700423767
NATGAS,2026,,,,INDIA,,21.78910010109
NATGAS,2027,,,,INDIA,,22.23038214012
NATGAS,2028,,,,INDIA,,22.671664179150003
NATGAS,2029,,,,INDIA,,23.125737001919997
NATGAS,2030,,,,INDIA,,23.586205216560003
NATGAS,2031,,,,INDIA,,24.05946421494
BIOGAS,2021,,,,INDIA,,0.49801137572592946
BIOGAS,2022,,,,INDIA,,0.4741372401468567
BIOGAS,2023,,,,INDIA,,0.45822724853114233
BIOGAS,2024,,,,INDIA,,0.44798132593570217
BIOGAS,2025,,,,INDIA,,0.44099410559239827
BIOGAS,2026,,,,INDIA,,0.4359442333645401
BIOGAS,2027,,,,INDIA,,0.4286089602176996
BIOGAS,2028,,,,INDIA,,0.422742130153017
BIOGAS,2029,,,,INDIA,,0.4170606446417062
BIOGAS,2030,,,,INDIA,,0.41164355324087226
BIOGAS,2031,,,,INDIA,,0.40629007158277647
BIOMASS,2021,,,,INDIA,,301.31475718806416
BIOMASS,2022,,,,INDIA,,293.83831628621454
BIOMASS,2023,,,,INDIA,,288.5711823756757
BIOMASS,2024,,,,INDIA,,283.3001560157599
BIOMASS,2025,,,,INDIA,,278.1013893418773
BIOMASS,2026,,,,INDIA,,273.63831211596937
BIOMASS,2027,,,,INDIA,,268.94264136897146
BIOMASS,2028,,,,INDIA,,264.8325298741669
BIOMASS,2029,,,,INDIA,,261.5043558135105
BIOMASS,2030,,,,INDIA,,258.2944639768014
BIOMASS,2031,,,,INDIA,,254.54657031870659
CRUDE,2021,,,,INDIA,,32.49
CRUDE,2022,,,,INDIA,,32.82
CRUDE,2023,,,,INDIA,,33.14
CRUDE,2024,,,,INDIA,,33.48
CRUDE,2025,,,,INDIA,,33.81
CRUDE,2026,,,,INDIA,,34.15
CRUDE,2027,,,,INDIA,,34.49
CRUDE,2028,,,,INDIA,,34.83
CRUDE,2029,,,,INDIA,,35.18
CRUDE,2030,,,,INDIA,,35.53
CRUDE,2031,,,,INDIA,,35.89
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,ER,117.39350653764271
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,WR,230.54586458147395
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,29.670578548304064
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,SR,154.4381838235779
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,NER,4.176306919606304
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,ER,118.33267153828109
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,WR,278.60574749014825
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,NR,72.92595396656611
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,SR,185.60089197873762
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,NER,4.989467893091208
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,ER,118.31263395369251
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,WR,267.28053182253063
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,NR,82.80002251545784
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,SR,197.9960194896415
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,NER,5.725555233333692
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,117.32914292803325
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,235.54274540526905
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,96.19400426376706
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,175.095552808601
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,6.254648599994267
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,ER,155.75477505774074
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,WR,361.8453415247487
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,187.21090192852614
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,SR,204.87286893945108
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,NER,8.16429243604978
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,ER,311.51015030736374
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,WR,401.3812915285917
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,80.31133237859804
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,SR,394.7778659021504
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,NER,10.916842709831352
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,ER,118.73604277081895
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,137.78669983609288
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,37.49598805266205
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,SR,149.173051915587
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NER,6.371081566571933
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,ER,119.49698577569959
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,WR,171.38540030433577
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NR,48.61138025187117
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,SR,174.79115184906027
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NER,6.432277285066267
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,ER,119.44627897251152
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,WR,198.11710883777872
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NR,51.955386992848396
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,SR,185.46219489621046
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NER,7.177188622484356
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,118.69595560063506
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,198.26475740042727
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,45.59822105427505
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,180.30303952838
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,7.219539323896427
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,ER,157.69841829092098
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,242.9266360336284
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,88.1539860936958
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,SR,218.88613970659245
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NER,10.932506854100943
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,ER,315.39761457238563
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,WR,146.07166318475612
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NR,89.82249751655442
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,SR,260.6397832925704
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NER,16.864016710970954
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,ER,118.30079448104912
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,WR,132.96407739466918
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NR,50.48862921348069
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,SR,135.25734160667048
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NER,5.589289841476373
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,ER,119.20094353524286
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,WR,217.38809645719815
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,NR,46.369623867759195
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,SR,188.41756585381364
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,NER,5.68852489556707
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,ER,119.0858729572748
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,WR,271.23085289896466
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,NR,62.02415086241046
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,SR,194.19661240656393
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,NER,6.422658120076477
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,118.08462097981983
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,267.2332906290556
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,59.7622806971406
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,169.41598453447776
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,6.023647547982319
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,ER,157.009027495546
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,WR,290.3199567785073
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NR,43.43291530302954
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,SR,204.03968162449414
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NER,9.351566549701023
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,314.018054991092
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,256.2014439361896
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,82.30116417818482
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,327.20936153957393
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,14.744225540771257
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,ER,116.46743630457794
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,WR,178.9031973021414
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NR,46.9259918073036
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,SR,150.05935017414782
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NER,3.712611216344961
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,ER,117.46220191095118
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,WR,222.0667240039111
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NR,33.74119311729593
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,SR,176.98703974351682
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NER,4.546422530782083
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,ER,117.44992962707505
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,WR,253.96558449443734
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NR,37.55514785400827
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,SR,184.69469460318945
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NER,4.9452598201938045
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,116.30936031315456
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,262.059202240143
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,26.77143881365648
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,162.23157001025544
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,4.812503356557365
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,ER,154.7249894026492
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,WR,235.37496575309368
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NR,28.179347255910443
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,SR,195.20413081533115
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NER,6.720395763626463
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,ER,309.4499788052984
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,WR,248.45648276330803
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NR,55.0525481945384
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,SR,371.7893574615531
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NER,9.452522560477233
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,ER,116.56860957647388
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,WR,156.21998117516344
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NR,22.893185499910068
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,SR,148.04022740850317
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NER,3.966390424736231
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,ER,117.65342848318915
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,WR,231.04427856451133
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NR,35.85694731376299
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,SR,179.40706644125174
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NER,4.795306521660075
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,ER,117.71092105735082
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,WR,279.7818607255664
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NR,45.62517606068199
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,SR,192.33210511816534
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NER,5.282663597952434
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,116.62987779053005
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,275.1452207432003
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,53.56041886150908
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,172.5150031271035
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,5.187650166926797
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,ER,154.83510923014924
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,WR,311.74664049454327
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NR,36.08853339376952
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,SR,195.32930436447083
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NER,6.893604102058244
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,ER,309.6702184602985
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,WR,299.5336841464677
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NR,57.07492037919662
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,SR,342.23277506312775
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NER,9.957597477865063
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,ER,123.0360164885191
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,WR,207.997080740084
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NR,61.905245937202736
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,SR,166.45384199858108
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NER,4.668831924420911
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,ER,124.03037806027396
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,WR,291.59805884963976
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NR,79.49982009497238
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,SR,199.91665999485792
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NER,5.50880844846219
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,ER,124.00919811003928
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,WR,279.15079915709293
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NR,91.49508804079875
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,SR,213.00450908150842
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NER,6.236575262513774
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,122.967960220588
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,241.0601520320113
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,110.00880814507195
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,188.30602892009068
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,6.741687661693142
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,ER,163.23297902441357
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,WR,373.47944804776347
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NR,197.13275730512652
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,SR,220.40832801038576
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NER,8.799646077202782
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,ER,326.4664005338652
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,WR,433.4960191229708
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NR,102.37865938459194
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,SR,371.3231549199882
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NER,12.188524057829952
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,ER,124.38200068488302
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,WR,151.2597836963948
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NR,49.7481909611408
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,SR,157.60224700180538
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NER,7.123214592036907
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,ER,125.18762172545537
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,WR,175.39639242096624
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NR,66.49273976002384
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,SR,185.75552745570823
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NER,7.212552654879891
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,ER,125.1339211345109
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,WR,202.23349092668647
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NR,70.22814878136975
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,SR,196.26730335401243
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NER,7.952893282481056
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,124.33955610047727
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,207.82450520175172
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,58.746169415364726
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,191.13259458246685
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,7.687373270924216
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,ER,165.190198525573
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,WR,287.68243612886283
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NR,114.33334306249662
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,SR,205.5237668970634
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NER,11.539959079719596
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,ER,330.38118860384225
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,WR,185.60460014803266
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,NR,111.96818654783326
