ModelGeography,SubGeography1,SubGeography2,ServiceTech,EfficiencyLevelName,EnergyService,EnergyCarrier,Year,SpecificEnergyConsumption
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2033,1.24602085588562e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2034,1.24457983321049e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2035,1.24407094718958e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2036,1.24450921621252e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2037,1.24592687321685e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2038,1.2483742176213e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2039,1.25192083868204e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2040,1.25665723246279e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2041,1.26269684390919e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2020,1.37253686124107e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2021,1.3511874979118e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2022,1.33242513902484e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2023,1.31590835279283e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2024,1.30134641126237e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2025,1.29493311311008e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2026,1.28450158183021e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2027,1.27552140386922e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2028,1.2678553868028e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2029,1.26139082709972e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2030,1.25603690755357e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2031,1.25172270467183e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2032,1.24839571791511e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2033,1.24602085588562e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2034,1.24457983321049e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2035,1.24407094718958e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2036,1.24450921621252e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2037,1.24592687321685e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2038,1.2483742176213e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2039,1.25192083868204e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2040,1.25665723246279e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2041,1.26269684390919e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2020,1.24539540905534e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2021,1.17804228445896e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2022,1.12242612147712e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2023,1.07616804546603e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2024,1.03745123708892e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2025,1.00486930712616e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2026,9.77320147812793e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2027,9.53930414094972e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2028,9.34000988691075e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2029,9.16967050219127e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2030,9.0236845305187e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2031,8.89827488080108e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2032,8.79031993968176e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2033,8.69722393441291e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2034,8.6168164135153e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2035,8.57373233144772e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2036,8.53693497748101e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2037,8.50548464012212e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2038,8.47858793605576e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2039,8.45557350759828e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2040,8.43587213884535e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2041,8.41478245849824e-10
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2020,1.83034672391046e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2021,1.76902022357825e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2022,1.71727893148532e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2023,1.6734324276382e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2024,1.6361338762317e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2025,1.61232129709412e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2026,1.58615666995426e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2027,1.56402726273375e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2028,1.54536638167793e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2029,1.52971259663113e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2030,1.51669069885259e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2031,1.50599709483101e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2032,1.49738858244363e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2033,1.49067374551035e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2034,1.48570640980345e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2035,1.48238075346635e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2036,1.48073615874505e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2037,1.48070880096075e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2038,1.48227440223957e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2039,1.48544639930544e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2040,1.49027521336892e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2041,1.49684852507964e-09
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.67043056838665e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.63119721543299e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.58373985626978e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.53201732662156e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.73057639917356e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.68808794082486e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.65005334095155e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.61694055978171e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.58935503601107e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.56816757582724e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.5497329638001e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.53387423184425e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.52016560325438e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.49915724653264e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.4784265220226e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.45793920723538e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.43605221083447e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.40999904640166e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.38175176523685e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.35165472412005e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.33155927851839e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.62862679579486e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.56241229141023e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.49296205121553e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.4262030411615e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.60806936301613e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.56171123692216e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.5254779952652e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.49790828897416e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.47747397267452e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.46435728757457e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.45324116670709e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.44404312349854e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.43656223498284e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.42241218523108e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.40801601924372e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.39220926667575e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.37409463649266e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.34868105098548e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.3157977485011e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.27738439129636e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.24042934935275e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.63464749147882e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.57370394211559e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.50756360201932e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.43067096423879e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.60446488532232e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.55542953211868e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.51779595543017e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.48968246223935e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.46906629756822e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.45657603026496e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.44690422285039e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.43896182667174e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.43251714083086e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.41863544890275e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.40416437285515e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.38806972400977e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.37034651345185e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.34447411965458e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.31228319072735e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.26970507479885e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.23700326798646e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.65281494355811e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.60560435666403e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.55831327405008e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.49776594319634e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.68735814810307e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.6445069365355e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.60936087071239e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.58125418465847e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.55802448197614e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.54069055234271e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.52578848707978e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.51319976240722e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.50257003267783e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.48223821487965e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.46226330758134e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.4434255493429e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.42317957461392e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.39834444167873e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.3678846033512e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.32940486879864e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.30019711490782e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.66930610546893e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.63714044977854e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.59397578475904e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.54402015008275e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.74526093782129e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.7047990780626e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.66838109114765e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.63639005037172e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.60927557337562e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.58768165627473e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.56869847711279e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.5520283212153e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.53742224144049e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.51789505859167e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.49873073884101e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.4778075491991e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.45468902896087e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.42909408557327e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.40028751482044e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.37228315653017e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.35046568138501e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.6747079031792e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.64142061637111e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.59752457936814e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.55037210322692e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.75157934186861e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.71106474218514e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.67449969339867e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.64221436761537e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.61455564138186e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.59195578766583e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.57254356777292e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.55598237574597e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.54156846307322e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.52003580829779e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.49923460733009e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.47841853425829e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.45557053479635e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.42940682079943e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.40381024304409e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.37791043955446e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.35901765601011e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.67005582729627e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.63048420832108e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.58272006086772e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.53032278741005e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.72806121348869e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.68793320462752e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.65192019167297e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.62050153087454e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.59428788769378e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.57414262150582e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.55661118498067e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.54151957394437e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.52844671700703e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.5077930912196e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.48733819470257e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.46707138134627e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.4453112957025e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.41925203124371e-10
