InstYear,EnergyStorTech,Year,ModelGeography,SubGeography1,StorFixedCost
2020,FOURHR_BATTERY,2027,INDIA,WR,2718.831979
2020,FOURHR_BATTERY,2027,INDIA,NR,2718.831979
2020,FOURHR_BATTERY,2027,INDIA,SR,2718.831979
2020,FOURHR_BATTERY,2027,INDIA,NER,2718.831979
2020,FOURHR_BATTERY,2028,INDIA,ER,2718.831979
2020,FOURHR_BATTERY,2028,INDIA,WR,2718.831979
2020,FOURHR_BATTERY,2028,INDIA,NR,2718.831979
2020,FOURHR_BATTERY,2028,INDIA,SR,2718.831979
2020,FOURHR_BATTERY,2028,INDIA,NER,2718.831979
2020,FOURHR_BATTERY,2029,INDIA,ER,2718.831979
2020,FOURHR_BATTERY,2029,INDIA,WR,2718.831979
2020,FOURHR_BATTERY,2029,INDIA,NR,2718.831979
2020,FOURHR_BATTERY,2029,INDIA,SR,2718.831979
2020,FOURHR_BATTERY,2029,INDIA,NER,2718.831979
2020,FOURHR_BATTERY,2030,INDIA,ER,2718.831979
2020,FOURHR_BATTERY,2030,INDIA,WR,2718.831979
2020,FOURHR_BATTERY,2030,INDIA,NR,2718.831979
2020,FOURHR_BATTERY,2030,INDIA,SR,2718.831979
2020,FOURHR_BATTERY,2030,INDIA,NER,2718.831979
2020,FOURHR_BATTERY,2031,INDIA,ER,2718.831979
2020,FOURHR_BATTERY,2031,INDIA,WR,2718.831979
2020,FOURHR_BATTERY,2031,INDIA,NR,2718.831979
2020,FOURHR_BATTERY,2031,INDIA,SR,2718.831979
2020,FOURHR_BATTERY,2031,INDIA,NER,2718.831979
2021,FOURHR_BATTERY,2021,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2021,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2021,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2021,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2021,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2022,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2022,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2022,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2022,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2022,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2023,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2023,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2023,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2023,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2023,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2024,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2024,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2024,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2024,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2024,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2025,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2025,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2025,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2025,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2025,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2026,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2026,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2026,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2026,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2026,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2027,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2027,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2027,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2027,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2027,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2028,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2028,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2028,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2028,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2028,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2029,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2029,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2029,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2029,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2029,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2030,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2030,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2030,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2030,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2030,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2031,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2031,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2031,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2031,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2031,INDIA,NER,2595.186691
2022,FOURHR_BATTERY,2022,INDIA,ER,2423.503742
2022,FOURHR_BATTERY,2022,INDIA,WR,2423.503742
2022,FOURHR_BATTERY,2022,INDIA,NR,2423.503742
2022,FOURHR_BATTERY,2022,INDIA,SR,2423.503742
2022,FOURHR_BATTERY,2022,INDIA,NER,2423.503742
2022,FOURHR_BATTERY,2023,INDIA,ER,2423.503742
2022,FOURHR_BATTERY,2023,INDIA,WR,2423.503742
2022,FOURHR_BATTERY,2023,INDIA,NR,2423.503742
2022,FOURHR_BATTERY,2023,INDIA,SR,2423.503742
2022,FOURHR_BATTERY,2023,INDIA,NER,2423.503742
2022,FOURHR_BATTERY,2024,INDIA,ER,2423.503742
2022,FOURHR_BATTERY,2024,INDIA,WR,2423.503742
2022,FOURHR_BATTERY,2024,INDIA,NR,2423.503742
2022,FOURHR_BATTERY,2024,INDIA,SR,2423.503742
2022,FOURHR_BATTERY,2024,INDIA,NER,2423.503742
2022,FOURHR_BATTERY,2025,INDIA,ER,2423.503742
2022,FOURHR_BATTERY,2025,INDIA,WR,2423.503742
2022,FOURHR_BATTERY,2025,INDIA,NR,2423.503742
2022,FOURHR_BATTERY,2025,INDIA,SR,2423.503742
2022,FOURHR_BATTERY,2025,INDIA,NER,2423.503742
2022,FOURHR_BATTERY,2026,INDIA,ER,2423.503742
2022,FOURHR_BATTERY,2026,INDIA,WR,2423.503742
2022,FOURHR_BATTERY,2026,INDIA,NR,2423.503742
2022,FOURHR_BATTERY,2026,INDIA,SR,2423.503742
2022,FOURHR_BATTERY,2026,INDIA,NER,2423.503742
2022,FOURHR_BATTERY,2027,INDIA,ER,2423.503742
2022,FOURHR_BATTERY,2027,INDIA,WR,2423.503742
2022,FOURHR_BATTERY,2027,INDIA,NR,2423.503742
2022,FOURHR_BATTERY,2027,INDIA,SR,2423.503742
2022,FOURHR_BATTERY,2027,INDIA,NER,2423.503742
2022,FOURHR_BATTERY,2028,INDIA,ER,2423.503742
2022,FOURHR_BATTERY,2028,INDIA,WR,2423.503742
2022,FOURHR_BATTERY,2028,INDIA,NR,2423.503742
2022,FOURHR_BATTERY,2028,INDIA,SR,2423.503742
2022,FOURHR_BATTERY,2028,INDIA,NER,2423.503742
2022,FOURHR_BATTERY,2029,INDIA,ER,2423.503742
2022,FOURHR_BATTERY,2029,INDIA,WR,2423.503742
2022,FOURHR_BATTERY,2029,INDIA,NR,2423.503742
2022,FOURHR_BATTERY,2029,INDIA,SR,2423.503742
2022,FOURHR_BATTERY,2029,INDIA,NER,2423.503742
2022,FOURHR_BATTERY,2030,INDIA,ER,2423.503742
2022,FOURHR_BATTERY,2030,INDIA,WR,2423.503742
2022,FOURHR_BATTERY,2030,INDIA,NR,2423.503742
2022,FOURHR_BATTERY,2030,INDIA,SR,2423.503742
2022,FOURHR_BATTERY,2030,INDIA,NER,2423.503742
2022,FOURHR_BATTERY,2031,INDIA,ER,2423.503742
2022,FOURHR_BATTERY,2031,INDIA,WR,2423.503742
2022,FOURHR_BATTERY,2031,INDIA,NR,2423.503742
2022,FOURHR_BATTERY,2031,INDIA,SR,2423.503742
2022,FOURHR_BATTERY,2031,INDIA,NER,2423.503742
2023,FOURHR_BATTERY,2023,INDIA,ER,2255.308791
2023,FOURHR_BATTERY,2023,INDIA,WR,2255.308791
2023,FOURHR_BATTERY,2023,INDIA,NR,2255.308791
2023,FOURHR_BATTERY,2023,INDIA,SR,2255.308791
2023,FOURHR_BATTERY,2023,INDIA,NER,2255.308791
2023,FOURHR_BATTERY,2024,INDIA,ER,2255.308791
2023,FOURHR_BATTERY,2024,INDIA,WR,2255.308791
2023,FOURHR_BATTERY,2024,INDIA,NR,2255.308791
2023,FOURHR_BATTERY,2024,INDIA,SR,2255.308791
2023,FOURHR_BATTERY,2024,INDIA,NER,2255.308791
2023,FOURHR_BATTERY,2025,INDIA,ER,2255.308791
2023,FOURHR_BATTERY,2025,INDIA,WR,2255.308791
2023,FOURHR_BATTERY,2025,INDIA,NR,2255.308791
2023,FOURHR_BATTERY,2025,INDIA,SR,2255.308791
2023,FOURHR_BATTERY,2025,INDIA,NER,2255.308791
2023,FOURHR_BATTERY,2026,INDIA,ER,2255.308791
2023,FOURHR_BATTERY,2026,INDIA,WR,2255.308791
2023,FOURHR_BATTERY,2026,INDIA,NR,2255.308791
2023,FOURHR_BATTERY,2026,INDIA,SR,2255.308791
2023,FOURHR_BATTERY,2026,INDIA,NER,2255.308791
2023,FOURHR_BATTERY,2027,INDIA,ER,2255.308791
2023,FOURHR_BATTERY,2027,INDIA,WR,2255.308791
2023,FOURHR_BATTERY,2027,INDIA,NR,2255.308791
2023,FOURHR_BATTERY,2027,INDIA,SR,2255.308791
2023,FOURHR_BATTERY,2027,INDIA,NER,2255.308791
2023,FOURHR_BATTERY,2028,INDIA,ER,2255.308791
2023,FOURHR_BATTERY,2028,INDIA,WR,2255.308791
2023,FOURHR_BATTERY,2028,INDIA,NR,2255.308791
2023,FOURHR_BATTERY,2028,INDIA,SR,2255.308791
2023,FOURHR_BATTERY,2028,INDIA,NER,2255.308791
2023,FOURHR_BATTERY,2029,INDIA,ER,2255.308791
2023,FOURHR_BATTERY,2029,INDIA,WR,2255.308791
2023,FOURHR_BATTERY,2029,INDIA,NR,2255.308791
2023,FOURHR_BATTERY,2029,INDIA,SR,2255.308791
2023,FOURHR_BATTERY,2029,INDIA,NER,2255.308791
2023,FOURHR_BATTERY,2030,INDIA,ER,2255.308791
2023,FOURHR_BATTERY,2030,INDIA,WR,2255.308791
2023,FOURHR_BATTERY,2030,INDIA,NR,2255.308791
2023,FOURHR_BATTERY,2030,INDIA,SR,2255.308791
2023,FOURHR_BATTERY,2030,INDIA,NER,2255.308791
2023,FOURHR_BATTERY,2031,INDIA,ER,2255.308791
2023,FOURHR_BATTERY,2031,INDIA,WR,2255.308791
2023,FOURHR_BATTERY,2031,INDIA,NR,2255.308791
2023,FOURHR_BATTERY,2031,INDIA,SR,2255.308791
2023,FOURHR_BATTERY,2031,INDIA,NER,2255.308791
2024,FOURHR_BATTERY,2024,INDIA,ER,2093.202486
2024,FOURHR_BATTERY,2024,INDIA,WR,2093.202486
2024,FOURHR_BATTERY,2024,INDIA,NR,2093.202486
2024,FOURHR_BATTERY,2024,INDIA,SR,2093.202486
2024,FOURHR_BATTERY,2024,INDIA,NER,2093.202486
2024,FOURHR_BATTERY,2025,INDIA,ER,2093.202486
2024,FOURHR_BATTERY,2025,INDIA,WR,2093.202486
2024,FOURHR_BATTERY,2025,INDIA,NR,2093.202486
2024,FOURHR_BATTERY,2025,INDIA,SR,2093.202486
2024,FOURHR_BATTERY,2025,INDIA,NER,2093.202486
2024,FOURHR_BATTERY,2026,INDIA,ER,2093.202486
2024,FOURHR_BATTERY,2026,INDIA,WR,2093.202486
2024,FOURHR_BATTERY,2026,INDIA,NR,2093.202486
2024,FOURHR_BATTERY,2026,INDIA,SR,2093.202486
2024,FOURHR_BATTERY,2026,INDIA,NER,2093.202486
2024,FOURHR_BATTERY,2027,INDIA,ER,2093.202486
2024,FOURHR_BATTERY,2027,INDIA,WR,2093.202486
2024,FOURHR_BATTERY,2027,INDIA,NR,2093.202486
2024,FOURHR_BATTERY,2027,INDIA,SR,2093.202486
2024,FOURHR_BATTERY,2027,INDIA,NER,2093.202486
2024,FOURHR_BATTERY,2028,INDIA,ER,2093.202486
2024,FOURHR_BATTERY,2028,INDIA,WR,2093.202486
2024,FOURHR_BATTERY,2028,INDIA,NR,2093.202486
2024,FOURHR_BATTERY,2028,INDIA,SR,2093.202486
2024,FOURHR_BATTERY,2028,INDIA,NER,2093.202486
2024,FOURHR_BATTERY,2029,INDIA,ER,2093.202486
2024,FOURHR_BATTERY,2029,INDIA,WR,2093.202486
2024,FOURHR_BATTERY,2029,INDIA,NR,2093.202486
2024,FOURHR_BATTERY,2029,INDIA,SR,2093.202486
2024,FOURHR_BATTERY,2029,INDIA,NER,2093.202486
2024,FOURHR_BATTERY,2030,INDIA,ER,2093.202486
2024,FOURHR_BATTERY,2030,INDIA,WR,2093.202486
2024,FOURHR_BATTERY,2030,INDIA,NR,2093.202486
2024,FOURHR_BATTERY,2030,INDIA,SR,2093.202486
2024,FOURHR_BATTERY,2030,INDIA,NER,2093.202486
2024,FOURHR_BATTERY,2031,INDIA,ER,2093.202486
2024,FOURHR_BATTERY,2031,INDIA,WR,2093.202486
2024,FOURHR_BATTERY,2031,INDIA,NR,2093.202486
2024,FOURHR_BATTERY,2031,INDIA,SR,2093.202486
2024,FOURHR_BATTERY,2031,INDIA,NER,2093.202486
2025,FOURHR_BATTERY,2025,INDIA,ER,1936.507608
2025,FOURHR_BATTERY,2025,INDIA,WR,1936.507608
2025,FOURHR_BATTERY,2025,INDIA,NR,1936.507608
2025,FOURHR_BATTERY,2025,INDIA,SR,1936.507608
2025,FOURHR_BATTERY,2025,INDIA,NER,1936.507608
2025,FOURHR_BATTERY,2026,INDIA,ER,1936.507608
2025,FOURHR_BATTERY,2026,INDIA,WR,1936.507608
2025,FOURHR_BATTERY,2026,INDIA,NR,1936.507608
2025,FOURHR_BATTERY,2026,INDIA,SR,1936.507608
2025,FOURHR_BATTERY,2026,INDIA,NER,1936.507608
2025,FOURHR_BATTERY,2027,INDIA,ER,1936.507608
2025,FOURHR_BATTERY,2027,INDIA,WR,1936.507608
2025,FOURHR_BATTERY,2027,INDIA,NR,1936.507608
2025,FOURHR_BATTERY,2027,INDIA,SR,1936.507608
2025,FOURHR_BATTERY,2027,INDIA,NER,1936.507608
2025,FOURHR_BATTERY,2028,INDIA,ER,1936.507608
2025,FOURHR_BATTERY,2028,INDIA,WR,1936.507608
2025,FOURHR_BATTERY,2028,INDIA,NR,1936.507608
2025,FOURHR_BATTERY,2028,INDIA,SR,1936.507608
2025,FOURHR_BATTERY,2028,INDIA,NER,1936.507608
2025,FOURHR_BATTERY,2029,INDIA,ER,1936.507608
2025,FOURHR_BATTERY,2029,INDIA,WR,1936.507608
2025,FOURHR_BATTERY,2029,INDIA,NR,1936.507608
2025,FOURHR_BATTERY,2029,INDIA,SR,1936.507608
2025,FOURHR_BATTERY,2029,INDIA,NER,1936.507608
2025,FOURHR_BATTERY,2030,INDIA,ER,1936.507608
2025,FOURHR_BATTERY,2030,INDIA,WR,1936.507608
2025,FOURHR_BATTERY,2030,INDIA,NR,1936.507608
2025,FOURHR_BATTERY,2030,INDIA,SR,1936.507608
2025,FOURHR_BATTERY,2030,INDIA,NER,1936.507608
2025,FOURHR_BATTERY,2031,INDIA,ER,1936.507608
2025,FOURHR_BATTERY,2031,INDIA,WR,1936.507608
2025,FOURHR_BATTERY,2031,INDIA,NR,1936.507608
2025,FOURHR_BATTERY,2031,INDIA,SR,1936.507608
2025,FOURHR_BATTERY,2031,INDIA,NER,1936.507608
2026,FOURHR_BATTERY,2026,INDIA,ER,1815.195907
2026,FOURHR_BATTERY,2026,INDIA,WR,1815.195907
2026,FOURHR_BATTERY,2026,INDIA,NR,1815.195907
2026,FOURHR_BATTERY,2026,INDIA,SR,1815.195907
2026,FOURHR_BATTERY,2026,INDIA,NER,1815.195907
2026,FOURHR_BATTERY,2027,INDIA,ER,1815.195907
2026,FOURHR_BATTERY,2027,INDIA,WR,1815.195907
2026,FOURHR_BATTERY,2027,INDIA,NR,1815.195907
2026,FOURHR_BATTERY,2027,INDIA,SR,1815.195907
2026,FOURHR_BATTERY,2027,INDIA,NER,1815.195907
2026,FOURHR_BATTERY,2028,INDIA,ER,1815.195907
2026,FOURHR_BATTERY,2028,INDIA,WR,1815.195907
2026,FOURHR_BATTERY,2028,INDIA,NR,1815.195907
2026,FOURHR_BATTERY,2028,INDIA,SR,1815.195907
2026,FOURHR_BATTERY,2028,INDIA,NER,1815.195907
2026,FOURHR_BATTERY,2029,INDIA,ER,1815.195907
2026,FOURHR_BATTERY,2029,INDIA,WR,1815.195907
2026,FOURHR_BATTERY,2029,INDIA,NR,1815.195907
2026,FOURHR_BATTERY,2029,INDIA,SR,1815.195907
2026,FOURHR_BATTERY,2029,INDIA,NER,1815.195907
2026,FOURHR_BATTERY,2030,INDIA,ER,1815.195907
2026,FOURHR_BATTERY,2030,INDIA,WR,1815.195907
2026,FOURHR_BATTERY,2030,INDIA,NR,1815.195907
2026,FOURHR_BATTERY,2030,INDIA,SR,1815.195907
2026,FOURHR_BATTERY,2030,INDIA,NER,1815.195907
2026,FOURHR_BATTERY,2031,INDIA,ER,1815.195907
2026,FOURHR_BATTERY,2031,INDIA,WR,1815.195907
2026,FOURHR_BATTERY,2031,INDIA,NR,1815.195907
2026,FOURHR_BATTERY,2031,INDIA,SR,1815.195907
2026,FOURHR_BATTERY,2031,INDIA,NER,1815.195907
2027,FOURHR_BATTERY,2027,INDIA,ER,1730.260611
2027,FOURHR_BATTERY,2027,INDIA,WR,1730.260611
2027,FOURHR_BATTERY,2027,INDIA,NR,1730.260611
2027,FOURHR_BATTERY,2027,INDIA,SR,1730.260611
2027,FOURHR_BATTERY,2027,INDIA,NER,1730.260611
2027,FOURHR_BATTERY,2028,INDIA,ER,1730.260611
2027,FOURHR_BATTERY,2028,INDIA,WR,1730.260611
2027,FOURHR_BATTERY,2028,INDIA,NR,1730.260611
2027,FOURHR_BATTERY,2028,INDIA,SR,1730.260611
2027,FOURHR_BATTERY,2028,INDIA,NER,1730.260611
2027,FOURHR_BATTERY,2029,INDIA,ER,1730.260611
2027,FOURHR_BATTERY,2029,INDIA,WR,1730.260611
2027,FOURHR_BATTERY,2029,INDIA,NR,1730.260611
2027,FOURHR_BATTERY,2029,INDIA,SR,1730.260611
2027,FOURHR_BATTERY,2029,INDIA,NER,1730.260611
2027,FOURHR_BATTERY,2030,INDIA,ER,1730.260611
2027,FOURHR_BATTERY,2030,INDIA,WR,1730.260611
2027,FOURHR_BATTERY,2030,INDIA,NR,1730.260611
2027,FOURHR_BATTERY,2030,INDIA,SR,1730.260611
2027,FOURHR_BATTERY,2030,INDIA,NER,1730.260611
2027,FOURHR_BATTERY,2031,INDIA,ER,1730.260611
2027,FOURHR_BATTERY,2031,INDIA,WR,1730.260611
2027,FOURHR_BATTERY,2031,INDIA,NR,1730.260611
2027,FOURHR_BATTERY,2031,INDIA,SR,1730.260611
2027,FOURHR_BATTERY,2031,INDIA,NER,1730.260611
2028,FOURHR_BATTERY,2028,INDIA,ER,1643.377646
2028,FOURHR_BATTERY,2028,INDIA,WR,1643.377646
2028,FOURHR_BATTERY,2028,INDIA,NR,1643.377646
2028,FOURHR_BATTERY,2028,INDIA,SR,1643.377646
2028,FOURHR_BATTERY,2028,INDIA,NER,1643.377646
2028,FOURHR_BATTERY,2029,INDIA,ER,1643.377646
2028,FOURHR_BATTERY,2029,INDIA,WR,1643.377646
2028,FOURHR_BATTERY,2029,INDIA,NR,1643.377646
2028,FOURHR_BATTERY,2029,INDIA,SR,1643.377646
2028,FOURHR_BATTERY,2029,INDIA,NER,1643.377646
2028,FOURHR_BATTERY,2030,INDIA,ER,1643.377646
2028,FOURHR_BATTERY,2030,INDIA,WR,1643.377646
2028,FOURHR_BATTERY,2030,INDIA,NR,1643.377646
2028,FOURHR_BATTERY,2030,INDIA,SR,1643.377646
2028,FOURHR_BATTERY,2030,INDIA,NER,1643.377646
2028,FOURHR_BATTERY,2031,INDIA,ER,1643.377646
2028,FOURHR_BATTERY,2031,INDIA,WR,1643.377646
2028,FOURHR_BATTERY,2031,INDIA,NR,1643.377646
2028,FOURHR_BATTERY,2031,INDIA,SR,1643.377646
2028,FOURHR_BATTERY,2031,INDIA,NER,1643.377646
2029,FOURHR_BATTERY,2029,INDIA,ER,1561.612087
2029,FOURHR_BATTERY,2029,INDIA,WR,1561.612087
2029,FOURHR_BATTERY,2029,INDIA,NR,1561.612087
2029,FOURHR_BATTERY,2029,INDIA,SR,1561.612087
2029,FOURHR_BATTERY,2029,INDIA,NER,1561.612087
2029,FOURHR_BATTERY,2030,INDIA,ER,1561.612087
2029,FOURHR_BATTERY,2030,INDIA,WR,1561.612087
2029,FOURHR_BATTERY,2030,INDIA,NR,1561.612087
2029,FOURHR_BATTERY,2030,INDIA,SR,1561.612087
2029,FOURHR_BATTERY,2030,INDIA,NER,1561.612087
2029,FOURHR_BATTERY,2031,INDIA,ER,1561.612087
2029,FOURHR_BATTERY,2031,INDIA,WR,1561.612087
2029,FOURHR_BATTERY,2031,INDIA,NR,1561.612087
2029,FOURHR_BATTERY,2031,INDIA,SR,1561.612087
2029,FOURHR_BATTERY,2031,INDIA,NER,1561.612087
2030,FOURHR_BATTERY,2030,INDIA,ER,1481.202766
2030,FOURHR_BATTERY,2030,INDIA,WR,1481.202766
2030,FOURHR_BATTERY,2030,INDIA,NR,1481.202766
2030,FOURHR_BATTERY,2030,INDIA,SR,1481.202766
2030,FOURHR_BATTERY,2030,INDIA,NER,1481.202766
2030,FOURHR_BATTERY,2031,INDIA,ER,1481.202766
2030,FOURHR_BATTERY,2031,INDIA,WR,1481.202766
2030,FOURHR_BATTERY,2031,INDIA,NR,1481.202766
2030,FOURHR_BATTERY,2031,INDIA,SR,1481.202766
2030,FOURHR_BATTERY,2031,INDIA,NER,1481.202766
2031,FOURHR_BATTERY,2031,INDIA,ER,1398.098224
2031,FOURHR_BATTERY,2031,INDIA,WR,1398.098224
2031,FOURHR_BATTERY,2031,INDIA,NR,1398.098224
2031,FOURHR_BATTERY,2031,INDIA,SR,1398.098224
2031,FOURHR_BATTERY,2031,INDIA,NER,1398.098224
2020,SIXHR_BATTERY,2021,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2021,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2021,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2021,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2021,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2022,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2022,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2022,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2022,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2022,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2023,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2023,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2023,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2023,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2023,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2024,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2024,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2024,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2024,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2024,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2025,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2025,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2025,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2025,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2025,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2026,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2026,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2026,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2026,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2026,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2027,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2027,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2027,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2027,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2027,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2028,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2028,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2028,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2028,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2028,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2029,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2029,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2029,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2029,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2029,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2030,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2030,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2030,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2030,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2030,INDIA,NER,2431.525668
