ServiceTech,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,NumInstances
AC,RURAL,INDIA,ER,WB,2037,1
AC,RURAL,INDIA,ER,WB,2038,1
AC,RURAL,INDIA,ER,WB,2039,1
AC,RURAL,INDIA,ER,WB,2040,1
AC,RURAL,INDIA,ER,WB,2041,1
AC,RURAL,INDIA,ER,SK,2024,1
AC,RURAL,INDIA,ER,SK,2025,1
AC,RURAL,INDIA,ER,SK,2026,1
AC,RURAL,INDIA,ER,SK,2027,1
AC,RURAL,INDIA,ER,SK,2028,1
AC,RURAL,INDIA,ER,SK,2029,1
AC,RURAL,INDIA,ER,SK,2030,1
AC,RURAL,INDIA,ER,SK,2031,1
AC,RURAL,INDIA,ER,SK,2032,1
AC,RURAL,INDIA,ER,SK,2033,1
AC,RURAL,INDIA,ER,SK,2034,1
AC,RURAL,INDIA,ER,SK,2035,1
AC,RURAL,INDIA,ER,SK,2036,1
AC,RURAL,INDIA,ER,SK,2037,1
AC,RURAL,INDIA,ER,SK,2038,1
AC,RURAL,INDIA,ER,SK,2039,1
AC,RURAL,INDIA,ER,SK,2040,1
AC,RURAL,INDIA,ER,SK,2041,1
AC,RURAL,INDIA,WR,CG,2024,1
AC,RURAL,INDIA,WR,CG,2025,1
AC,RURAL,INDIA,WR,CG,2026,1
AC,RURAL,INDIA,WR,CG,2027,1
AC,RURAL,INDIA,WR,CG,2028,1
AC,RURAL,INDIA,WR,CG,2029,1
AC,RURAL,INDIA,WR,CG,2030,1
AC,RURAL,INDIA,WR,CG,2031,1
AC,RURAL,INDIA,WR,CG,2032,1
AC,RURAL,INDIA,WR,CG,2033,1
AC,RURAL,INDIA,WR,CG,2034,1
AC,RURAL,INDIA,WR,CG,2035,1
AC,RURAL,INDIA,WR,CG,2036,1
AC,RURAL,INDIA,WR,CG,2037,1
AC,RURAL,INDIA,WR,CG,2038,1
AC,RURAL,INDIA,WR,CG,2039,1
AC,RURAL,INDIA,WR,CG,2040,1
AC,RURAL,INDIA,WR,CG,2041,1
AC,RURAL,INDIA,WR,GJ,2024,1.010670322
AC,RURAL,INDIA,WR,GJ,2025,1.01389271
AC,RURAL,INDIA,WR,GJ,2026,1.017125372
AC,RURAL,INDIA,WR,GJ,2027,1.02036834
AC,RURAL,INDIA,WR,GJ,2028,1.023621649
AC,RURAL,INDIA,WR,GJ,2029,1.026885331
AC,RURAL,INDIA,WR,GJ,2030,1.030159418
AC,RURAL,INDIA,WR,GJ,2031,1.033443944
AC,RURAL,INDIA,WR,GJ,2032,1.036738942
AC,RURAL,INDIA,WR,GJ,2033,1.040044447
AC,RURAL,INDIA,WR,GJ,2034,1.04336049
AC,RURAL,INDIA,WR,GJ,2035,1.046687106
AC,RURAL,INDIA,WR,GJ,2036,1.050024329
AC,RURAL,INDIA,WR,GJ,2037,1.053372191
AC,RURAL,INDIA,WR,GJ,2038,1.056730728
AC,RURAL,INDIA,WR,GJ,2039,1.060099974
AC,RURAL,INDIA,WR,GJ,2040,1.063479961
AC,RURAL,INDIA,WR,GJ,2041,1.066870726
AC,RURAL,INDIA,WR,MP,2024,1
AC,RURAL,INDIA,WR,MP,2025,1
AC,RURAL,INDIA,WR,MP,2026,1
AC,RURAL,INDIA,WR,MP,2027,1
AC,RURAL,INDIA,WR,MP,2028,1
AC,RURAL,INDIA,WR,MP,2029,1
AC,RURAL,INDIA,WR,MP,2030,1
AC,RURAL,INDIA,WR,MP,2031,1
AC,RURAL,INDIA,WR,MP,2032,1
AC,RURAL,INDIA,WR,MP,2033,1
AC,RURAL,INDIA,WR,MP,2034,1
AC,RURAL,INDIA,WR,MP,2035,1
AC,RURAL,INDIA,WR,MP,2036,1
AC,RURAL,INDIA,WR,MP,2037,1
AC,RURAL,INDIA,WR,MP,2038,1
AC,RURAL,INDIA,WR,MP,2039,1
AC,RURAL,INDIA,WR,MP,2040,1
AC,RURAL,INDIA,WR,MP,2041,1
AC,RURAL,INDIA,WR,MH,2024,1.010670322
AC,RURAL,INDIA,WR,MH,2025,1.01389271
AC,RURAL,INDIA,WR,MH,2026,1.017125372
AC,RURAL,INDIA,WR,MH,2027,1.02036834
AC,RURAL,INDIA,WR,MH,2028,1.023621649
AC,RURAL,INDIA,WR,MH,2029,1.026885331
AC,RURAL,INDIA,WR,MH,2030,1.030159418
AC,RURAL,INDIA,WR,MH,2031,1.033443944
AC,RURAL,INDIA,WR,MH,2032,1.036738942
AC,RURAL,INDIA,WR,MH,2033,1.040044447
AC,RURAL,INDIA,WR,MH,2034,1.04336049
AC,RURAL,INDIA,WR,MH,2035,1.046687106
AC,RURAL,INDIA,WR,MH,2036,1.050024329
AC,RURAL,INDIA,WR,MH,2037,1.053372191
AC,RURAL,INDIA,WR,MH,2038,1.056730728
AC,RURAL,INDIA,WR,MH,2039,1.060099974
AC,RURAL,INDIA,WR,MH,2040,1.063479961
AC,RURAL,INDIA,WR,MH,2041,1.066870726
AC,RURAL,INDIA,WR,GA,2024,1.026889663
AC,RURAL,INDIA,WR,GA,2025,1.026889663
AC,RURAL,INDIA,WR,GA,2026,1.026889663
AC,RURAL,INDIA,WR,GA,2027,1.026889663
AC,RURAL,INDIA,WR,GA,2028,1.026889663
AC,RURAL,INDIA,WR,GA,2029,1.026889663
AC,RURAL,INDIA,WR,GA,2030,1.026889663
AC,RURAL,INDIA,WR,GA,2031,1.026889663
AC,RURAL,INDIA,WR,GA,2032,1.026889663
AC,RURAL,INDIA,WR,GA,2033,1.026889663
AC,RURAL,INDIA,WR,GA,2034,1.026889663
AC,RURAL,INDIA,WR,GA,2035,1.026889663
AC,RURAL,INDIA,WR,GA,2036,1.026889663
AC,RURAL,INDIA,WR,GA,2037,1.026889663
AC,RURAL,INDIA,WR,GA,2038,1.026889663
AC,RURAL,INDIA,WR,GA,2039,1.026889663
AC,RURAL,INDIA,WR,GA,2040,1.026889663
AC,RURAL,INDIA,WR,GA,2041,1.026889663
AC,RURAL,INDIA,NER,AS,2024,1.010670322
AC,RURAL,INDIA,NER,AS,2025,1.01389271
AC,RURAL,INDIA,NER,AS,2026,1.017125372
AC,RURAL,INDIA,NER,AS,2027,1.02036834
AC,RURAL,INDIA,NER,AS,2028,1.023621649
AC,RURAL,INDIA,NER,AS,2029,1.026885331
AC,RURAL,INDIA,NER,AS,2030,1.030159418
AC,RURAL,INDIA,NER,AS,2031,1.033443944
AC,RURAL,INDIA,NER,AS,2032,1.036738942
AC,RURAL,INDIA,NER,AS,2033,1.040044447
AC,RURAL,INDIA,NER,AS,2034,1.04336049
AC,RURAL,INDIA,NER,AS,2035,1.046687106
AC,RURAL,INDIA,NER,AS,2036,1.050024329
AC,RURAL,INDIA,NER,AS,2037,1.053372191
AC,RURAL,INDIA,NER,AS,2038,1.056730728
AC,RURAL,INDIA,NER,AS,2039,1.060099974
AC,RURAL,INDIA,NER,AS,2040,1.063479961
AC,RURAL,INDIA,NER,AS,2041,1.066870726
AC,RURAL,INDIA,NER,NE,2024,1
AC,RURAL,INDIA,NER,NE,2025,1
AC,RURAL,INDIA,NER,NE,2026,1
AC,RURAL,INDIA,NER,NE,2027,1
AC,RURAL,INDIA,NER,NE,2028,1
AC,RURAL,INDIA,NER,NE,2029,1
AC,RURAL,INDIA,NER,NE,2030,1
AC,RURAL,INDIA,NER,NE,2031,1
AC,RURAL,INDIA,NER,NE,2032,1
AC,RURAL,INDIA,NER,NE,2033,1
AC,RURAL,INDIA,NER,NE,2034,1
AC,RURAL,INDIA,NER,NE,2035,1
AC,RURAL,INDIA,NER,NE,2036,1
AC,RURAL,INDIA,NER,NE,2037,1
AC,RURAL,INDIA,NER,NE,2038,1
AC,RURAL,INDIA,NER,NE,2039,1
AC,RURAL,INDIA,NER,NE,2040,1
AC,RURAL,INDIA,NER,NE,2041,1
AC,RURAL,INDIA,SR,AP,2024,1.059255818
AC,RURAL,INDIA,SR,AP,2025,1.069155453
AC,RURAL,INDIA,SR,AP,2026,1.079147609
AC,RURAL,INDIA,SR,AP,2027,1.08923315
AC,RURAL,INDIA,SR,AP,2028,1.099412948
AC,RURAL,INDIA,SR,AP,2029,1.109687886
AC,RURAL,INDIA,SR,AP,2030,1.120058851
AC,RURAL,INDIA,SR,AP,2031,1.130526742
AC,RURAL,INDIA,SR,AP,2032,1.141092463
AC,RURAL,INDIA,SR,AP,2033,1.151756931
AC,RURAL,INDIA,SR,AP,2034,1.162521067
AC,RURAL,INDIA,SR,AP,2035,1.173385803
AC,RURAL,INDIA,SR,AP,2036,1.184352078
AC,RURAL,INDIA,SR,AP,2037,1.195420843
AC,RURAL,INDIA,SR,AP,2038,1.206593055
AC,RURAL,INDIA,SR,AP,2039,1.217869681
AC,RURAL,INDIA,SR,AP,2040,1.229251696
AC,RURAL,INDIA,SR,AP,2041,1.240740085
AC,RURAL,INDIA,SR,KA,2024,1.048072546
AC,RURAL,INDIA,SR,KA,2025,1.054508924
AC,RURAL,INDIA,SR,KA,2026,1.060984827
AC,RURAL,INDIA,SR,KA,2027,1.067500501
AC,RURAL,INDIA,SR,KA,2028,1.074056188
AC,RURAL,INDIA,SR,KA,2029,1.080652135
AC,RURAL,INDIA,SR,KA,2030,1.087288588
AC,RURAL,INDIA,SR,KA,2031,1.093965797
AC,RURAL,INDIA,SR,KA,2032,1.100684012
AC,RURAL,INDIA,SR,KA,2033,1.107443484
AC,RURAL,INDIA,SR,KA,2034,1.114244468
AC,RURAL,INDIA,SR,KA,2035,1.121087217
AC,RURAL,INDIA,SR,KA,2036,1.127971988
AC,RURAL,INDIA,SR,KA,2037,1.13489904
AC,RURAL,INDIA,SR,KA,2038,1.141868633
AC,RURAL,INDIA,SR,KA,2039,1.148881026
AC,RURAL,INDIA,SR,KA,2040,1.155936484
AC,RURAL,INDIA,SR,KA,2041,1.16303527
AC,RURAL,INDIA,SR,KL,2024,1.037562194
AC,RURAL,INDIA,SR,KL,2025,1.040784698
AC,RURAL,INDIA,SR,KL,2026,1.044017209
AC,RURAL,INDIA,SR,KL,2027,1.047259761
AC,RURAL,INDIA,SR,KL,2028,1.050512383
AC,RURAL,INDIA,SR,KL,2029,1.053775107
AC,RURAL,INDIA,SR,KL,2030,1.057047965
AC,RURAL,INDIA,SR,KL,2031,1.060330988
AC,RURAL,INDIA,SR,KL,2032,1.063624207
AC,RURAL,INDIA,SR,KL,2033,1.066927655
AC,RURAL,INDIA,SR,KL,2034,1.070241362
AC,RURAL,INDIA,SR,KL,2035,1.073565362
AC,RURAL,INDIA,SR,KL,2036,1.076899685
AC,RURAL,INDIA,SR,KL,2037,1.080244364
AC,RURAL,INDIA,SR,KL,2038,1.083599431
AC,RURAL,INDIA,SR,KL,2039,1.086964919
AC,RURAL,INDIA,SR,KL,2040,1.090340859
AC,RURAL,INDIA,SR,KL,2041,1.093727284
AC,RURAL,INDIA,SR,TN,2024,1.010670322
AC,RURAL,INDIA,SR,TN,2025,1.01389271
AC,RURAL,INDIA,SR,TN,2026,1.017125372
AC,RURAL,INDIA,SR,TN,2027,1.02036834
AC,RURAL,INDIA,SR,TN,2028,1.023621649
AC,RURAL,INDIA,SR,TN,2029,1.026885331
AC,RURAL,INDIA,SR,TN,2030,1.030159418
AC,RURAL,INDIA,SR,TN,2031,1.033443944
AC,RURAL,INDIA,SR,TN,2032,1.036738942
AC,RURAL,INDIA,SR,TN,2033,1.040044447
AC,RURAL,INDIA,SR,TN,2034,1.04336049
AC,RURAL,INDIA,SR,TN,2035,1.046687106
AC,RURAL,INDIA,SR,TN,2036,1.050024329
AC,RURAL,INDIA,SR,TN,2037,1.053372191
AC,RURAL,INDIA,SR,TN,2038,1.056730728
AC,RURAL,INDIA,SR,TN,2039,1.060099974
AC,RURAL,INDIA,SR,TN,2040,1.063479961
AC,RURAL,INDIA,SR,TN,2041,1.066870726
AC,RURAL,INDIA,SR,TS,2024,1.010670322
AC,RURAL,INDIA,SR,TS,2025,1.01389271
AC,RURAL,INDIA,SR,TS,2026,1.017125372
AC,RURAL,INDIA,SR,TS,2027,1.02036834
AC,RURAL,INDIA,SR,TS,2028,1.023621649
AC,RURAL,INDIA,SR,TS,2029,1.026885331
AC,RURAL,INDIA,SR,TS,2030,1.030159418
AC,RURAL,INDIA,SR,TS,2031,1.033443944
AC,RURAL,INDIA,SR,TS,2032,1.036738942
AC,RURAL,INDIA,SR,TS,2033,1.040044447
AC,RURAL,INDIA,SR,TS,2034,1.04336049
AC,RURAL,INDIA,SR,TS,2035,1.046687106
AC,RURAL,INDIA,SR,TS,2036,1.050024329
AC,RURAL,INDIA,SR,TS,2037,1.053372191
AC,RURAL,INDIA,SR,TS,2038,1.056730728
AC,RURAL,INDIA,SR,TS,2039,1.060099974
AC,RURAL,INDIA,SR,TS,2040,1.063479961
AC,RURAL,INDIA,SR,TS,2041,1.066870726
AC,RURAL,INDIA,NR,DL,2024,1.074970381
AC,RURAL,INDIA,NR,DL,2025,1.081407201
AC,RURAL,INDIA,NR,DL,2026,1.087882564
AC,RURAL,INDIA,NR,DL,2027,1.094396701
AC,RURAL,INDIA,NR,DL,2028,1.100949844
AC,RURAL,INDIA,NR,DL,2029,1.107542227
AC,RURAL,INDIA,NR,DL,2030,1.114174084
AC,RURAL,INDIA,NR,DL,2031,1.120845652
AC,RURAL,INDIA,NR,DL,2032,1.127557169
AC,RURAL,INDIA,NR,DL,2033,1.134308874
AC,RURAL,INDIA,NR,DL,2034,1.141101007
AC,RURAL,INDIA,NR,DL,2035,1.147933811
AC,RURAL,INDIA,NR,DL,2036,1.154807529
AC,RURAL,INDIA,NR,DL,2037,1.161722406
AC,RURAL,INDIA,NR,DL,2038,1.168678689
AC,RURAL,INDIA,NR,DL,2039,1.175676626
AC,RURAL,INDIA,NR,DL,2040,1.182716465
AC,RURAL,INDIA,NR,DL,2041,1.189798458
AC,RURAL,INDIA,NR,HR,2024,1.021174284
AC,RURAL,INDIA,NR,HR,2025,1.027610194
AC,RURAL,INDIA,NR,HR,2026,1.034086666
AC,RURAL,INDIA,NR,HR,2027,1.040603956
AC,RURAL,INDIA,NR,HR,2028,1.047162321
AC,RURAL,INDIA,NR,HR,2029,1.05376202
AC,RURAL,INDIA,NR,HR,2030,1.060403313
AC,RURAL,INDIA,NR,HR,2031,1.067086462
AC,RURAL,INDIA,NR,HR,2032,1.073811732
AC,RURAL,INDIA,NR,HR,2033,1.080579387
AC,RURAL,INDIA,NR,HR,2034,1.087389695
AC,RURAL,INDIA,NR,HR,2035,1.094242925
AC,RURAL,INDIA,NR,HR,2036,1.101139348
AC,RURAL,INDIA,NR,HR,2037,1.108079234
AC,RURAL,INDIA,NR,HR,2038,1.115062859
AC,RURAL,INDIA,NR,HR,2039,1.122090498
AC,RURAL,INDIA,NR,HR,2040,1.129162429
AC,RURAL,INDIA,NR,HR,2041,1.13627893
AC,RURAL,INDIA,NR,HP,2024,1.010670322
AC,RURAL,INDIA,NR,HP,2025,1.01389271
AC,RURAL,INDIA,NR,HP,2026,1.017125372
AC,RURAL,INDIA,NR,HP,2027,1.02036834
AC,RURAL,INDIA,NR,HP,2028,1.023621649
AC,RURAL,INDIA,NR,HP,2029,1.026885331
AC,RURAL,INDIA,NR,HP,2030,1.030159418
AC,RURAL,INDIA,NR,HP,2031,1.033443944
AC,RURAL,INDIA,NR,HP,2032,1.036738942
AC,RURAL,INDIA,NR,HP,2033,1.040044447
AC,RURAL,INDIA,NR,HP,2034,1.04336049
AC,RURAL,INDIA,NR,HP,2035,1.046687106
AC,RURAL,INDIA,NR,HP,2036,1.050024329
AC,RURAL,INDIA,NR,HP,2037,1.053372191
AC,RURAL,INDIA,NR,HP,2038,1.056730728
AC,RURAL,INDIA,NR,HP,2039,1.060099974
AC,RURAL,INDIA,NR,HP,2040,1.063479961
AC,RURAL,INDIA,NR,HP,2041,1.066870726
AC,RURAL,INDIA,NR,JK,2024,1.010670322
AC,RURAL,INDIA,NR,JK,2025,1.01389271
AC,RURAL,INDIA,NR,JK,2026,1.017125372
AC,RURAL,INDIA,NR,JK,2027,1.02036834
AC,RURAL,INDIA,NR,JK,2028,1.023621649
AC,RURAL,INDIA,NR,JK,2029,1.026885331
AC,RURAL,INDIA,NR,JK,2030,1.030159418
AC,RURAL,INDIA,NR,JK,2031,1.033443944
AC,RURAL,INDIA,NR,JK,2032,1.036738942
AC,RURAL,INDIA,NR,JK,2033,1.040044447
AC,RURAL,INDIA,NR,JK,2034,1.04336049
AC,RURAL,INDIA,NR,JK,2035,1.046687106
AC,RURAL,INDIA,NR,JK,2036,1.050024329
AC,RURAL,INDIA,NR,JK,2037,1.053372191
AC,RURAL,INDIA,NR,JK,2038,1.056730728
AC,RURAL,INDIA,NR,JK,2039,1.060099974
AC,RURAL,INDIA,NR,JK,2040,1.063479961
AC,RURAL,INDIA,NR,JK,2041,1.066870726
AC,RURAL,INDIA,NR,PB,2024,1.037562194
AC,RURAL,INDIA,NR,PB,2025,1.040784698
AC,RURAL,INDIA,NR,PB,2026,1.044017209
AC,RURAL,INDIA,NR,PB,2027,1.047259761
AC,RURAL,INDIA,NR,PB,2028,1.050512383
AC,RURAL,INDIA,NR,PB,2029,1.053775107
AC,RURAL,INDIA,NR,PB,2030,1.057047965
AC,RURAL,INDIA,NR,PB,2031,1.060330988
AC,RURAL,INDIA,NR,PB,2032,1.063624207
AC,RURAL,INDIA,NR,PB,2033,1.066927655
AC,RURAL,INDIA,NR,PB,2034,1.070241362
AC,RURAL,INDIA,NR,PB,2035,1.073565362
AC,RURAL,INDIA,NR,PB,2036,1.076899685
AC,RURAL,INDIA,NR,PB,2037,1.080244364
AC,RURAL,INDIA,NR,PB,2038,1.083599431
AC,RURAL,INDIA,NR,PB,2039,1.086964919
AC,RURAL,INDIA,NR,PB,2040,1.090340859
AC,RURAL,INDIA,NR,PB,2041,1.093727284
AC,RURAL,INDIA,NR,RJ,2024,1.010670322
AC,RURAL,INDIA,NR,RJ,2025,1.01389271
AC,RURAL,INDIA,NR,RJ,2026,1.017125372
AC,RURAL,INDIA,NR,RJ,2027,1.02036834
AC,RURAL,INDIA,NR,RJ,2028,1.023621649
AC,RURAL,INDIA,NR,RJ,2029,1.026885331
AC,RURAL,INDIA,NR,RJ,2030,1.030159418
AC,RURAL,INDIA,NR,RJ,2031,1.033443944
AC,RURAL,INDIA,NR,RJ,2032,1.036738942
AC,RURAL,INDIA,NR,RJ,2033,1.040044447
AC,RURAL,INDIA,NR,RJ,2034,1.04336049
AC,RURAL,INDIA,NR,RJ,2035,1.046687106
AC,RURAL,INDIA,NR,RJ,2036,1.050024329
AC,RURAL,INDIA,NR,RJ,2037,1.053372191
AC,RURAL,INDIA,NR,RJ,2038,1.056730728
AC,RURAL,INDIA,NR,RJ,2039,1.060099974
AC,RURAL,INDIA,NR,RJ,2040,1.063479961
AC,RURAL,INDIA,NR,RJ,2041,1.066870726
AC,RURAL,INDIA,NR,UP,2024,1
AC,RURAL,INDIA,NR,UP,2025,1
AC,RURAL,INDIA,NR,UP,2026,1
AC,RURAL,INDIA,NR,UP,2027,1
AC,RURAL,INDIA,NR,UP,2028,1
AC,RURAL,INDIA,NR,UP,2029,1
AC,RURAL,INDIA,NR,UP,2030,1
AC,RURAL,INDIA,NR,UP,2031,1
AC,RURAL,INDIA,NR,UP,2032,1
AC,RURAL,INDIA,NR,UP,2033,1
AC,RURAL,INDIA,NR,UP,2034,1
AC,RURAL,INDIA,NR,UP,2035,1
AC,RURAL,INDIA,NR,UP,2036,1
AC,RURAL,INDIA,NR,UP,2037,1
AC,RURAL,INDIA,NR,UP,2038,1
AC,RURAL,INDIA,NR,UP,2039,1
AC,RURAL,INDIA,NR,UP,2040,1
AC,RURAL,INDIA,NR,UP,2041,1
AC,RURAL,INDIA,NR,UK,2024,1.010670322
AC,RURAL,INDIA,NR,UK,2025,1.01389271
AC,RURAL,INDIA,NR,UK,2026,1.017125372
AC,RURAL,INDIA,NR,UK,2027,1.02036834
AC,RURAL,INDIA,NR,UK,2028,1.023621649
AC,RURAL,INDIA,NR,UK,2029,1.026885331
AC,RURAL,INDIA,NR,UK,2030,1.030159418
AC,RURAL,INDIA,NR,UK,2031,1.033443944
AC,RURAL,INDIA,NR,UK,2032,1.036738942
AC,RURAL,INDIA,NR,UK,2033,1.040044447
AC,RURAL,INDIA,NR,UK,2034,1.04336049
AC,RURAL,INDIA,NR,UK,2035,1.046687106
AC,RURAL,INDIA,NR,UK,2036,1.050024329
AC,RURAL,INDIA,NR,UK,2037,1.053372191
AC,RURAL,INDIA,NR,UK,2038,1.056730728
AC,RURAL,INDIA,NR,UK,2039,1.060099974
AC,RURAL,INDIA,NR,UK,2040,1.063479961
AC,RURAL,INDIA,NR,UK,2041,1.066870726
AC,URBAN,INDIA,ER,BR,2024,1.119593705
AC,URBAN,INDIA,ER,BR,2025,1.120352201
AC,URBAN,INDIA,ER,BR,2026,1.12111121
AC,URBAN,INDIA,ER,BR,2027,1.121870734
AC,URBAN,INDIA,ER,BR,2028,1.122630772
AC,URBAN,INDIA,ER,BR,2029,1.123391325
AC,URBAN,INDIA,ER,BR,2030,1.124152393
AC,URBAN,INDIA,ER,BR,2031,1.124913977
AC,URBAN,INDIA,ER,BR,2032,1.125676077
AC,URBAN,INDIA,ER,BR,2033,1.126438693
AC,URBAN,INDIA,ER,BR,2034,1.127201826
AC,URBAN,INDIA,ER,BR,2035,1.127965476
AC,URBAN,INDIA,ER,BR,2036,1.128729643
AC,URBAN,INDIA,ER,BR,2037,1.129494328
AC,URBAN,INDIA,ER,BR,2038,1.130259531
AC,URBAN,INDIA,ER,BR,2039,1.131025252
AC,URBAN,INDIA,ER,BR,2040,1.131791492
AC,URBAN,INDIA,ER,BR,2041,1.132558252
AC,URBAN,INDIA,ER,JH,2024,1.125916318
AC,URBAN,INDIA,ER,JH,2025,1.126674815
AC,URBAN,INDIA,ER,JH,2026,1.127433822
AC,URBAN,INDIA,ER,JH,2027,1.128193341
AC,URBAN,INDIA,ER,JH,2028,1.128953372
AC,URBAN,INDIA,ER,JH,2029,1.129713915
AC,URBAN,INDIA,ER,JH,2030,1.13047497
AC,URBAN,INDIA,ER,JH,2031,1.131236537
AC,URBAN,INDIA,ER,JH,2032,1.131998618
AC,URBAN,INDIA,ER,JH,2033,1.132761212
AC,URBAN,INDIA,ER,JH,2034,1.13352432
AC,URBAN,INDIA,ER,JH,2035,1.134287942
AC,URBAN,INDIA,ER,JH,2036,1.135052079
AC,URBAN,INDIA,ER,JH,2037,1.13581673
AC,URBAN,INDIA,ER,JH,2038,1.136581896
AC,URBAN,INDIA,ER,JH,2039,1.137347578
AC,URBAN,INDIA,ER,JH,2040,1.138113776
AC,URBAN,INDIA,ER,JH,2041,1.13888049
AC,URBAN,INDIA,ER,OD,2024,1.157837723
AC,URBAN,INDIA,ER,OD,2025,1.16836812
AC,URBAN,INDIA,ER,OD,2026,1.178994289
AC,URBAN,INDIA,ER,OD,2027,1.189717102
AC,URBAN,INDIA,ER,OD,2028,1.200537438
AC,URBAN,INDIA,ER,OD,2029,1.211456183
AC,URBAN,INDIA,ER,OD,2030,1.222474234
AC,URBAN,INDIA,ER,OD,2031,1.233592492
AC,URBAN,INDIA,ER,OD,2032,1.244811869
AC,URBAN,INDIA,ER,OD,2033,1.256133285
AC,URBAN,INDIA,ER,OD,2034,1.267557668
AC,URBAN,INDIA,ER,OD,2035,1.279085955
AC,URBAN,INDIA,ER,OD,2036,1.29071909
AC,URBAN,INDIA,ER,OD,2037,1.302458027
AC,URBAN,INDIA,ER,OD,2038,1.314303728
AC,URBAN,INDIA,ER,OD,2039,1.326257164
AC,URBAN,INDIA,ER,OD,2040,1.338319316
AC,URBAN,INDIA,ER,OD,2041,1.350491171
AC,URBAN,INDIA,ER,WB,2024,1.157964279
AC,URBAN,INDIA,ER,WB,2025,1.168495827
AC,URBAN,INDIA,ER,WB,2026,1.179123158
AC,URBAN,INDIA,ER,WB,2027,1.189847143
AC,URBAN,INDIA,ER,WB,2028,1.200668661
AC,URBAN,INDIA,ER,WB,2029,1.2115886
AC,URBAN,INDIA,ER,WB,2030,1.222607855
AC,URBAN,INDIA,ER,WB,2031,1.233727328
AC,URBAN,INDIA,ER,WB,2032,1.244947932
AC,URBAN,INDIA,ER,WB,2033,1.256270585
AC,URBAN,INDIA,ER,WB,2034,1.267696217
AC,URBAN,INDIA,ER,WB,2035,1.279225764
AC,URBAN,INDIA,ER,WB,2036,1.29086017
AC,URBAN,INDIA,ER,WB,2037,1.30260039
