ModelGeography,SubGeography1,SubGeography2,ServiceTech,EfficiencyLevelName,EnergyService,EnergyCarrier,Year,SpecificEnergyConsumption
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2033,1.20723152981534e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2034,1.19994595465373e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2035,1.19269222178752e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2036,1.1853461827064e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2037,1.17777936434181e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2038,1.1698564875778e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2039,1.16143284120126e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2040,1.15235145362209e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2041,1.14244000163213e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2020,1.37253686124107e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2021,1.3511874979118e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2022,1.33242513902484e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2023,1.31590835279283e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2024,1.30134641126237e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2025,1.28204820651197e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2026,1.26975354281898e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2027,1.25862471307334e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2028,1.24848052470973e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2029,1.2391574594409e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2030,1.23050601692964e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2031,1.22238750518896e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2032,1.21467116436047e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2033,1.20723152981534e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2034,1.19994595465373e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2035,1.19269222178752e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2036,1.1853461827064e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2037,1.17777936434181e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2038,1.1698564875778e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2039,1.16143284120126e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2040,1.15235145362209e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2041,1.14244000163213e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2020,1.24539540905534e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2021,1.17804228445896e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2022,1.12242612147712e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2023,1.07616804546603e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2024,1.03745123708892e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2025,1.00486930712616e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2026,9.77320147812793e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2027,9.53930414094972e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2028,9.34000988691075e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2029,9.16967050219127e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2030,9.0236845305187e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2031,8.89827488080108e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2032,8.79031993968176e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2033,8.69722393441291e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2034,8.6168164135153e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2035,8.57373233144772e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2036,8.53693497748101e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2037,8.50548464012212e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2038,8.47858793605576e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2039,8.45557350759828e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2040,8.43587213884535e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2041,8.41478245849824e-10
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2020,1.83034672391046e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2021,1.76902022357825e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2022,1.71727893148532e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2023,1.6734324276382e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2024,1.6361338762317e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2025,1.59627829911309e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2026,1.56794517004075e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2027,1.54330876677236e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2028,1.52175070686207e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2029,1.50274976969238e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2030,1.48586161723097e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2031,1.47070275605087e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2032,1.45693765753572e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2033,1.444268238166e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2034,1.43242510337643e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2035,1.42116010214763e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2036,1.41034307379854e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2037,1.39971960462509e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2038,1.38904528894757e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2039,1.37807933112907e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2040,1.36657854191238e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2041,1.3542915226911e-09
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.67043056838665e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.63119721543299e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.58373985626978e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.53201732662156e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.71419657325187e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.66455034119218e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.62078063262005e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.58409874287198e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.55651117145736e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.54167533411309e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.528942951652e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.51795242776501e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.50811600725897e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.4904879731376e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.47104780478003e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.44993594102236e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.4254699096216e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.39714333441841e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.36378416245638e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.3255722381642e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.34722600862582e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.62862679579486e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.56241229141023e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.49296205121553e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.4262030411615e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.5941717216785e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.54216407878623e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.50095562417666e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.4695265258289e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.44561748176341e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.43612301615853e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.42818688038814e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.42142501891927e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.41555326101068e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.40216249424982e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.38733019262493e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.36988099802699e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.34892161237778e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.32050739322911e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.28194931717701e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.23502500411966e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.25613338142124e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.63464749147882e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.57370394211559e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.50756360201932e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.43067096423879e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.59000346755097e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.53524216446013e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.4927799514223e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.4611806668747e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.43948239304026e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.43048698541968e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.42304484654073e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.41678803500392e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.4114108841003e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.39789376840699e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.38266858428172e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.36465896943026e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.34394891509701e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.31492418955046e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.27710277550159e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.2249871964018e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.24244834037202e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.65281494355811e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.60560435666403e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.55831327405008e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.49776594319634e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.67425796480646e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.62712424423315e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.58864150095753e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.55630751829796e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.53213437000225e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.51989219086393e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.50958152550718e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.50090216210509e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.49334975960829e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.47592339164922e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.45694819047077e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.43743228023644e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.41486941053971e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.3879076905236e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.35223105899721e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.30394514990686e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.33124850385968e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.66930610546893e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.63714044977854e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.59397578475904e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.54402015008275e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.72477309480422e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.67371016280574e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.62888317418618e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.59135616875024e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.56286590019202e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.54656241288328e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.53243837729122e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.52006717666151e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.50890508542944e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.49221944625415e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.47379920904384e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.45165294754e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.4251316341706e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.39704928462032e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.36281089098801e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.32733857507722e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.3508216621548e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.6747079031792e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.64142061637111e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.59752457936814e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.55037210322692e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.73519389195888e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.68754053593225e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.6456386282734e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.61048226220738e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.58358922446777e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.56754822253908e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.5536361304089e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.5414645217633e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.53033650793093e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.51139875434915e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.49089957041299e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.46844008639711e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.44186772182706e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.41322267794819e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.38304468198237e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.35051268196039e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.37327376618308e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.67005582729627e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.63048420832108e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.58272006086772e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.53032278741005e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.71153730614819e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.66114876405762e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.61678510433423e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.57964935689363e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.55175028848652e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.53677546068719e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.52393815458341e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.51287670052918e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.50300076863588e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.48507697455366e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.46532689922944e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.44390040591094e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.4191052058377e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.39044894184161e-10
