ModelGeography,SubGeography1,SubGeography2,Year,ServiceTechCategory,ServiceTech,NumInstances
INDIA,SR,AP,2034,LGV,LGV_MS,266646
INDIA,SR,AP,2034,LGV,LGV_NATGAS,266646
INDIA,SR,AP,2035,LGV,LGV_HSD,276580
INDIA,SR,AP,2035,LGV,LGV_E,276580
INDIA,SR,AP,2035,LGV,LGV_MS,276580
INDIA,SR,AP,2035,LGV,LGV_NATGAS,276580
INDIA,SR,AP,2036,LGV,LGV_HSD,288944
INDIA,SR,AP,2036,LGV,LGV_E,288944
INDIA,SR,AP,2036,LGV,LGV_MS,288944
INDIA,SR,AP,2036,LGV,LGV_NATGAS,288944
INDIA,SR,AP,2037,LGV,LGV_HSD,301861
INDIA,SR,AP,2037,LGV,LGV_E,301861
INDIA,SR,AP,2037,LGV,LGV_MS,301861
INDIA,SR,AP,2037,LGV,LGV_NATGAS,301861
INDIA,SR,AP,2038,LGV,LGV_HSD,315355
INDIA,SR,AP,2038,LGV,LGV_E,315355
INDIA,SR,AP,2038,LGV,LGV_MS,315355
INDIA,SR,AP,2038,LGV,LGV_NATGAS,315355
INDIA,SR,AP,2039,LGV,LGV_HSD,329452
INDIA,SR,AP,2039,LGV,LGV_E,329452
INDIA,SR,AP,2039,LGV,LGV_MS,329452
INDIA,SR,AP,2039,LGV,LGV_NATGAS,329452
INDIA,SR,AP,2040,LGV,LGV_HSD,344180
INDIA,SR,AP,2040,LGV,LGV_E,344180
INDIA,SR,AP,2040,LGV,LGV_MS,344180
INDIA,SR,AP,2040,LGV,LGV_NATGAS,344180
INDIA,SR,AP,2041,LGV,LGV_HSD,359567
INDIA,SR,AP,2041,LGV,LGV_E,359567
INDIA,SR,AP,2041,LGV,LGV_MS,359567
INDIA,SR,AP,2041,LGV,LGV_NATGAS,359567
INDIA,NER,AS,2014,LGV,LGV_HSD,72687
INDIA,NER,AS,2014,LGV,LGV_E,72687
INDIA,NER,AS,2014,LGV,LGV_MS,72687
INDIA,NER,AS,2014,LGV,LGV_NATGAS,72687
INDIA,NER,AS,2015,LGV,LGV_HSD,78491
INDIA,NER,AS,2015,LGV,LGV_E,78491
INDIA,NER,AS,2015,LGV,LGV_MS,78491
INDIA,NER,AS,2015,LGV,LGV_NATGAS,78491
INDIA,NER,AS,2016,LGV,LGV_HSD,86388
INDIA,NER,AS,2016,LGV,LGV_E,86388
INDIA,NER,AS,2016,LGV,LGV_MS,86388
INDIA,NER,AS,2016,LGV,LGV_NATGAS,86388
INDIA,NER,AS,2017,LGV,LGV_HSD,97763
INDIA,NER,AS,2017,LGV,LGV_E,97763
INDIA,NER,AS,2017,LGV,LGV_MS,97763
INDIA,NER,AS,2017,LGV,LGV_NATGAS,97763
INDIA,NER,AS,2018,LGV,LGV_HSD,115762
INDIA,NER,AS,2018,LGV,LGV_E,115762
INDIA,NER,AS,2018,LGV,LGV_MS,115762
INDIA,NER,AS,2018,LGV,LGV_NATGAS,115762
INDIA,NER,AS,2019,LGV,LGV_HSD,144061
INDIA,NER,AS,2019,LGV,LGV_E,144061
INDIA,NER,AS,2019,LGV,LGV_MS,144061
INDIA,NER,AS,2019,LGV,LGV_NATGAS,144061
INDIA,NER,AS,2020,LGV,LGV_HSD,167056
INDIA,NER,AS,2020,LGV,LGV_E,167056
INDIA,NER,AS,2020,LGV,LGV_MS,167056
INDIA,NER,AS,2020,LGV,LGV_NATGAS,167056
INDIA,NER,AS,2021,LGV,LGV_HSD,183355
INDIA,NER,AS,2021,LGV,LGV_E,183355
INDIA,NER,AS,2021,LGV,LGV_MS,183355
INDIA,NER,AS,2021,LGV,LGV_NATGAS,183355
INDIA,NER,AS,2022,LGV,LGV_HSD,198755
INDIA,NER,AS,2022,LGV,LGV_E,198755
INDIA,NER,AS,2022,LGV,LGV_MS,198755
INDIA,NER,AS,2022,LGV,LGV_NATGAS,198755
INDIA,NER,AS,2023,LGV,LGV_HSD,221252
INDIA,NER,AS,2023,LGV,LGV_E,221252
INDIA,NER,AS,2023,LGV,LGV_MS,221252
INDIA,NER,AS,2023,LGV,LGV_NATGAS,221252
INDIA,NER,AS,2024,LGV,LGV_HSD,245939
INDIA,NER,AS,2024,LGV,LGV_E,245939
INDIA,NER,AS,2024,LGV,LGV_MS,245939
INDIA,NER,AS,2024,LGV,LGV_NATGAS,245939
INDIA,NER,AS,2025,LGV,LGV_HSD,266520
INDIA,NER,AS,2025,LGV,LGV_E,266520
INDIA,NER,AS,2025,LGV,LGV_MS,266520
INDIA,NER,AS,2025,LGV,LGV_NATGAS,266520
INDIA,NER,AS,2026,LGV,LGV_HSD,284364
INDIA,NER,AS,2026,LGV,LGV_E,284364
INDIA,NER,AS,2026,LGV,LGV_MS,284364
INDIA,NER,AS,2026,LGV,LGV_NATGAS,284364
INDIA,NER,AS,2027,LGV,LGV_HSD,300545
INDIA,NER,AS,2027,LGV,LGV_E,300545
INDIA,NER,AS,2027,LGV,LGV_MS,300545
INDIA,NER,AS,2027,LGV,LGV_NATGAS,300545
INDIA,NER,AS,2028,LGV,LGV_HSD,315939
INDIA,NER,AS,2028,LGV,LGV_E,315939
INDIA,NER,AS,2028,LGV,LGV_MS,315939
INDIA,NER,AS,2028,LGV,LGV_NATGAS,315939
INDIA,NER,AS,2029,LGV,LGV_HSD,330501
INDIA,NER,AS,2029,LGV,LGV_E,330501
INDIA,NER,AS,2029,LGV,LGV_MS,330501
INDIA,NER,AS,2029,LGV,LGV_NATGAS,330501
INDIA,NER,AS,2030,LGV,LGV_HSD,344212
INDIA,NER,AS,2030,LGV,LGV_E,344212
INDIA,NER,AS,2030,LGV,LGV_MS,344212
INDIA,NER,AS,2030,LGV,LGV_NATGAS,344212
INDIA,NER,AS,2031,LGV,LGV_HSD,358492
INDIA,NER,AS,2031,LGV,LGV_E,358492
INDIA,NER,AS,2031,LGV,LGV_MS,358492
INDIA,NER,AS,2031,LGV,LGV_NATGAS,358492
INDIA,NER,AS,2032,LGV,LGV_HSD,373363
INDIA,NER,AS,2032,LGV,LGV_E,373363
INDIA,NER,AS,2032,LGV,LGV_MS,373363
INDIA,NER,AS,2032,LGV,LGV_NATGAS,373363
INDIA,NER,AS,2033,LGV,LGV_HSD,388852
INDIA,NER,AS,2033,LGV,LGV_E,388852
INDIA,NER,AS,2033,LGV,LGV_MS,388852
INDIA,NER,AS,2033,LGV,LGV_NATGAS,388852
INDIA,NER,AS,2034,LGV,LGV_HSD,404983
INDIA,NER,AS,2034,LGV,LGV_E,404983
INDIA,NER,AS,2034,LGV,LGV_MS,404983
INDIA,NER,AS,2034,LGV,LGV_NATGAS,404983
INDIA,NER,AS,2035,LGV,LGV_HSD,421784
INDIA,NER,AS,2035,LGV,LGV_E,421784
INDIA,NER,AS,2035,LGV,LGV_MS,421784
INDIA,NER,AS,2035,LGV,LGV_NATGAS,421784
INDIA,NER,AS,2036,LGV,LGV_HSD,439281
INDIA,NER,AS,2036,LGV,LGV_E,439281
INDIA,NER,AS,2036,LGV,LGV_MS,439281
INDIA,NER,AS,2036,LGV,LGV_NATGAS,439281
INDIA,NER,AS,2037,LGV,LGV_HSD,457504
INDIA,NER,AS,2037,LGV,LGV_E,457504
INDIA,NER,AS,2037,LGV,LGV_MS,457504
INDIA,NER,AS,2037,LGV,LGV_NATGAS,457504
INDIA,NER,AS,2038,LGV,LGV_HSD,476483
INDIA,NER,AS,2038,LGV,LGV_E,476483
INDIA,NER,AS,2038,LGV,LGV_MS,476483
INDIA,NER,AS,2038,LGV,LGV_NATGAS,476483
INDIA,NER,AS,2039,LGV,LGV_HSD,496250
INDIA,NER,AS,2039,LGV,LGV_E,496250
INDIA,NER,AS,2039,LGV,LGV_MS,496250
INDIA,NER,AS,2039,LGV,LGV_NATGAS,496250
INDIA,NER,AS,2040,LGV,LGV_HSD,516836
INDIA,NER,AS,2040,LGV,LGV_E,516836
INDIA,NER,AS,2040,LGV,LGV_MS,516836
INDIA,NER,AS,2040,LGV,LGV_NATGAS,516836
INDIA,NER,AS,2041,LGV,LGV_HSD,538276
INDIA,NER,AS,2041,LGV,LGV_E,538276
INDIA,NER,AS,2041,LGV,LGV_MS,538276
INDIA,NER,AS,2041,LGV,LGV_NATGAS,538276
INDIA,ER,BR,2014,LGV,LGV_HSD,61885
INDIA,ER,BR,2014,LGV,LGV_E,61885
INDIA,ER,BR,2014,LGV,LGV_MS,61885
INDIA,ER,BR,2014,LGV,LGV_NATGAS,61885
INDIA,ER,BR,2015,LGV,LGV_HSD,117634
INDIA,ER,BR,2015,LGV,LGV_E,117634
INDIA,ER,BR,2015,LGV,LGV_MS,117634
INDIA,ER,BR,2015,LGV,LGV_NATGAS,117634
INDIA,ER,BR,2016,LGV,LGV_HSD,168787
INDIA,ER,BR,2016,LGV,LGV_E,168787
INDIA,ER,BR,2016,LGV,LGV_MS,168787
INDIA,ER,BR,2016,LGV,LGV_NATGAS,168787
INDIA,ER,BR,2017,LGV,LGV_HSD,221821
INDIA,ER,BR,2017,LGV,LGV_E,221821
INDIA,ER,BR,2017,LGV,LGV_MS,221821
INDIA,ER,BR,2017,LGV,LGV_NATGAS,221821
INDIA,ER,BR,2018,LGV,LGV_HSD,267560
INDIA,ER,BR,2018,LGV,LGV_E,267560
INDIA,ER,BR,2018,LGV,LGV_MS,267560
INDIA,ER,BR,2018,LGV,LGV_NATGAS,267560
INDIA,ER,BR,2019,LGV,LGV_HSD,323739
INDIA,ER,BR,2019,LGV,LGV_E,323739
INDIA,ER,BR,2019,LGV,LGV_MS,323739
INDIA,ER,BR,2019,LGV,LGV_NATGAS,323739
INDIA,ER,BR,2020,LGV,LGV_HSD,378820
INDIA,ER,BR,2020,LGV,LGV_E,378820
INDIA,ER,BR,2020,LGV,LGV_MS,378820
INDIA,ER,BR,2020,LGV,LGV_NATGAS,378820
INDIA,ER,BR,2021,LGV,LGV_HSD,425337
INDIA,ER,BR,2021,LGV,LGV_E,425337
INDIA,ER,BR,2021,LGV,LGV_MS,425337
INDIA,ER,BR,2021,LGV,LGV_NATGAS,425337
INDIA,ER,BR,2022,LGV,LGV_HSD,457788
INDIA,ER,BR,2022,LGV,LGV_E,457788
INDIA,ER,BR,2022,LGV,LGV_MS,457788
INDIA,ER,BR,2022,LGV,LGV_NATGAS,457788
INDIA,ER,BR,2023,LGV,LGV_HSD,492619
INDIA,ER,BR,2023,LGV,LGV_E,492619
INDIA,ER,BR,2023,LGV,LGV_MS,492619
INDIA,ER,BR,2023,LGV,LGV_NATGAS,492619
INDIA,ER,BR,2024,LGV,LGV_HSD,614177
INDIA,ER,BR,2024,LGV,LGV_E,614177
INDIA,ER,BR,2024,LGV,LGV_MS,614177
INDIA,ER,BR,2024,LGV,LGV_NATGAS,614177
INDIA,ER,BR,2025,LGV,LGV_HSD,720264
INDIA,ER,BR,2025,LGV,LGV_E,720264
INDIA,ER,BR,2025,LGV,LGV_MS,720264
INDIA,ER,BR,2025,LGV,LGV_NATGAS,720264
INDIA,ER,BR,2026,LGV,LGV_HSD,807352
INDIA,ER,BR,2026,LGV,LGV_E,807352
INDIA,ER,BR,2026,LGV,LGV_MS,807352
INDIA,ER,BR,2026,LGV,LGV_NATGAS,807352
INDIA,ER,BR,2027,LGV,LGV_HSD,880565
INDIA,ER,BR,2027,LGV,LGV_E,880565
INDIA,ER,BR,2027,LGV,LGV_MS,880565
INDIA,ER,BR,2027,LGV,LGV_NATGAS,880565
INDIA,ER,BR,2028,LGV,LGV_HSD,944448
INDIA,ER,BR,2028,LGV,LGV_E,944448
INDIA,ER,BR,2028,LGV,LGV_MS,944448
INDIA,ER,BR,2028,LGV,LGV_NATGAS,944448
INDIA,ER,BR,2029,LGV,LGV_HSD,999260
INDIA,ER,BR,2029,LGV,LGV_E,999260
INDIA,ER,BR,2029,LGV,LGV_MS,999260
INDIA,ER,BR,2029,LGV,LGV_NATGAS,999260
INDIA,ER,BR,2030,LGV,LGV_HSD,1051456
INDIA,ER,BR,2030,LGV,LGV_E,1051456
INDIA,ER,BR,2030,LGV,LGV_MS,1051456
INDIA,ER,BR,2030,LGV,LGV_NATGAS,1051456
INDIA,ER,BR,2031,LGV,LGV_HSD,1100886
INDIA,ER,BR,2031,LGV,LGV_E,1100886
INDIA,ER,BR,2031,LGV,LGV_MS,1100886
INDIA,ER,BR,2031,LGV,LGV_NATGAS,1100886
INDIA,ER,BR,2032,LGV,LGV_HSD,1147463
INDIA,ER,BR,2032,LGV,LGV_E,1147463
INDIA,ER,BR,2032,LGV,LGV_MS,1147463
INDIA,ER,BR,2032,LGV,LGV_NATGAS,1147463
INDIA,ER,BR,2033,LGV,LGV_HSD,1196011
INDIA,ER,BR,2033,LGV,LGV_E,1196011
INDIA,ER,BR,2033,LGV,LGV_MS,1196011
INDIA,ER,BR,2033,LGV,LGV_NATGAS,1196011
INDIA,ER,BR,2034,LGV,LGV_HSD,1246614
INDIA,ER,BR,2034,LGV,LGV_E,1246614
INDIA,ER,BR,2034,LGV,LGV_MS,1246614
INDIA,ER,BR,2034,LGV,LGV_NATGAS,1246614
INDIA,ER,BR,2035,LGV,LGV_HSD,1299358
INDIA,ER,BR,2035,LGV,LGV_E,1299358
INDIA,ER,BR,2035,LGV,LGV_MS,1299358
INDIA,ER,BR,2035,LGV,LGV_NATGAS,1299358
INDIA,ER,BR,2036,LGV,LGV_HSD,1354332
INDIA,ER,BR,2036,LGV,LGV_E,1354332
INDIA,ER,BR,2036,LGV,LGV_MS,1354332
INDIA,ER,BR,2036,LGV,LGV_NATGAS,1354332
INDIA,ER,BR,2037,LGV,LGV_HSD,1411633
INDIA,ER,BR,2037,LGV,LGV_E,1411633
INDIA,ER,BR,2037,LGV,LGV_MS,1411633
INDIA,ER,BR,2037,LGV,LGV_NATGAS,1411633
INDIA,ER,BR,2038,LGV,LGV_HSD,1471359
INDIA,ER,BR,2038,LGV,LGV_E,1471359
INDIA,ER,BR,2038,LGV,LGV_MS,1471359
INDIA,ER,BR,2038,LGV,LGV_NATGAS,1471359
INDIA,ER,BR,2039,LGV,LGV_HSD,1533611
INDIA,ER,BR,2039,LGV,LGV_E,1533611
INDIA,ER,BR,2039,LGV,LGV_MS,1533611
INDIA,ER,BR,2039,LGV,LGV_NATGAS,1533611
INDIA,ER,BR,2040,LGV,LGV_HSD,1598497
INDIA,ER,BR,2040,LGV,LGV_E,1598497
INDIA,ER,BR,2040,LGV,LGV_MS,1598497
INDIA,ER,BR,2040,LGV,LGV_NATGAS,1598497
INDIA,ER,BR,2041,LGV,LGV_HSD,1666127
INDIA,ER,BR,2041,LGV,LGV_E,1666127
INDIA,ER,BR,2041,LGV,LGV_MS,1666127
INDIA,ER,BR,2041,LGV,LGV_NATGAS,1666127
INDIA,WR,CG,2014,LGV,LGV_HSD,62207
INDIA,WR,CG,2014,LGV,LGV_E,62207
INDIA,WR,CG,2014,LGV,LGV_MS,62207
INDIA,WR,CG,2014,LGV,LGV_NATGAS,62207
INDIA,WR,CG,2015,LGV,LGV_HSD,66456
INDIA,WR,CG,2015,LGV,LGV_E,66456
INDIA,WR,CG,2015,LGV,LGV_MS,66456
INDIA,WR,CG,2015,LGV,LGV_NATGAS,66456
INDIA,WR,CG,2016,LGV,LGV_HSD,69292
INDIA,WR,CG,2016,LGV,LGV_E,69292
INDIA,WR,CG,2016,LGV,LGV_MS,69292
INDIA,WR,CG,2016,LGV,LGV_NATGAS,69292
INDIA,WR,CG,2017,LGV,LGV_HSD,72558
INDIA,WR,CG,2017,LGV,LGV_E,72558
INDIA,WR,CG,2017,LGV,LGV_MS,72558
INDIA,WR,CG,2017,LGV,LGV_NATGAS,72558
INDIA,WR,CG,2018,LGV,LGV_HSD,79337
INDIA,WR,CG,2018,LGV,LGV_E,79337
INDIA,WR,CG,2018,LGV,LGV_MS,79337
INDIA,WR,CG,2018,LGV,LGV_NATGAS,79337
INDIA,WR,CG,2019,LGV,LGV_HSD,87347
INDIA,WR,CG,2019,LGV,LGV_E,87347
INDIA,WR,CG,2019,LGV,LGV_MS,87347
INDIA,WR,CG,2019,LGV,LGV_NATGAS,87347
INDIA,WR,CG,2020,LGV,LGV_HSD,94853
INDIA,WR,CG,2020,LGV,LGV_E,94853
INDIA,WR,CG,2020,LGV,LGV_MS,94853
INDIA,WR,CG,2020,LGV,LGV_NATGAS,94853
INDIA,WR,CG,2021,LGV,LGV_HSD,96818
INDIA,WR,CG,2021,LGV,LGV_E,96818
INDIA,WR,CG,2021,LGV,LGV_MS,96818
INDIA,WR,CG,2021,LGV,LGV_NATGAS,96818
INDIA,WR,CG,2022,LGV,LGV_HSD,99519
INDIA,WR,CG,2022,LGV,LGV_E,99519
INDIA,WR,CG,2022,LGV,LGV_MS,99519
INDIA,WR,CG,2022,LGV,LGV_NATGAS,99519
INDIA,WR,CG,2023,LGV,LGV_HSD,105230
INDIA,WR,CG,2023,LGV,LGV_E,105230
INDIA,WR,CG,2023,LGV,LGV_MS,105230
INDIA,WR,CG,2023,LGV,LGV_NATGAS,105230
INDIA,WR,CG,2024,LGV,LGV_HSD,111362
INDIA,WR,CG,2024,LGV,LGV_E,111362
INDIA,WR,CG,2024,LGV,LGV_MS,111362
INDIA,WR,CG,2024,LGV,LGV_NATGAS,111362
INDIA,WR,CG,2025,LGV,LGV_HSD,117202
INDIA,WR,CG,2025,LGV,LGV_E,117202
INDIA,WR,CG,2025,LGV,LGV_MS,117202
INDIA,WR,CG,2025,LGV,LGV_NATGAS,117202
INDIA,WR,CG,2026,LGV,LGV_HSD,122735
INDIA,WR,CG,2026,LGV,LGV_E,122735
INDIA,WR,CG,2026,LGV,LGV_MS,122735
INDIA,WR,CG,2026,LGV,LGV_NATGAS,122735
INDIA,WR,CG,2027,LGV,LGV_HSD,127949
INDIA,WR,CG,2027,LGV,LGV_E,127949
INDIA,WR,CG,2027,LGV,LGV_MS,127949
INDIA,WR,CG,2027,LGV,LGV_NATGAS,127949
INDIA,WR,CG,2028,LGV,LGV_HSD,133384
INDIA,WR,CG,2028,LGV,LGV_E,133384
INDIA,WR,CG,2028,LGV,LGV_MS,133384
INDIA,WR,CG,2028,LGV,LGV_NATGAS,133384
INDIA,WR,CG,2029,LGV,LGV_HSD,139050
INDIA,WR,CG,2029,LGV,LGV_E,139050
INDIA,WR,CG,2029,LGV,LGV_MS,139050
INDIA,WR,CG,2029,LGV,LGV_NATGAS,139050
INDIA,WR,CG,2030,LGV,LGV_HSD,144956
INDIA,WR,CG,2030,LGV,LGV_E,144956
INDIA,WR,CG,2030,LGV,LGV_MS,144956
INDIA,WR,CG,2030,LGV,LGV_NATGAS,144956
INDIA,WR,CG,2031,LGV,LGV_HSD,151115
INDIA,WR,CG,2031,LGV,LGV_E,151115
INDIA,WR,CG,2031,LGV,LGV_MS,151115
INDIA,WR,CG,2031,LGV,LGV_NATGAS,151115
INDIA,WR,CG,2032,LGV,LGV_HSD,157534
INDIA,WR,CG,2032,LGV,LGV_E,157534
INDIA,WR,CG,2032,LGV,LGV_MS,157534
INDIA,WR,CG,2032,LGV,LGV_NATGAS,157534
INDIA,WR,CG,2033,LGV,LGV_HSD,164226
INDIA,WR,CG,2033,LGV,LGV_E,164226
INDIA,WR,CG,2033,LGV,LGV_MS,164226
INDIA,WR,CG,2033,LGV,LGV_NATGAS,164226
INDIA,WR,CG,2034,LGV,LGV_HSD,171203
INDIA,WR,CG,2034,LGV,LGV_E,171203
INDIA,WR,CG,2034,LGV,LGV_MS,171203
INDIA,WR,CG,2034,LGV,LGV_NATGAS,171203
INDIA,WR,CG,2035,LGV,LGV_HSD,178477
INDIA,WR,CG,2035,LGV,LGV_E,178477
INDIA,WR,CG,2035,LGV,LGV_MS,178477
INDIA,WR,CG,2035,LGV,LGV_NATGAS,178477
INDIA,WR,CG,2036,LGV,LGV_HSD,186057
INDIA,WR,CG,2036,LGV,LGV_E,186057
INDIA,WR,CG,2036,LGV,LGV_MS,186057
INDIA,WR,CG,2036,LGV,LGV_NATGAS,186057
INDIA,WR,CG,2037,LGV,LGV_HSD,193961
INDIA,WR,CG,2037,LGV,LGV_E,193961
INDIA,WR,CG,2037,LGV,LGV_MS,193961
INDIA,WR,CG,2037,LGV,LGV_NATGAS,193961
INDIA,WR,CG,2038,LGV,LGV_HSD,202201
INDIA,WR,CG,2038,LGV,LGV_E,202201
INDIA,WR,CG,2038,LGV,LGV_MS,202201
INDIA,WR,CG,2038,LGV,LGV_NATGAS,202201
INDIA,WR,CG,2039,LGV,LGV_HSD,210791
INDIA,WR,CG,2039,LGV,LGV_E,210791
INDIA,WR,CG,2039,LGV,LGV_MS,210791
INDIA,WR,CG,2039,LGV,LGV_NATGAS,210791
INDIA,WR,CG,2040,LGV,LGV_HSD,219746
INDIA,WR,CG,2040,LGV,LGV_E,219746
INDIA,WR,CG,2040,LGV,LGV_MS,219746
INDIA,WR,CG,2040,LGV,LGV_NATGAS,219746
INDIA,WR,CG,2041,LGV,LGV_HSD,229081
INDIA,WR,CG,2041,LGV,LGV_E,229081
INDIA,WR,CG,2041,LGV,LGV_MS,229081
INDIA,WR,CG,2041,LGV,LGV_NATGAS,229081
INDIA,NR,DL,2014,LGV,LGV_HSD,123417
INDIA,NR,DL,2014,LGV,LGV_E,123417
INDIA,NR,DL,2014,LGV,LGV_MS,123417
INDIA,NR,DL,2014,LGV,LGV_NATGAS,123417
INDIA,NR,DL,2015,LGV,LGV_HSD,121600
INDIA,NR,DL,2015,LGV,LGV_E,121600
INDIA,NR,DL,2015,LGV,LGV_MS,121600
INDIA,NR,DL,2015,LGV,LGV_NATGAS,121600
INDIA,NR,DL,2016,LGV,LGV_HSD,120110
INDIA,NR,DL,2016,LGV,LGV_E,120110
INDIA,NR,DL,2016,LGV,LGV_MS,120110
INDIA,NR,DL,2016,LGV,LGV_NATGAS,120110
INDIA,NR,DL,2017,LGV,LGV_HSD,118753
INDIA,NR,DL,2017,LGV,LGV_E,118753
INDIA,NR,DL,2017,LGV,LGV_MS,118753
INDIA,NR,DL,2017,LGV,LGV_NATGAS,118753
INDIA,NR,DL,2018,LGV,LGV_HSD,119805
INDIA,NR,DL,2018,LGV,LGV_E,119805
INDIA,NR,DL,2018,LGV,LGV_MS,119805
INDIA,NR,DL,2018,LGV,LGV_NATGAS,119805
INDIA,NR,DL,2019,LGV,LGV_HSD,124981
INDIA,NR,DL,2019,LGV,LGV_E,124981
INDIA,NR,DL,2019,LGV,LGV_MS,124981
INDIA,NR,DL,2019,LGV,LGV_NATGAS,124981
INDIA,NR,DL,2020,LGV,LGV_HSD,129298
INDIA,NR,DL,2020,LGV,LGV_E,129298
INDIA,NR,DL,2020,LGV,LGV_MS,129298
INDIA,NR,DL,2020,LGV,LGV_NATGAS,129298
INDIA,NR,DL,2021,LGV,LGV_HSD,125590
INDIA,NR,DL,2021,LGV,LGV_E,125590
INDIA,NR,DL,2021,LGV,LGV_MS,125590
INDIA,NR,DL,2021,LGV,LGV_NATGAS,125590
INDIA,NR,DL,2022,LGV,LGV_HSD,128767
INDIA,NR,DL,2022,LGV,LGV_E,128767
