EnergyService,ServiceTech,EnergyCarrier,Year,EmissionType,DomEmissionFactor,ImpEmissionFactor
CEMENT,OPC_CCUS,PETCOKE,2029,GHG,317.66475,317.66475
CEMENT,OPC_CCUS,BIOMASS_WASTE,2029,GHG,129.2306701,129.2306701
CEMENT,PPC_CCUS,THERMAL_COAL,2029,GHG,187.1873679,198.218603
CEMENT,PPC_CCUS,PETCOKE,2029,GHG,317.66475,317.66475
CEMENT,PPC_CCUS,BIOMASS_WASTE,2029,GHG,129.2306701,129.2306701
CEMENT,PSC_CCUS,THERMAL_COAL,2029,GHG,187.1873679,198.218603
CEMENT,PSC_CCUS,PETCOKE,2029,GHG,317.66475,317.66475
CEMENT,PSC_CCUS,BIOMASS_WASTE,2029,GHG,129.2306701,129.2306701
CEMENT,OPC_CCUS,THERMAL_COAL,2030,GHG,187.1873679,198.218603
CEMENT,OPC_CCUS,PETCOKE,2030,GHG,317.66475,317.66475
CEMENT,OPC_CCUS,BIOMASS_WASTE,2030,GHG,129.2306701,129.2306701
CEMENT,PPC_CCUS,THERMAL_COAL,2030,GHG,187.1873679,198.218603
CEMENT,PPC_CCUS,PETCOKE,2030,GHG,317.66475,317.66475
CEMENT,PPC_CCUS,BIOMASS_WASTE,2030,GHG,129.2306701,129.2306701
CEMENT,PSC_CCUS,THERMAL_COAL,2030,GHG,187.1873679,198.218603
CEMENT,PSC_CCUS,PETCOKE,2030,GHG,317.66475,317.66475
CEMENT,PSC_CCUS,BIOMASS_WASTE,2030,GHG,129.2306701,129.2306701
CEMENT,OPC_CCUS,THERMAL_COAL,2031,GHG,187.1873679,198.218603
CEMENT,OPC_CCUS,PETCOKE,2031,GHG,317.66475,317.66475
CEMENT,OPC_CCUS,BIOMASS_WASTE,2031,GHG,129.2306701,129.2306701
CEMENT,PPC_CCUS,THERMAL_COAL,2031,GHG,187.1873679,198.218603
CEMENT,PPC_CCUS,PETCOKE,2031,GHG,317.66475,317.66475
CEMENT,PPC_CCUS,BIOMASS_WASTE,2031,GHG,129.2306701,129.2306701
CEMENT,PSC_CCUS,THERMAL_COAL,2031,GHG,187.1873679,198.218603
CEMENT,PSC_CCUS,PETCOKE,2031,GHG,317.66475,317.66475
CEMENT,PSC_CCUS,BIOMASS_WASTE,2031,GHG,129.2306701,129.2306701
CEMENT,OPC_CCUS,THERMAL_COAL,2032,GHG,187.1873679,198.218603
CEMENT,OPC_CCUS,PETCOKE,2032,GHG,317.66475,317.66475
CEMENT,OPC_CCUS,BIOMASS_WASTE,2032,GHG,129.2306701,129.2306701
CEMENT,PPC_CCUS,THERMAL_COAL,2032,GHG,187.1873679,198.218603
CEMENT,PPC_CCUS,PETCOKE,2032,GHG,317.66475,317.66475
CEMENT,PPC_CCUS,BIOMASS_WASTE,2032,GHG,129.2306701,129.2306701
CEMENT,PSC_CCUS,THERMAL_COAL,2032,GHG,187.1873679,198.218603
CEMENT,PSC_CCUS,PETCOKE,2032,GHG,317.66475,317.66475
CEMENT,PSC_CCUS,BIOMASS_WASTE,2032,GHG,129.2306701,129.2306701
CEMENT,OPC_CCUS,THERMAL_COAL,2033,GHG,187.1873679,198.218603
CEMENT,OPC_CCUS,PETCOKE,2033,GHG,317.66475,317.66475
CEMENT,OPC_CCUS,BIOMASS_WASTE,2033,GHG,129.2306701,129.2306701
CEMENT,PPC_CCUS,THERMAL_COAL,2033,GHG,187.1873679,198.218603
CEMENT,PPC_CCUS,PETCOKE,2033,GHG,317.66475,317.66475
CEMENT,PPC_CCUS,BIOMASS_WASTE,2033,GHG,129.2306701,129.2306701
CEMENT,PSC_CCUS,THERMAL_COAL,2033,GHG,187.1873679,198.218603
CEMENT,PSC_CCUS,PETCOKE,2033,GHG,317.66475,317.66475
CEMENT,PSC_CCUS,BIOMASS_WASTE,2033,GHG,129.2306701,129.2306701
CEMENT,OPC_CCUS,THERMAL_COAL,2034,GHG,187.1873679,198.218603
CEMENT,OPC_CCUS,PETCOKE,2034,GHG,317.66475,317.66475
CEMENT,OPC_CCUS,BIOMASS_WASTE,2034,GHG,129.2306701,129.2306701
CEMENT,PPC_CCUS,THERMAL_COAL,2034,GHG,187.1873679,198.218603
CEMENT,PPC_CCUS,PETCOKE,2034,GHG,317.66475,317.66475
CEMENT,PPC_CCUS,BIOMASS_WASTE,2034,GHG,129.2306701,129.2306701
CEMENT,PSC_CCUS,THERMAL_COAL,2034,GHG,187.1873679,198.218603
CEMENT,PSC_CCUS,PETCOKE,2034,GHG,317.66475,317.66475
CEMENT,PSC_CCUS,BIOMASS_WASTE,2034,GHG,129.2306701,129.2306701
CEMENT,OPC_CCUS,THERMAL_COAL,2035,GHG,187.1873679,198.218603
CEMENT,OPC_CCUS,PETCOKE,2035,GHG,317.66475,317.66475
CEMENT,OPC_CCUS,BIOMASS_WASTE,2035,GHG,129.2306701,129.2306701
CEMENT,PPC_CCUS,THERMAL_COAL,2035,GHG,187.1873679,198.218603
CEMENT,PPC_CCUS,PETCOKE,2035,GHG,317.66475,317.66475
CEMENT,PPC_CCUS,BIOMASS_WASTE,2035,GHG,129.2306701,129.2306701
CEMENT,PSC_CCUS,THERMAL_COAL,2035,GHG,187.1873679,198.218603
CEMENT,PSC_CCUS,PETCOKE,2035,GHG,317.66475,317.66475
CEMENT,PSC_CCUS,BIOMASS_WASTE,2035,GHG,129.2306701,129.2306701
CEMENT,OPC_CCUS,THERMAL_COAL,2036,GHG,187.1873679,198.218603
CEMENT,OPC_CCUS,PETCOKE,2036,GHG,317.66475,317.66475
CEMENT,OPC_CCUS,BIOMASS_WASTE,2036,GHG,129.2306701,129.2306701
CEMENT,PPC_CCUS,THERMAL_COAL,2036,GHG,187.1873679,198.218603
CEMENT,PPC_CCUS,PETCOKE,2036,GHG,317.66475,317.66475
CEMENT,PPC_CCUS,BIOMASS_WASTE,2036,GHG,129.2306701,129.2306701
CEMENT,PSC_CCUS,THERMAL_COAL,2036,GHG,187.1873679,198.218603
CEMENT,PSC_CCUS,PETCOKE,2036,GHG,317.66475,317.66475
CEMENT,PSC_CCUS,BIOMASS_WASTE,2036,GHG,129.2306701,129.2306701
CEMENT,OPC_CCUS,THERMAL_COAL,2037,GHG,187.1873679,198.218603
CEMENT,OPC_CCUS,PETCOKE,2037,GHG,317.66475,317.66475
CEMENT,OPC_CCUS,BIOMASS_WASTE,2037,GHG,129.2306701,129.2306701
CEMENT,PPC_CCUS,THERMAL_COAL,2037,GHG,187.1873679,198.218603
CEMENT,PPC_CCUS,PETCOKE,2037,GHG,317.66475,317.66475
CEMENT,PPC_CCUS,BIOMASS_WASTE,2037,GHG,129.2306701,129.2306701
CEMENT,PSC_CCUS,THERMAL_COAL,2037,GHG,187.1873679,198.218603
CEMENT,PSC_CCUS,PETCOKE,2037,GHG,317.66475,317.66475
CEMENT,PSC_CCUS,BIOMASS_WASTE,2037,GHG,129.2306701,129.2306701
CEMENT,OPC_CCUS,THERMAL_COAL,2038,GHG,187.1873679,198.218603
CEMENT,OPC_CCUS,PETCOKE,2038,GHG,317.66475,317.66475
CEMENT,OPC_CCUS,BIOMASS_WASTE,2038,GHG,129.2306701,129.2306701
CEMENT,PPC_CCUS,THERMAL_COAL,2038,GHG,187.1873679,198.218603
CEMENT,PPC_CCUS,PETCOKE,2038,GHG,317.66475,317.66475
CEMENT,PPC_CCUS,BIOMASS_WASTE,2038,GHG,129.2306701,129.2306701
CEMENT,PSC_CCUS,THERMAL_COAL,2038,GHG,187.1873679,198.218603
CEMENT,PSC_CCUS,PETCOKE,2038,GHG,317.66475,317.66475
CEMENT,PSC_CCUS,BIOMASS_WASTE,2038,GHG,129.2306701,129.2306701
CEMENT,OPC_CCUS,THERMAL_COAL,2039,GHG,187.1873679,198.218603
CEMENT,OPC_CCUS,PETCOKE,2039,GHG,317.66475,317.66475
CEMENT,OPC_CCUS,BIOMASS_WASTE,2039,GHG,129.2306701,129.2306701
CEMENT,PPC_CCUS,THERMAL_COAL,2039,GHG,187.1873679,198.218603
CEMENT,PPC_CCUS,PETCOKE,2039,GHG,317.66475,317.66475
CEMENT,PPC_CCUS,BIOMASS_WASTE,2039,GHG,129.2306701,129.2306701
CEMENT,PSC_CCUS,THERMAL_COAL,2039,GHG,187.1873679,198.218603
CEMENT,PSC_CCUS,PETCOKE,2039,GHG,317.66475,317.66475
CEMENT,PSC_CCUS,BIOMASS_WASTE,2039,GHG,129.2306701,129.2306701
CEMENT,OPC_CCUS,THERMAL_COAL,2040,GHG,187.1873679,198.218603
CEMENT,OPC_CCUS,PETCOKE,2040,GHG,317.66475,317.66475
CEMENT,OPC_CCUS,BIOMASS_WASTE,2040,GHG,129.2306701,129.2306701
CEMENT,PPC_CCUS,THERMAL_COAL,2040,GHG,187.1873679,198.218603
CEMENT,PPC_CCUS,PETCOKE,2040,GHG,317.66475,317.66475
CEMENT,PPC_CCUS,BIOMASS_WASTE,2040,GHG,129.2306701,129.2306701
CEMENT,PSC_CCUS,THERMAL_COAL,2040,GHG,187.1873679,198.218603
CEMENT,PSC_CCUS,PETCOKE,2040,GHG,317.66475,317.66475
CEMENT,PSC_CCUS,BIOMASS_WASTE,2040,GHG,129.2306701,129.2306701
CEMENT,OPC_CCUS,THERMAL_COAL,2041,GHG,187.1873679,198.218603
CEMENT,OPC_CCUS,PETCOKE,2041,GHG,317.66475,317.66475
CEMENT,OPC_CCUS,BIOMASS_WASTE,2041,GHG,129.2306701,129.2306701
CEMENT,PPC_CCUS,THERMAL_COAL,2041,GHG,187.1873679,198.218603
CEMENT,PPC_CCUS,PETCOKE,2041,GHG,317.66475,317.66475
CEMENT,PPC_CCUS,BIOMASS_WASTE,2041,GHG,129.2306701,129.2306701
CEMENT,PSC_CCUS,THERMAL_COAL,2041,GHG,187.1873679,198.218603
CEMENT,PSC_CCUS,PETCOKE,2041,GHG,317.66475,317.66475
CEMENT,PSC_CCUS,BIOMASS_WASTE,2041,GHG,129.2306701,129.2306701
CEMENT,OPC_Norm,,2022,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2022,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2022,GHG,337.6650473,337.6650473
CEMENT,PPC_CCUS,,2022,GHG,33.76650473,33.76650473
CEMENT,PSC_Norm,,2022,GHG,201.0088478,201.0088478
CEMENT,PSC_CCUS,,2022,GHG,20.10088478,20.10088478
CEMENT,CC_Norm,,2022,GHG,230.0970088,230.0970088
CEMENT,LC3_Norm,,2022,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2023,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2023,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2023,GHG,337.6650473,337.6650473
CEMENT,PPC_CCUS,,2023,GHG,33.76650473,33.76650473
CEMENT,PSC_Norm,,2023,GHG,201.0088478,201.0088478
CEMENT,PSC_CCUS,,2023,GHG,20.10088478,20.10088478
CEMENT,CC_Norm,,2023,GHG,230.0970088,230.0970088
CEMENT,LC3_Norm,,2023,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2024,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2024,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2024,GHG,337.6650473,337.6650473
CEMENT,PPC_CCUS,,2024,GHG,33.76650473,33.76650473
CEMENT,PSC_Norm,,2024,GHG,201.0088478,201.0088478
CEMENT,PSC_CCUS,,2024,GHG,20.10088478,20.10088478
CEMENT,CC_Norm,,2024,GHG,230.0970088,230.0970088
CEMENT,LC3_Norm,,2024,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2025,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2025,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2025,GHG,337.412334,337.412334
CEMENT,PPC_CCUS,,2025,GHG,33.7412334,33.7412334
CEMENT,PSC_Norm,,2025,GHG,200.6188107,200.6188107
CEMENT,PSC_CCUS,,2025,GHG,20.06188107,20.06188107
CEMENT,CC_Norm,,2025,GHG,229.5448304,229.5448304
CEMENT,LC3_Norm,,2025,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2026,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2026,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2026,GHG,337.15981,337.15981
CEMENT,PPC_CCUS,,2026,GHG,33.715981,33.715981
CEMENT,PSC_Norm,,2026,GHG,200.2295304,200.2295304
CEMENT,PSC_CCUS,,2026,GHG,20.02295304,20.02295304
CEMENT,CC_Norm,,2026,GHG,228.993977,228.993977
CEMENT,LC3_Norm,,2026,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2027,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2027,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2027,GHG,336.9074749,336.9074749
CEMENT,PPC_CCUS,,2027,GHG,33.69074749,33.69074749
CEMENT,PSC_Norm,,2027,GHG,199.8410055,199.8410055
CEMENT,PSC_CCUS,,2027,GHG,19.98410055,19.98410055
CEMENT,CC_Norm,,2027,GHG,228.4444455,228.4444455
CEMENT,LC3_Norm,,2027,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2028,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2028,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2028,GHG,336.6553286,336.6553286
CEMENT,PPC_CCUS,,2028,GHG,33.66553286,33.66553286
CEMENT,PSC_Norm,,2028,GHG,199.4532344,199.4532344
CEMENT,PSC_CCUS,,2028,GHG,19.94532344,19.94532344
CEMENT,CC_Norm,,2028,GHG,227.8962328,227.8962328
CEMENT,LC3_Norm,,2028,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2029,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2029,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2029,GHG,336.4033711,336.4033711
CEMENT,PPC_CCUS,,2029,GHG,33.64033711,33.64033711
CEMENT,PSC_Norm,,2029,GHG,199.0662158,199.0662158
CEMENT,PSC_CCUS,,2029,GHG,19.90662158,19.90662158
CEMENT,CC_Norm,,2029,GHG,227.3493357,227.3493357
CEMENT,LC3_Norm,,2029,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2030,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2030,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2030,GHG,336.1516021,336.1516021
CEMENT,PPC_CCUS,,2030,GHG,33.61516021,33.61516021
CEMENT,PSC_Norm,,2030,GHG,198.6799482,198.6799482
CEMENT,PSC_CCUS,,2030,GHG,19.86799482,19.86799482
CEMENT,CC_Norm,,2030,GHG,226.8037509,226.8037509
CEMENT,LC3_Norm,,2030,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2031,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2031,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2031,GHG,335.9000216,335.9000216
CEMENT,PPC_CCUS,,2031,GHG,33.59000216,33.59000216
CEMENT,PSC_Norm,,2031,GHG,198.2944301,198.2944301
CEMENT,PSC_CCUS,,2031,GHG,19.82944301,19.82944301
CEMENT,CC_Norm,,2031,GHG,226.2594755,226.2594755
CEMENT,LC3_Norm,,2031,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2032,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2032,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2032,GHG,335.6486293,335.6486293
CEMENT,PPC_CCUS,,2032,GHG,33.56486293,33.56486293
CEMENT,PSC_Norm,,2032,GHG,197.90966,197.90966
CEMENT,PSC_CCUS,,2032,GHG,19.790966,19.790966
CEMENT,CC_Norm,,2032,GHG,225.7165062,225.7165062
CEMENT,LC3_Norm,,2032,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2033,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2033,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2033,GHG,335.3974252,335.3974252
CEMENT,PPC_CCUS,,2033,GHG,33.53974252,33.53974252
CEMENT,PSC_Norm,,2033,GHG,197.5256365,197.5256365
CEMENT,PSC_CCUS,,2033,GHG,19.75256365,19.75256365
CEMENT,CC_Norm,,2033,GHG,225.1748399,225.1748399
CEMENT,LC3_Norm,,2033,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2034,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2034,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2034,GHG,335.1464091,335.1464091
CEMENT,PPC_CCUS,,2034,GHG,33.51464091,33.51464091
CEMENT,PSC_Norm,,2034,GHG,197.1423582,197.1423582
CEMENT,PSC_CCUS,,2034,GHG,19.71423582,19.71423582
CEMENT,CC_Norm,,2034,GHG,224.6344734,224.6344734
CEMENT,LC3_Norm,,2034,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2035,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2035,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2035,GHG,334.8955809,334.8955809
CEMENT,PPC_CCUS,,2035,GHG,33.48955809,33.48955809
CEMENT,PSC_Norm,,2035,GHG,196.7598236,196.7598236
CEMENT,PSC_CCUS,,2035,GHG,19.67598236,19.67598236
CEMENT,CC_Norm,,2035,GHG,224.0954038,224.0954038
CEMENT,LC3_Norm,,2035,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2036,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2036,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2036,GHG,334.6449404,334.6449404
CEMENT,PPC_CCUS,,2036,GHG,33.46449404,33.46449404
CEMENT,PSC_Norm,,2036,GHG,196.3780313,196.3780313
CEMENT,PSC_CCUS,,2036,GHG,19.63780313,19.63780313
CEMENT,CC_Norm,,2036,GHG,223.5576277,223.5576277
CEMENT,LC3_Norm,,2036,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2037,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2037,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2037,GHG,334.3944874,334.3944874
CEMENT,PPC_CCUS,,2037,GHG,33.43944874,33.43944874
CEMENT,PSC_Norm,,2037,GHG,195.9969798,195.9969798
CEMENT,PSC_CCUS,,2037,GHG,19.59969798,19.59969798
CEMENT,CC_Norm,,2037,GHG,223.0211422,223.0211422
CEMENT,LC3_Norm,,2037,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2038,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2038,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2038,GHG,334.1442219,334.1442219
CEMENT,PPC_CCUS,,2038,GHG,33.41442219,33.41442219
CEMENT,PSC_Norm,,2038,GHG,195.6166677,195.6166677
CEMENT,PSC_CCUS,,2038,GHG,19.56166677,19.56166677
CEMENT,CC_Norm,,2038,GHG,222.4859441,222.4859441
CEMENT,LC3_Norm,,2038,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2039,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2039,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2039,GHG,333.8941437,333.8941437
CEMENT,PPC_CCUS,,2039,GHG,33.38941437,33.38941437
CEMENT,PSC_Norm,,2039,GHG,195.2370936,195.2370936
CEMENT,PSC_CCUS,,2039,GHG,19.52370936,19.52370936
CEMENT,CC_Norm,,2039,GHG,221.9520304,221.9520304
CEMENT,LC3_Norm,,2039,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2040,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2040,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2040,GHG,333.6442527,333.6442527
CEMENT,PPC_CCUS,,2040,GHG,33.36442527,33.36442527
CEMENT,PSC_Norm,,2040,GHG,194.8582559,194.8582559
CEMENT,PSC_CCUS,,2040,GHG,19.48582559,19.48582559
CEMENT,CC_Norm,,2040,GHG,221.419398,221.419398
CEMENT,LC3_Norm,,2040,GHG,264.5988482,264.5988482
CEMENT,OPC_Norm,,2041,GHG,502.7378115,502.7378115
CEMENT,OPC_CCUS,,2041,GHG,50.27378115,50.27378115
CEMENT,PPC_Norm,,2041,GHG,333.3945487,333.3945487
CEMENT,PPC_CCUS,,2041,GHG,33.33945487,33.33945487
CEMENT,PSC_Norm,,2041,GHG,194.4801534,194.4801534
CEMENT,PSC_CCUS,,2041,GHG,19.44801534,19.44801534
CEMENT,CC_Norm,,2041,GHG,220.8880437,220.8880437
CEMENT,LC3_Norm,,2041,GHG,264.5988482,264.5988482
ALUMINIUM,PRIMARY_Norm,,2022,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2023,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2024,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2025,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2026,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2027,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2028,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2029,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2030,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2031,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2032,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2033,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2034,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2035,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2036,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2037,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2038,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2039,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2040,GHG,3700,3700
ALUMINIUM,PRIMARY_Norm,,2041,GHG,3700,3700
ALUMINIUM,PRIMARY_INERT,,2022,GHG,300,300
ALUMINIUM,PRIMARY_INERT,,2023,GHG,300,300
