EnergyStorTech,ModelGeography,SubGeography1,Year,SubGeography2,MinCap,MaxCap
FOURHR_BATTERY,INDIA,SR,2030,AP,0,2.879518718
FOURHR_BATTERY,INDIA,SR,2030,KA,0,5.805213175
FOURHR_BATTERY,INDIA,SR,2030,KL,0,0.113449218
FOURHR_BATTERY,INDIA,SR,2030,TN,0,3.123486784
FOURHR_BATTERY,INDIA,SR,2030,TS,0,2.888077462
FOURHR_BATTERY,INDIA,NR,2030,DL,0,0.131739246
FOURHR_BATTERY,INDIA,NR,2030,HR,0,0.201118512
FOURHR_BATTERY,INDIA,NR,2030,HP,0,0.026266489
FOURHR_BATTERY,INDIA,NR,2030,JK,0,0.015394572
FOURHR_BATTERY,INDIA,NR,2030,PB,0,0.755450712
FOURHR_BATTERY,INDIA,NR,2030,RJ,0,4.098234364
FOURHR_BATTERY,INDIA,NR,2030,UP,0,0.873502349
FOURHR_BATTERY,INDIA,NR,2030,UK,0,0.251976433
FOURHR_BATTERY,INDIA,ER,2031,BR,0,0.241005502
FOURHR_BATTERY,INDIA,ER,2031,JH,0,0.061058331
FOURHR_BATTERY,INDIA,ER,2031,OD,0,0.632589753
FOURHR_BATTERY,INDIA,ER,2031,WB,0,0.181998349
FOURHR_BATTERY,INDIA,WR,2031,CG,0,0.367860546
FOURHR_BATTERY,INDIA,WR,2031,GJ,0,4.688087299
FOURHR_BATTERY,INDIA,WR,2031,MP,0,3.591088514
FOURHR_BATTERY,INDIA,WR,2031,MH,0,2.864971389
FOURHR_BATTERY,INDIA,WR,2031,GA,0,0.00760049
FOURHR_BATTERY,INDIA,WR,2031,UT,0,0.113498534
FOURHR_BATTERY,INDIA,NER,2031,AS,0,0.065558203
FOURHR_BATTERY,INDIA,NER,2031,NE,0,0.03639649
FOURHR_BATTERY,INDIA,SR,2031,AP,0,5.740150968
FOURHR_BATTERY,INDIA,SR,2031,KA,0,11.57235055
FOURHR_BATTERY,INDIA,SR,2031,KL,0,0.226154335
FOURHR_BATTERY,INDIA,SR,2031,TN,0,6.226486938
FOURHR_BATTERY,INDIA,SR,2031,TS,0,5.75721232
FOURHR_BATTERY,INDIA,NR,2031,DL,0,0.262614427
FOURHR_BATTERY,INDIA,NR,2031,HR,0,0.400917908
FOURHR_BATTERY,INDIA,NR,2031,HP,0,0.052360699
FOURHR_BATTERY,INDIA,NR,2031,JK,0,0.030688172
FOURHR_BATTERY,INDIA,NR,2031,PB,0,1.5059465
FOURHR_BATTERY,INDIA,NR,2031,RJ,0,8.169588828
FOURHR_BATTERY,INDIA,NR,2031,UP,0,1.741275485
FOURHR_BATTERY,INDIA,NR,2031,UK,0,0.502300179
SIXHR_BATTERY,INDIA,ER,2021,BR,0,0
SIXHR_BATTERY,INDIA,ER,2021,JH,0,0
SIXHR_BATTERY,INDIA,ER,2021,OD,0,0
SIXHR_BATTERY,INDIA,ER,2021,WB,0,0
SIXHR_BATTERY,INDIA,WR,2021,CG,0,0
SIXHR_BATTERY,INDIA,WR,2021,GJ,0,0
SIXHR_BATTERY,INDIA,WR,2021,MP,0,0
SIXHR_BATTERY,INDIA,WR,2021,MH,0,0
SIXHR_BATTERY,INDIA,WR,2021,GA,0,0
SIXHR_BATTERY,INDIA,WR,2021,UT,0,0
SIXHR_BATTERY,INDIA,NER,2021,AS,0,0
SIXHR_BATTERY,INDIA,NER,2021,NE,0,0
SIXHR_BATTERY,INDIA,SR,2021,AP,0,0
SIXHR_BATTERY,INDIA,SR,2021,KA,0,0
SIXHR_BATTERY,INDIA,SR,2021,KL,0,0
SIXHR_BATTERY,INDIA,SR,2021,TN,0,0
SIXHR_BATTERY,INDIA,SR,2021,TS,0,0
SIXHR_BATTERY,INDIA,NR,2021,DL,0,0
SIXHR_BATTERY,INDIA,NR,2021,HR,0,0
SIXHR_BATTERY,INDIA,NR,2021,HP,0,0
SIXHR_BATTERY,INDIA,NR,2021,JK,0,0
SIXHR_BATTERY,INDIA,NR,2021,PB,0,0
SIXHR_BATTERY,INDIA,NR,2021,RJ,0,0
SIXHR_BATTERY,INDIA,NR,2021,UP,0,0
SIXHR_BATTERY,INDIA,NR,2021,UK,0,0
SIXHR_BATTERY,INDIA,ER,2022,BR,0,0
SIXHR_BATTERY,INDIA,ER,2022,JH,0,0
SIXHR_BATTERY,INDIA,ER,2022,OD,0,0
SIXHR_BATTERY,INDIA,ER,2022,WB,0,0
SIXHR_BATTERY,INDIA,WR,2022,CG,0,0
SIXHR_BATTERY,INDIA,WR,2022,GJ,0,0
SIXHR_BATTERY,INDIA,WR,2022,MP,0,0
SIXHR_BATTERY,INDIA,WR,2022,MH,0,0
SIXHR_BATTERY,INDIA,WR,2022,GA,0,0
SIXHR_BATTERY,INDIA,WR,2022,UT,0,0
SIXHR_BATTERY,INDIA,NER,2022,AS,0,0
SIXHR_BATTERY,INDIA,NER,2022,NE,0,0
SIXHR_BATTERY,INDIA,SR,2022,AP,0,0
SIXHR_BATTERY,INDIA,SR,2022,KA,0,0
SIXHR_BATTERY,INDIA,SR,2022,KL,0,0
SIXHR_BATTERY,INDIA,SR,2022,TN,0,0
SIXHR_BATTERY,INDIA,SR,2022,TS,0,0
SIXHR_BATTERY,INDIA,NR,2022,DL,0,0
SIXHR_BATTERY,INDIA,NR,2022,HR,0,0
SIXHR_BATTERY,INDIA,NR,2022,HP,0,0
SIXHR_BATTERY,INDIA,NR,2022,JK,0,0
SIXHR_BATTERY,INDIA,NR,2022,PB,0,0
SIXHR_BATTERY,INDIA,NR,2022,RJ,0,0
SIXHR_BATTERY,INDIA,NR,2022,UP,0,0
SIXHR_BATTERY,INDIA,NR,2022,UK,0,0
SIXHR_BATTERY,INDIA,ER,2023,BR,0,0
SIXHR_BATTERY,INDIA,ER,2023,JH,0,0
SIXHR_BATTERY,INDIA,ER,2023,OD,0,0
SIXHR_BATTERY,INDIA,ER,2023,WB,0,0
SIXHR_BATTERY,INDIA,WR,2023,CG,0,0
SIXHR_BATTERY,INDIA,WR,2023,GJ,0,0
SIXHR_BATTERY,INDIA,WR,2023,MP,0,0
SIXHR_BATTERY,INDIA,WR,2023,MH,0,0
SIXHR_BATTERY,INDIA,WR,2023,GA,0,0
SIXHR_BATTERY,INDIA,WR,2023,UT,0,0
SIXHR_BATTERY,INDIA,NER,2023,AS,0,0
SIXHR_BATTERY,INDIA,NER,2023,NE,0,0
SIXHR_BATTERY,INDIA,SR,2023,AP,0,0
SIXHR_BATTERY,INDIA,SR,2023,KA,0,0
SIXHR_BATTERY,INDIA,SR,2023,KL,0,0
SIXHR_BATTERY,INDIA,SR,2023,TN,0,0
SIXHR_BATTERY,INDIA,SR,2023,TS,0,0
SIXHR_BATTERY,INDIA,NR,2023,DL,0,0
SIXHR_BATTERY,INDIA,NR,2023,HR,0,0
SIXHR_BATTERY,INDIA,NR,2023,HP,0,0
SIXHR_BATTERY,INDIA,NR,2023,JK,0,0
SIXHR_BATTERY,INDIA,NR,2023,PB,0,0
SIXHR_BATTERY,INDIA,NR,2023,RJ,0,0
SIXHR_BATTERY,INDIA,NR,2023,UP,0,0
SIXHR_BATTERY,INDIA,NR,2023,UK,0,0
SIXHR_BATTERY,INDIA,ER,2024,BR,0,0.002889977
SIXHR_BATTERY,INDIA,ER,2024,JH,0,0.000732171
SIXHR_BATTERY,INDIA,ER,2024,OD,0,0.007585593
SIXHR_BATTERY,INDIA,ER,2024,WB,0,0.002182402
SIXHR_BATTERY,INDIA,WR,2024,CG,0,0.004411138
SIXHR_BATTERY,INDIA,WR,2024,GJ,0,0.056216408
SIXHR_BATTERY,INDIA,WR,2024,MP,0,0.043061932
SIXHR_BATTERY,INDIA,WR,2024,MH,0,0.034354821
SIXHR_BATTERY,INDIA,WR,2024,GA,0,9.114E-05
SIXHR_BATTERY,INDIA,WR,2024,UT,0,0.001360999
SIXHR_BATTERY,INDIA,NER,2024,AS,0,0.00078613
SIXHR_BATTERY,INDIA,NER,2024,NE,0,0.000436442
SIXHR_BATTERY,INDIA,SR,2024,AP,0,0.068832051
SIXHR_BATTERY,INDIA,SR,2024,KA,0,0.138767888
SIXHR_BATTERY,INDIA,SR,2024,KL,0,0.002711892
SIXHR_BATTERY,INDIA,SR,2024,TN,0,0.074663867
SIXHR_BATTERY,INDIA,SR,2024,TS,0,0.06903664
SIXHR_BATTERY,INDIA,NR,2024,DL,0,0.003149097
SIXHR_BATTERY,INDIA,NR,2024,HR,0,0.004807539
SIXHR_BATTERY,INDIA,NR,2024,HP,0,0.000627874
SIXHR_BATTERY,INDIA,NR,2024,JK,0,0.000367992
SIXHR_BATTERY,INDIA,NR,2024,PB,0,0.018058303
SIXHR_BATTERY,INDIA,NR,2024,RJ,0,0.097964245
SIXHR_BATTERY,INDIA,NR,2024,UP,0,0.020880211
SIXHR_BATTERY,INDIA,NR,2024,UK,0,0.006023248
SIXHR_BATTERY,INDIA,ER,2025,BR,0,0.005760999
SIXHR_BATTERY,INDIA,ER,2025,JH,0,0.001459539
SIXHR_BATTERY,INDIA,ER,2025,OD,0,0.015121433
SIXHR_BATTERY,INDIA,ER,2025,WB,0,0.004350491
SIXHR_BATTERY,INDIA,WR,2025,CG,0,0.008793343
SIXHR_BATTERY,INDIA,WR,2025,GJ,0,0.112064097
SIXHR_BATTERY,INDIA,WR,2025,MP,0,0.085841425
SIXHR_BATTERY,INDIA,WR,2025,MH,0,0.068484312
SIXHR_BATTERY,INDIA,WR,2025,GA,0,0.000181682
SIXHR_BATTERY,INDIA,WR,2025,UT,0,0.00271307
SIXHR_BATTERY,INDIA,NER,2025,AS,0,0.001567104
SIXHR_BATTERY,INDIA,NER,2025,NE,0,0.000870022
SIXHR_BATTERY,INDIA,SR,2025,AP,0,0.13721264
SIXHR_BATTERY,INDIA,SR,2025,KA,0,0.276625612
SIXHR_BATTERY,INDIA,SR,2025,KL,0,0.005405996
SIXHR_BATTERY,INDIA,SR,2025,TN,0,0.148838022
SIXHR_BATTERY,INDIA,SR,2025,TS,0,0.137620475
SIXHR_BATTERY,INDIA,NR,2025,DL,0,0.006277539
SIXHR_BATTERY,INDIA,NR,2025,HR,0,0.009583547
SIXHR_BATTERY,INDIA,NR,2025,HP,0,0.001251631
SIXHR_BATTERY,INDIA,NR,2025,JK,0,0.00073357
SIXHR_BATTERY,INDIA,NR,2025,PB,0,0.035998164
SIXHR_BATTERY,INDIA,NR,2025,RJ,0,0.195285953
SIXHR_BATTERY,INDIA,NR,2025,UP,0,0.041623471
SIXHR_BATTERY,INDIA,NR,2025,UK,0,0.01200699
SIXHR_BATTERY,INDIA,ER,2026,BR,0,0.011484211
SIXHR_BATTERY,INDIA,ER,2026,JH,0,0.002909505
SIXHR_BATTERY,INDIA,ER,2026,OD,0,0.030143687
SIXHR_BATTERY,INDIA,ER,2026,WB,0,0.008672447
SIXHR_BATTERY,INDIA,WR,2026,CG,0,0.017529012
SIXHR_BATTERY,INDIA,WR,2026,GJ,0,0.223393178
SIXHR_BATTERY,INDIA,WR,2026,MP,0,0.171119824
SIXHR_BATTERY,INDIA,WR,2026,MH,0,0.136519442
SIXHR_BATTERY,INDIA,WR,2026,GA,0,0.000362173
SIXHR_BATTERY,INDIA,WR,2026,UT,0,0.005408346
SIXHR_BATTERY,INDIA,NER,2026,AS,0,0.00312393
SIXHR_BATTERY,INDIA,NER,2026,NE,0,0.001734338
SIXHR_BATTERY,INDIA,SR,2026,AP,0,0.273525317
SIXHR_BATTERY,INDIA,SR,2026,KA,0,0.551436865
SIXHR_BATTERY,INDIA,SR,2026,KL,0,0.010776535
SIXHR_BATTERY,INDIA,SR,2026,TN,0,0.29669983
SIXHR_BATTERY,INDIA,SR,2026,TS,0,0.274338312
SIXHR_BATTERY,INDIA,NR,2026,DL,0,0.012513903
SIXHR_BATTERY,INDIA,NR,2026,HR,0,0.019104236
SIXHR_BATTERY,INDIA,NR,2026,HP,0,0.002495052
SIXHR_BATTERY,INDIA,NR,2026,JK,0,0.001462329
SIXHR_BATTERY,INDIA,NR,2026,PB,0,0.07176022
SIXHR_BATTERY,INDIA,NR,2026,RJ,0,0.389291046
SIXHR_BATTERY,INDIA,NR,2026,UP,0,0.082973938
SIXHR_BATTERY,INDIA,NR,2026,UK,0,0.023935227
