Year,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,ConsumerType2,EnergyDemand
2021,INDIA,ER,BR,RURAL,Q1,11.263782878983498
2021,INDIA,ER,BR,RURAL,Q2,10.553562447282896
2021,INDIA,ER,BR,RURAL,Q3,9.915181946329268
2021,INDIA,ER,BR,RURAL,Q4,11.105784741831146
2021,INDIA,ER,BR,RURAL,Q5,12.176162642535962
2021,INDIA,ER,BR,URBAN,Q1,3.3197369526641043
2021,INDIA,ER,BR,URBAN,Q2,3.870782097381349
2021,INDIA,ER,BR,URBAN,Q3,3.828366004331332
2021,INDIA,ER,BR,URBAN,Q4,3.531283021955648
2021,INDIA,ER,BR,URBAN,Q5,2.32476685344088
2021,INDIA,ER,JH,RURAL,Q1,0.8514330949092829
2021,INDIA,ER,JH,RURAL,Q2,1.2397547600915573
2021,INDIA,ER,JH,RURAL,Q3,1.212614033638535
2021,INDIA,ER,JH,RURAL,Q4,1.6153655277550516
2021,INDIA,ER,JH,RURAL,Q5,1.738228271923174
2021,INDIA,ER,JH,URBAN,Q1,1.7228762604109156
2021,INDIA,ER,JH,URBAN,Q2,1.811194438537768
2021,INDIA,ER,JH,URBAN,Q3,2.109872874596823
2021,INDIA,ER,JH,URBAN,Q4,1.9086707423803937
2021,INDIA,ER,JH,URBAN,Q5,1.3582853838212894
2021,INDIA,ER,OD,RURAL,Q1,1.3061590760096604
2021,INDIA,ER,OD,RURAL,Q2,1.650373937524826
2021,INDIA,ER,OD,RURAL,Q3,2.1320639277663886
2021,INDIA,ER,OD,RURAL,Q4,2.217231059340562
2021,INDIA,ER,OD,RURAL,Q5,3.450170077819993
2021,INDIA,ER,OD,URBAN,Q1,1.1349074730826647
2021,INDIA,ER,OD,URBAN,Q2,1.8931438302781889
2021,INDIA,ER,OD,URBAN,Q3,2.076909988548779
2021,INDIA,ER,OD,URBAN,Q4,1.8132904302483592
2021,INDIA,ER,OD,URBAN,Q5,1.7409147839823176
2021,INDIA,ER,WB,RURAL,Q1,2.1454291936144902
2021,INDIA,ER,WB,RURAL,Q2,2.776227483932262
2021,INDIA,ER,WB,RURAL,Q3,2.5331242689409086
2021,INDIA,ER,WB,RURAL,Q4,4.2490107935595125
2021,INDIA,ER,WB,RURAL,Q5,5.768288166001281
2021,INDIA,ER,WB,URBAN,Q1,7.567579896200805
2021,INDIA,ER,WB,URBAN,Q2,8.17177784429191
2021,INDIA,ER,WB,URBAN,Q3,7.455452637690449
2021,INDIA,ER,WB,URBAN,Q4,7.844354354603246
2021,INDIA,ER,WB,URBAN,Q5,7.295531538669498
2021,INDIA,WR,CG,RURAL,Q1,1.2301746636614852
2021,INDIA,WR,CG,RURAL,Q2,1.44738639128995
2021,INDIA,WR,CG,RURAL,Q3,1.0618699723088183
2021,INDIA,WR,CG,RURAL,Q4,2.0655666627972877
2021,INDIA,WR,CG,RURAL,Q5,2.353155812838763
2021,INDIA,WR,CG,URBAN,Q1,1.018639602180546
2021,INDIA,WR,CG,URBAN,Q2,1.6133562260750376
2021,INDIA,WR,CG,URBAN,Q3,1.59826201246097
2021,INDIA,WR,CG,URBAN,Q4,1.6732085758742357
2021,INDIA,WR,CG,URBAN,Q5,1.5670862813463409
2021,INDIA,WR,GJ,RURAL,Q1,4.748433500391961
2021,INDIA,WR,GJ,RURAL,Q2,5.106274135179323
2021,INDIA,WR,GJ,RURAL,Q3,4.955747619770358
2021,INDIA,WR,GJ,RURAL,Q4,4.64022162994238
2021,INDIA,WR,GJ,RURAL,Q5,4.9176911117114095
2021,INDIA,WR,GJ,URBAN,Q1,6.920510160093482
2021,INDIA,WR,GJ,URBAN,Q2,5.360227252865967
2021,INDIA,WR,GJ,URBAN,Q3,4.903534360366778
2021,INDIA,WR,GJ,URBAN,Q4,3.637816769059764
2021,INDIA,WR,GJ,URBAN,Q5,5.306159524926597
2021,INDIA,WR,MP,RURAL,Q1,4.519654599131527
2021,INDIA,WR,MP,RURAL,Q2,4.3803787264996
2021,INDIA,WR,MP,RURAL,Q3,4.9964674698343705
2021,INDIA,WR,MP,RURAL,Q4,4.941085140254126
2021,INDIA,WR,MP,RURAL,Q5,4.871723456038644
2021,INDIA,WR,MP,URBAN,Q1,6.082013884255262
2021,INDIA,WR,MP,URBAN,Q2,7.306552182393108
2021,INDIA,WR,MP,URBAN,Q3,6.981438664832744
2021,INDIA,WR,MP,URBAN,Q4,5.282326798428149
2021,INDIA,WR,MP,URBAN,Q5,4.386759798570536
2021,INDIA,WR,MH,RURAL,Q1,8.35368933563652
2021,INDIA,WR,MH,RURAL,Q2,10.964572995786956
2021,INDIA,WR,MH,RURAL,Q3,11.00766660879594
2021,INDIA,WR,MH,RURAL,Q4,12.992624056771776
2021,INDIA,WR,MH,RURAL,Q5,10.628159154186926
2021,INDIA,WR,MH,URBAN,Q1,19.821421879701536
2021,INDIA,WR,MH,URBAN,Q2,16.220122454087445
2021,INDIA,WR,MH,URBAN,Q3,13.729563454319628
2021,INDIA,WR,MH,URBAN,Q4,11.63854685289732
2021,INDIA,WR,MH,URBAN,Q5,10.377177251274643
2021,INDIA,WR,GA,RURAL,Q1,0.1057468007778833
2021,INDIA,WR,GA,RURAL,Q2,0.1360552933233134
2021,INDIA,WR,GA,RURAL,Q3,0.1166392063194421
2021,INDIA,WR,GA,RURAL,Q4,0.1143261959747482
2021,INDIA,WR,GA,RURAL,Q5,0.0863731531914875
2021,INDIA,WR,GA,URBAN,Q1,0.4300970253939077
2021,INDIA,WR,GA,URBAN,Q2,0.3789809681781608
