EnergyConvTech,Year,ModelGeography,SubGeography1,CapacityInstalledInYear
EG_OCGT,2026,INDIA,SR,0.0
EG_OCGT,2026,INDIA,NER,0.0
EG_OCGT,2027,INDIA,ER,0.0
EG_OCGT,2027,INDIA,WR,0.0
EG_OCGT,2027,INDIA,NR,0.0
EG_OCGT,2027,INDIA,SR,0.0
EG_OCGT,2027,INDIA,NER,0.0
EG_OCGT,2028,INDIA,ER,0.0
EG_OCGT,2028,INDIA,WR,0.0
EG_OCGT,2028,INDIA,NR,0.596917205
EG_OCGT,2028,INDIA,SR,0.0
EG_OCGT,2028,INDIA,NER,0.0
EG_OCGT,2029,INDIA,ER,0.07315684
EG_OCGT,2029,INDIA,WR,1.314048126
EG_OCGT,2029,INDIA,NR,0.596917205
EG_OCGT,2029,INDIA,SR,0.6764430739999999
EG_OCGT,2029,INDIA,NER,0.189434755
EG_OCGT,2030,INDIA,ER,0.07315684
EG_OCGT,2030,INDIA,WR,1.314048126
EG_OCGT,2030,INDIA,NR,0.596917205
EG_OCGT,2030,INDIA,SR,0.6764430739999999
EG_OCGT,2030,INDIA,NER,0.189434755
EG_OCGT,2031,INDIA,ER,0.0
EG_OCGT,2031,INDIA,WR,0.0
EG_OCGT,2031,INDIA,NR,0.0
EG_OCGT,2031,INDIA,SR,0.0
EG_OCGT,2031,INDIA,NER,0.0
EG_PHWR,2021,INDIA,ER,0.0
EG_PHWR,2021,INDIA,WR,0.0
EG_PHWR,2021,INDIA,NR,0.0
EG_PHWR,2021,INDIA,SR,0.0
EG_PHWR,2021,INDIA,NER,0.0
EG_PHWR,2022,INDIA,ER,0.0
EG_PHWR,2022,INDIA,WR,0.7
EG_PHWR,2022,INDIA,NR,0.0
EG_PHWR,2022,INDIA,SR,0.0
EG_PHWR,2022,INDIA,NER,0.0
EG_PHWR,2023,INDIA,ER,0.0
EG_PHWR,2023,INDIA,WR,0.0
EG_PHWR,2023,INDIA,NR,0.7
EG_PHWR,2023,INDIA,SR,0.0
EG_PHWR,2023,INDIA,NER,0.0
EG_PHWR,2024,INDIA,ER,0.0
EG_PHWR,2024,INDIA,WR,0.7
EG_PHWR,2024,INDIA,NR,0.0
EG_PHWR,2024,INDIA,SR,0.0
EG_PHWR,2024,INDIA,NER,0.0
EG_PHWR,2025,INDIA,ER,0.0
EG_PHWR,2025,INDIA,WR,0.0
EG_PHWR,2025,INDIA,NR,0.7
EG_PHWR,2025,INDIA,SR,0.0
EG_PHWR,2025,INDIA,NER,0.0
EG_PHWR,2026,INDIA,ER,0.0
EG_PHWR,2026,INDIA,WR,0.0
EG_PHWR,2026,INDIA,NR,0.0
EG_PHWR,2026,INDIA,SR,0.0
EG_PHWR,2026,INDIA,NER,0.0
EG_PHWR,2027,INDIA,ER,0.0
EG_PHWR,2027,INDIA,WR,0.0
EG_PHWR,2027,INDIA,NR,0.0
EG_PHWR,2027,INDIA,SR,1.0
EG_PHWR,2027,INDIA,NER,0.0
EG_PHWR,2028,INDIA,ER,0.0
EG_PHWR,2028,INDIA,WR,0.0
EG_PHWR,2028,INDIA,NR,0.0
EG_PHWR,2028,INDIA,SR,1.0
EG_PHWR,2028,INDIA,NER,0.0
EG_PHWR,2029,INDIA,ER,0.0
EG_PHWR,2029,INDIA,WR,0.0
EG_PHWR,2029,INDIA,NR,0.0
EG_PHWR,2029,INDIA,SR,0.0
EG_PHWR,2029,INDIA,NER,0.0
EG_PHWR,2030,INDIA,ER,0.0
EG_PHWR,2030,INDIA,WR,0.0
EG_PHWR,2030,INDIA,NR,0.0
EG_PHWR,2030,INDIA,SR,0.0
EG_PHWR,2030,INDIA,NER,0.0
EG_PHWR,2031,INDIA,ER,0.0
EG_PHWR,2031,INDIA,WR,0.0
EG_PHWR,2031,INDIA,NR,0.0
EG_PHWR,2031,INDIA,SR,0.0
EG_PHWR,2031,INDIA,NER,0.0
EG_LH,2021,INDIA,ER,0.0
EG_LH,2021,INDIA,WR,0.1185
EG_LH,2021,INDIA,NR,0.133
EG_LH,2021,INDIA,SR,0.0
EG_LH,2021,INDIA,NER,0.431
EG_LH,2022,INDIA,ER,0.02
EG_LH,2022,INDIA,WR,0.066666667
EG_LH,2022,INDIA,NR,1.063416666
EG_LH,2022,INDIA,SR,0.176666667
EG_LH,2022,INDIA,NER,0.525
EG_LH,2023,INDIA,ER,0.02
EG_LH,2023,INDIA,WR,0.066666667
EG_LH,2023,INDIA,NR,1.063416666
EG_LH,2023,INDIA,SR,0.176666667
EG_LH,2023,INDIA,NER,0.525
EG_LH,2024,INDIA,ER,0.02
EG_LH,2024,INDIA,WR,0.066666667
EG_LH,2024,INDIA,NR,1.063416666
EG_LH,2024,INDIA,SR,0.176666667
EG_LH,2024,INDIA,NER,0.525
EG_LH,2025,INDIA,ER,0.02
EG_LH,2025,INDIA,WR,0.066666667
EG_LH,2025,INDIA,NR,1.063416666
EG_LH,2025,INDIA,SR,0.176666667
EG_LH,2025,INDIA,NER,0.525
EG_LH,2026,INDIA,ER,0.02
EG_LH,2026,INDIA,WR,0.066666667
EG_LH,2026,INDIA,NR,1.063416666
EG_LH,2026,INDIA,SR,0.176666667
EG_LH,2026,INDIA,NER,0.525
EG_LH,2027,INDIA,ER,0.02
EG_LH,2027,INDIA,WR,0.066666667
EG_LH,2027,INDIA,NR,1.063416666
EG_LH,2027,INDIA,SR,0.176666667
EG_LH,2027,INDIA,NER,0.525
EG_LH,2028,INDIA,ER,0.0
EG_LH,2028,INDIA,WR,0.0
EG_LH,2028,INDIA,NR,0.0
EG_LH,2028,INDIA,SR,0.0
EG_LH,2028,INDIA,NER,0.0
EG_LH,2029,INDIA,ER,0.0
EG_LH,2029,INDIA,WR,0.0
EG_LH,2029,INDIA,NR,0.384901285
EG_LH,2029,INDIA,SR,0.094796375
EG_LH,2029,INDIA,NER,0.0
EG_LH,2030,INDIA,ER,0.0
EG_LH,2030,INDIA,WR,0.0
EG_LH,2030,INDIA,NR,0.0
EG_LH,2030,INDIA,SR,0.0
EG_LH,2030,INDIA,NER,0.0
EG_LH,2031,INDIA,ER,0.0
EG_LH,2031,INDIA,WR,0.0
EG_LH,2031,INDIA,NR,0.0
EG_LH,2031,INDIA,SR,0.0
EG_LH,2031,INDIA,NER,0.0
EG_SH,2021,INDIA,ER,0.024005
EG_SH,2021,INDIA,WR,0.013795
EG_SH,2021,INDIA,NR,0.0541
EG_SH,2021,INDIA,SR,0.008
EG_SH,2021,INDIA,NER,0.0
EG_SH,2022,INDIA,ER,0.0
EG_SH,2022,INDIA,WR,0.0
EG_SH,2022,INDIA,NR,0.0
EG_SH,2022,INDIA,SR,0.0
EG_SH,2022,INDIA,NER,0.0
EG_SH,2023,INDIA,ER,0.0
EG_SH,2023,INDIA,WR,0.0
EG_SH,2023,INDIA,NR,0.0
EG_SH,2023,INDIA,SR,0.0
EG_SH,2023,INDIA,NER,0.0
EG_SH,2024,INDIA,ER,0.0
EG_SH,2024,INDIA,WR,0.0
EG_SH,2024,INDIA,NR,0.0
EG_SH,2024,INDIA,SR,0.0
EG_SH,2024,INDIA,NER,0.0
EG_SH,2025,INDIA,ER,0.0
EG_SH,2025,INDIA,WR,0.0
EG_SH,2025,INDIA,NR,0.0
EG_SH,2025,INDIA,SR,0.0
EG_SH,2025,INDIA,NER,0.0
EG_SH,2026,INDIA,ER,0.0
EG_SH,2026,INDIA,WR,0.0
EG_SH,2026,INDIA,NR,0.0
EG_SH,2026,INDIA,SR,0.0
EG_SH,2026,INDIA,NER,0.0
EG_SH,2027,INDIA,ER,0.0
EG_SH,2027,INDIA,WR,0.0
EG_SH,2027,INDIA,NR,0.342527263
EG_SH,2027,INDIA,SR,0.0
EG_SH,2027,INDIA,NER,0.0
EG_SH,2028,INDIA,ER,0.0
EG_SH,2028,INDIA,WR,0.0
EG_SH,2028,INDIA,NR,0.342527263
EG_SH,2028,INDIA,SR,0.4016285060000001
EG_SH,2028,INDIA,NER,0.0
EG_SH,2029,INDIA,ER,0.0
EG_SH,2029,INDIA,WR,0.0
EG_SH,2029,INDIA,NR,0.342527263
EG_SH,2029,INDIA,SR,0.4016285060000001
EG_SH,2029,INDIA,NER,0.0
EG_SH,2030,INDIA,ER,0.0
EG_SH,2030,INDIA,WR,0.0
EG_SH,2030,INDIA,NR,0.342527263
EG_SH,2030,INDIA,SR,0.4016285060000001
EG_SH,2030,INDIA,NER,0.0
EG_SH,2031,INDIA,ER,0.0
EG_SH,2031,INDIA,WR,0.0
EG_SH,2031,INDIA,NR,0.0
EG_SH,2031,INDIA,SR,0.0
EG_SH,2031,INDIA,NER,0.0
EG_BIOMASS,2021,INDIA,ER,0.0035
EG_BIOMASS,2021,INDIA,WR,0.0707
EG_BIOMASS,2021,INDIA,NR,0.16629999999999998
EG_BIOMASS,2021,INDIA,SR,0.04944
EG_BIOMASS,2021,INDIA,NER,0.002
EG_BIOMASS,2022,INDIA,ER,0.0
EG_BIOMASS,2022,INDIA,WR,0.0
EG_BIOMASS,2022,INDIA,NR,0.0
EG_BIOMASS,2022,INDIA,SR,0.0
EG_BIOMASS,2022,INDIA,NER,0.0
EG_BIOMASS,2023,INDIA,ER,0.0
EG_BIOMASS,2023,INDIA,WR,0.0
EG_BIOMASS,2023,INDIA,NR,0.0
EG_BIOMASS,2023,INDIA,SR,0.0
EG_BIOMASS,2023,INDIA,NER,0.0
EG_BIOMASS,2024,INDIA,ER,0.0
EG_BIOMASS,2024,INDIA,WR,0.0
EG_BIOMASS,2024,INDIA,NR,0.0
EG_BIOMASS,2024,INDIA,SR,0.0
EG_BIOMASS,2024,INDIA,NER,0.0
EG_BIOMASS,2025,INDIA,ER,0.0
EG_BIOMASS,2025,INDIA,WR,0.0
EG_BIOMASS,2025,INDIA,NR,0.0
EG_BIOMASS,2025,INDIA,SR,0.0
EG_BIOMASS,2025,INDIA,NER,0.0
EG_BIOMASS,2026,INDIA,ER,0.0
EG_BIOMASS,2026,INDIA,WR,0.0
EG_BIOMASS,2026,INDIA,NR,0.0
EG_BIOMASS,2026,INDIA,SR,0.0
EG_BIOMASS,2026,INDIA,NER,0.0
EG_BIOMASS,2027,INDIA,ER,0.0
EG_BIOMASS,2027,INDIA,WR,0.0
EG_BIOMASS,2027,INDIA,NR,0.0
EG_BIOMASS,2027,INDIA,SR,0.0
EG_BIOMASS,2027,INDIA,NER,0.0
EG_BIOMASS,2028,INDIA,ER,0.0
EG_BIOMASS,2028,INDIA,WR,0.0
EG_BIOMASS,2028,INDIA,NR,0.0
EG_BIOMASS,2028,INDIA,SR,0.0
EG_BIOMASS,2028,INDIA,NER,0.0
EG_BIOMASS,2029,INDIA,ER,0.0
EG_BIOMASS,2029,INDIA,WR,0.0
EG_BIOMASS,2029,INDIA,NR,0.0
EG_BIOMASS,2029,INDIA,SR,0.0
EG_BIOMASS,2029,INDIA,NER,0.0
EG_BIOMASS,2030,INDIA,ER,0.0
EG_BIOMASS,2030,INDIA,WR,0.0
EG_BIOMASS,2030,INDIA,NR,0.0
EG_BIOMASS,2030,INDIA,SR,0.0
EG_BIOMASS,2030,INDIA,NER,0.0
EG_BIOMASS,2031,INDIA,ER,0.0
EG_BIOMASS,2031,INDIA,WR,0.0
EG_BIOMASS,2031,INDIA,NR,0.0
EG_BIOMASS,2031,INDIA,SR,0.0
EG_BIOMASS,2031,INDIA,NER,0.0
EG_SOLARPV,2021,INDIA,ER,0.05743
EG_SOLARPV,2021,INDIA,WR,1.919603503
EG_SOLARPV,2021,INDIA,NR,1.157941047
EG_SOLARPV,2021,INDIA,SR,1.5354884330000003
EG_SOLARPV,2021,INDIA,NER,0.00297
EG_SOLARPV,2022,INDIA,ER,0.04414
EG_SOLARPV,2022,INDIA,WR,1.43066951
EG_SOLARPV,2022,INDIA,NR,5.751859194
EG_SOLARPV,2022,INDIA,SR,1.4697930499999998
EG_SOLARPV,2022,INDIA,NER,0.03
EG_SOLARPV,2023,INDIA,ER,1.108219727
EG_SOLARPV,2023,INDIA,WR,3.6430257299999997
EG_SOLARPV,2023,INDIA,NR,12.260184459
EG_SOLARPV,2023,INDIA,SR,1.9365878099999998
EG_SOLARPV,2023,INDIA,NER,1.124097835
EG_SOLARPV,2024,INDIA,ER,1.4776263020000002
EG_SOLARPV,2024,INDIA,WR,5.19883465
EG_SOLARPV,2024,INDIA,NR,15.288913368
EG_SOLARPV,2024,INDIA,SR,2.582117082
EG_SOLARPV,2024,INDIA,NER,0.487572002612614
EG_SOLARPV,2025,INDIA,ER,1.847032879
EG_SOLARPV,2025,INDIA,WR,5.440056134
EG_SOLARPV,2025,INDIA,NR,10.111768244999999
EG_SOLARPV,2025,INDIA,SR,3.2276463500000006
EG_SOLARPV,2025,INDIA,NER,0.0
EG_SOLARPV,2026,INDIA,ER,0.0
EG_SOLARPV,2026,INDIA,WR,6.528067362
EG_SOLARPV,2026,INDIA,NR,12.134121892
EG_SOLARPV,2026,INDIA,SR,3.8731756209999997
EG_SOLARPV,2026,INDIA,NER,0.0
EG_SOLARPV,2027,INDIA,ER,2.216439455
EG_SOLARPV,2027,INDIA,WR,6.528067362
EG_SOLARPV,2027,INDIA,NR,12.134121892
EG_SOLARPV,2027,INDIA,SR,3.8731756209999997
EG_SOLARPV,2027,INDIA,NER,0.007452771389746681
EG_SOLARPV,2028,INDIA,ER,2.216439455
EG_SOLARPV,2028,INDIA,WR,6.528067362
EG_SOLARPV,2028,INDIA,NR,12.134121892
EG_SOLARPV,2028,INDIA,SR,3.8731756209999997
EG_SOLARPV,2028,INDIA,NER,0.34566592843647814
EG_SOLARPV,2029,INDIA,ER,2.216439455
EG_SOLARPV,2029,INDIA,WR,6.528067362
EG_SOLARPV,2029,INDIA,NR,12.134121892
EG_SOLARPV,2029,INDIA,SR,3.8731756209999997
EG_SOLARPV,2029,INDIA,NER,1.6896130164732648
EG_SOLARPV,2030,INDIA,ER,2.216439455
EG_SOLARPV,2030,INDIA,WR,6.528067362
EG_SOLARPV,2030,INDIA,NR,12.134121892
EG_SOLARPV,2030,INDIA,SR,3.8731756209999997
EG_SOLARPV,2030,INDIA,NER,0.21785793500105005
EG_SOLARPV,2031,INDIA,ER,2.216439455
EG_SOLARPV,2031,INDIA,WR,6.528067362
EG_SOLARPV,2031,INDIA,NR,12.134121892
EG_SOLARPV,2031,INDIA,SR,3.8731756209999997
EG_SOLARPV,2031,INDIA,NER,0.16975955988619845
EG_WIND,2021,INDIA,ER,0.0
EG_WIND,2021,INDIA,WR,0.929915545
EG_WIND,2021,INDIA,NR,0.027659495
EG_WIND,2021,INDIA,SR,0.304417333
EG_WIND,2021,INDIA,NER,0.0
EG_WIND,2022,INDIA,ER,0.0004
EG_WIND,2022,INDIA,WR,2.494702872
EG_WIND,2022,INDIA,NR,0.002302576
EG_WIND,2022,INDIA,SR,0.626582736
EG_WIND,2022,INDIA,NER,0.0
EG_WIND,2023,INDIA,ER,0.0006
EG_WIND,2023,INDIA,WR,2.920636735
EG_WIND,2023,INDIA,NR,0.003453865
EG_WIND,2023,INDIA,SR,1.486512849
EG_WIND,2023,INDIA,NER,0.0
EG_WIND,2024,INDIA,ER,0.101481271
EG_WIND,2024,INDIA,WR,3.4037160297999995
EG_WIND,2024,INDIA,NR,1.0016044342000001
EG_WIND,2024,INDIA,SR,2.294389954
EG_WIND,2024,INDIA,NER,0.004052717
EG_WIND,2025,INDIA,ER,0.169135452
EG_WIND,2025,INDIA,WR,3.3307860399999996
EG_WIND,2025,INDIA,NR,1.6693407226
EG_WIND,2025,INDIA,SR,3.823983255
EG_WIND,2025,INDIA,NER,0.006754527999999999
EG_WIND,2026,INDIA,ER,0.236789633
EG_WIND,2026,INDIA,WR,4.663100457
EG_WIND,2026,INDIA,NR,2.3370770150999998
EG_WIND,2026,INDIA,SR,5.353576557
EG_WIND,2026,INDIA,NER,0.009456339
EG_WIND,2027,INDIA,ER,0.236789633
EG_WIND,2027,INDIA,WR,4.663100457
EG_WIND,2027,INDIA,NR,2.3370770150999998
EG_WIND,2027,INDIA,SR,5.353576557
EG_WIND,2027,INDIA,NER,0.009456339
EG_WIND,2028,INDIA,ER,0.236789633
EG_WIND,2028,INDIA,WR,4.663100457
EG_WIND,2028,INDIA,NR,2.3370770150999998
EG_WIND,2028,INDIA,SR,5.353576557
EG_WIND,2028,INDIA,NER,0.009456339
EG_WIND,2029,INDIA,ER,0.236789633
EG_WIND,2029,INDIA,WR,4.663100457
EG_WIND,2029,INDIA,NR,2.3370770150999998
EG_WIND,2029,INDIA,SR,5.353576557
EG_WIND,2029,INDIA,NER,0.009456339
EG_WIND,2030,INDIA,ER,0.236789633
EG_WIND,2030,INDIA,WR,4.663100457
EG_WIND,2030,INDIA,NR,2.3370770150999998
EG_WIND,2030,INDIA,SR,5.353576557
EG_WIND,2030,INDIA,NER,0.009456339
EG_WIND,2031,INDIA,ER,0.236789633
EG_WIND,2031,INDIA,WR,4.663100457
EG_WIND,2031,INDIA,NR,2.3370770150999998
EG_WIND,2031,INDIA,SR,5.353576557
EG_WIND,2031,INDIA,NER,0.009456339
RF_MS,2021,INDIA,,0.0
RF_MS,2022,INDIA,,0.344520044
RF_MS,2023,INDIA,,2.741499926
RF_MS,2024,INDIA,,2.508846150672121
RF_MS,2025,INDIA,,3.518502579
RF_MS,2026,INDIA,,2.7283066315147706
RF_MS,2027,INDIA,,3.2497058058261357
RF_MS,2028,INDIA,,3.363371092851139
RF_MS,2029,INDIA,,3.4727745100481067
RF_MS,2030,INDIA,,3.577528755307446
RF_MS,2031,INDIA,,3.6772834077552843
RF_HSD,2021,INDIA,,0.0
RF_HSD,2022,INDIA,,0.99571469
RF_HSD,2023,INDIA,,7.923346685
RF_HSD,2024,INDIA,,2.330396084
RF_HSD,2025,INDIA,,10.16900109
RF_HSD,2026,INDIA,,2.118541894
RF_HSD,2027,INDIA,,0.0
RF_HSD,2028,INDIA,,4.237083789
RF_HSD,2029,INDIA,,0.0
RF_HSD,2030,INDIA,,0.0
RF_HSD,2031,INDIA,,3.050700328
RF_ATF,2021,INDIA,,0.0
RF_ATF,2022,INDIA,,0.128568603
RF_ATF,2023,INDIA,,1.023077823
RF_ATF,2024,INDIA,,0.300905242
RF_ATF,2025,INDIA,,1.313041056
RF_ATF,2026,INDIA,,0.27355022
RF_ATF,2027,INDIA,,0.0
RF_ATF,2028,INDIA,,0.54710044
RF_ATF,2029,INDIA,,0.6229002211324141
RF_ATF,2030,INDIA,,0.697576449297937
RF_ATF,2031,INDIA,,0.7276352173826705
RF_LPG,2021,INDIA,,0.7343698500822488
RF_LPG,2022,INDIA,,1.1412384141225718
RF_LPG,2023,INDIA,,1.00191859303163
RF_LPG,2024,INDIA,,1.105023387974858
RF_LPG,2025,INDIA,,1.125143033
RF_LPG,2026,INDIA,,0.9888525263361394
RF_LPG,2027,INDIA,,0.9820781646172838
RF_LPG,2028,INDIA,,0.9249656094985016
RF_LPG,2029,INDIA,,0.8619925383524895
RF_LPG,2030,INDIA,,0.7635232131223297
RF_LPG,2031,INDIA,,0.6420721046300172
RF_OTHERPP,2021,INDIA,,0.0
RF_OTHERPP,2022,INDIA,,0.298574818
RF_OTHERPP,2023,INDIA,,2.375893236
RF_OTHERPP,2024,INDIA,,0.698792128
RF_OTHERPP,2025,INDIA,,3.049274742
RF_OTHERPP,2026,INDIA,,0.635265571
RF_OTHERPP,2027,INDIA,,0.0
RF_OTHERPP,2028,INDIA,,1.270531143
RF_OTHERPP,2029,INDIA,,1.2738290314460803
RF_OTHERPP,2030,INDIA,,2.7506940791929595
RF_OTHERPP,2031,INDIA,,2.8772519422437615
