EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,DomPECCostInBT_BA
COKING_COAL,2028,,,,INDIA,NR,0.0
COKING_COAL,2028,,,,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,ER,800759.9880907306
STEAM_COAL,2021,,,,INDIA,WR,1053009.87404475
STEAM_COAL,2021,,,,INDIA,NR,139843.23128983262
STEAM_COAL,2021,,,,INDIA,SR,253685.2072517468
STEAM_COAL,2021,,,,INDIA,NER,13123.936665461071
STEAM_COAL,2022,,,,INDIA,ER,839516.0206572344
STEAM_COAL,2022,,,,INDIA,WR,1109256.375634659
STEAM_COAL,2022,,,,INDIA,NR,136977.371117516
STEAM_COAL,2022,,,,INDIA,SR,263330.5504611954
STEAM_COAL,2022,,,,INDIA,NER,12617.431926463933
STEAM_COAL,2023,,,,INDIA,ER,897684.8048620021
STEAM_COAL,2023,,,,INDIA,WR,1168507.9641515405
STEAM_COAL,2023,,,,INDIA,NR,102438.27313140761
STEAM_COAL,2023,,,,INDIA,SR,273354.0190978189
STEAM_COAL,2023,,,,INDIA,NER,8539.490426604116
STEAM_COAL,2024,,,,INDIA,ER,936398.614327626
STEAM_COAL,2024,,,,INDIA,WR,1230984.9841065693
STEAM_COAL,2024,,,,INDIA,NR,107338.50409977198
STEAM_COAL,2024,,,,INDIA,SR,283761.4144344698
STEAM_COAL,2024,,,,INDIA,NER,7172.9909862841805
STEAM_COAL,2025,,,,INDIA,ER,965165.031287087
STEAM_COAL,2025,,,,INDIA,WR,1199962.3075838687
STEAM_COAL,2025,,,,INDIA,NR,287503.04187171086
STEAM_COAL,2025,,,,INDIA,SR,294586.7554353068
STEAM_COAL,2025,,,,INDIA,NER,6758.125587588493
STEAM_COAL,2026,,,,INDIA,ER,966981.9143100585
STEAM_COAL,2026,,,,INDIA,WR,1270927.4740933124
STEAM_COAL,2026,,,,INDIA,NR,229651.67995734862
STEAM_COAL,2026,,,,INDIA,SR,305836.5026282431
STEAM_COAL,2026,,,,INDIA,NER,3907.1457233001875
STEAM_COAL,2027,,,,INDIA,ER,940435.6225323622
STEAM_COAL,2027,,,,INDIA,WR,1288920.2661343934
STEAM_COAL,2027,,,,INDIA,NR,263857.0765995482
STEAM_COAL,2027,,,,INDIA,SR,317517.2345011631
STEAM_COAL,2027,,,,INDIA,NER,4527.267059367885
STEAM_COAL,2028,,,,INDIA,ER,923750.4403303479
STEAM_COAL,2028,,,,INDIA,WR,1317802.3469386469
STEAM_COAL,2028,,,,INDIA,NR,286673.04199477995
STEAM_COAL,2028,,,,INDIA,SR,329635.6501511923
STEAM_COAL,2028,,,,INDIA,NER,5235.930369312611
STEAM_COAL,2029,,,,INDIA,ER,951611.9718857466
STEAM_COAL,2029,,,,INDIA,WR,1327589.258013671
STEAM_COAL,2029,,,,INDIA,NR,316370.7651478407
STEAM_COAL,2029,,,,INDIA,SR,342256.0008385104
STEAM_COAL,2029,,,,INDIA,NER,5376.414086657337
STEAM_COAL,2030,,,,INDIA,ER,984646.4715355709
STEAM_COAL,2030,,,,INDIA,WR,1340423.0885117874
STEAM_COAL,2030,,,,INDIA,NR,323196.53462646867
STEAM_COAL,2030,,,,INDIA,SR,355328.41955082637
STEAM_COAL,2030,,,,INDIA,NER,6158.9174965277325
STEAM_COAL,2031,,,,INDIA,ER,996777.8669542188
STEAM_COAL,2031,,,,INDIA,WR,1392405.0069530974
STEAM_COAL,2031,,,,INDIA,NR,374185.89229622314
STEAM_COAL,2031,,,,INDIA,SR,368947.0640661943
STEAM_COAL,2031,,,,INDIA,NER,7826.370740716384
NATGAS,2021,,,,INDIA,,353960.49951977545
NATGAS,2022,,,,INDIA,,370065.70431119134
NATGAS,2023,,,,INDIA,,387104.285170009
NATGAS,2024,,,,INDIA,,405135.63229935296
NATGAS,2025,,,,INDIA,,424350.05568190344
NATGAS,2026,,,,INDIA,,444564.45642297884
NATGAS,2027,,,,INDIA,,466242.689476111
NATGAS,2028,,,,INDIA,,489070.43546170165
NATGAS,2029,,,,INDIA,,513402.34073315165
NATGAS,2030,,,,INDIA,,539192.4087940174
NATGAS,2031,,,,INDIA,,566685.1538261594
BIOGAS,2021,,,,INDIA,,17486.269784764583
BIOGAS,2022,,,,INDIA,,16666.012722169206
BIOGAS,2023,,,,INDIA,,16237.573934834092
BIOGAS,2024,,,,INDIA,,16076.995142802776
BIOGAS,2025,,,,INDIA,,16021.046013762725
BIOGAS,2026,,,,INDIA,,16040.834298288622
BIOGAS,2027,,,,INDIA,,15986.069109698987
BIOGAS,2028,,,,INDIA,,15987.603126352398
BIOGAS,2029,,,,INDIA,,16003.697754758301
BIOGAS,2030,,,,INDIA,,16016.170030876023
BIOGAS,2031,,,,INDIA,,16020.568166410008
BIOMASS,2021,,,,INDIA,,1083000.4217859688
BIOMASS,2022,,,,INDIA,,1091694.9471067528
BIOMASS,2023,,,,INDIA,,1101209.220324925
BIOMASS,2024,,,,INDIA,,1111665.3200961205
BIOMASS,2025,,,,INDIA,,1119882.723551078
BIOMASS,2026,,,,INDIA,,1128549.948167408
BIOMASS,2027,,,,INDIA,,1138333.1816877094
BIOMASS,2028,,,,INDIA,,1148354.6255638395
BIOMASS,2029,,,,INDIA,,1158281.7723038648
BIOMASS,2030,,,,INDIA,,1172226.0637271355
BIOMASS,2031,,,,INDIA,,1187913.4602756575
CRUDE,2021,,,,INDIA,,691345.893354399
CRUDE,2022,,,,INDIA,,751800.9417997621
CRUDE,2023,,,,INDIA,,861234.7056243542
CRUDE,2024,,,,INDIA,,908188.603987068
CRUDE,2025,,,,INDIA,,958650.6249446912
CRUDE,2026,,,,INDIA,,1009661.1851348651
CRUDE,2027,,,,INDIA,,1063208.008290319
CRUDE,2028,,,,INDIA,,1119531.5752711229
CRUDE,2029,,,,INDIA,,1179107.932364578
CRUDE,2030,,,,INDIA,,1241778.480989783
CRUDE,2031,,,,INDIA,,1308064.812003329
