EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,DomesticProd
COKING_COAL,2028,,,,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,ER,319.48
STEAM_COAL,2021,,,,INDIA,WR,365.38
STEAM_COAL,2021,,,,INDIA,NR,27.78
STEAM_COAL,2021,,,,INDIA,SR,92.14
STEAM_COAL,2021,,,,INDIA,NER,0.42
STEAM_COAL,2022,,,,INDIA,ER,330.96
STEAM_COAL,2022,,,,INDIA,WR,383.0
STEAM_COAL,2022,,,,INDIA,NR,29.37
STEAM_COAL,2022,,,,INDIA,SR,95.15
STEAM_COAL,2022,,,,INDIA,NER,0.35
STEAM_COAL,2023,,,,INDIA,ER,342.86
STEAM_COAL,2023,,,,INDIA,WR,401.46
STEAM_COAL,2023,,,,INDIA,NR,31.06
STEAM_COAL,2023,,,,INDIA,SR,98.26
STEAM_COAL,2023,,,,INDIA,NER,0.28
STEAM_COAL,2024,,,,INDIA,ER,355.18
STEAM_COAL,2024,,,,INDIA,WR,420.82
STEAM_COAL,2024,,,,INDIA,NR,32.84
STEAM_COAL,2024,,,,INDIA,SR,101.47
STEAM_COAL,2024,,,,INDIA,NER,0.23
STEAM_COAL,2025,,,,INDIA,ER,367.95
STEAM_COAL,2025,,,,INDIA,WR,441.11
STEAM_COAL,2025,,,,INDIA,NR,34.73
STEAM_COAL,2025,,,,INDIA,SR,104.79
STEAM_COAL,2025,,,,INDIA,NER,0.19
STEAM_COAL,2026,,,,INDIA,ER,359.15479977671265
STEAM_COAL,2026,,,,INDIA,WR,457.1508876357924
STEAM_COAL,2026,,,,INDIA,NR,36.73
STEAM_COAL,2026,,,,INDIA,SR,108.22
STEAM_COAL,2026,,,,INDIA,NER,0.16
STEAM_COAL,2027,,,,INDIA,ER,347.51454938982124
STEAM_COAL,2027,,,,INDIA,WR,466.8701684375814
STEAM_COAL,2027,,,,INDIA,NR,38.84
STEAM_COAL,2027,,,,INDIA,SR,111.76
STEAM_COAL,2027,,,,INDIA,NER,0.13
STEAM_COAL,2028,,,,INDIA,ER,339.6115298703948
STEAM_COAL,2028,,,,INDIA,WR,477.62018910066774
STEAM_COAL,2028,,,,INDIA,NR,41.07
STEAM_COAL,2028,,,,INDIA,SR,115.41
STEAM_COAL,2028,,,,INDIA,NER,0.11
STEAM_COAL,2029,,,,INDIA,ER,347.9142517707164
STEAM_COAL,2029,,,,INDIA,WR,483.253297549882
STEAM_COAL,2029,,,,INDIA,NR,43.43
STEAM_COAL,2029,,,,INDIA,SR,119.19
STEAM_COAL,2029,,,,INDIA,NER,0.08999999999999998
STEAM_COAL,2030,,,,INDIA,ER,358.1003113199871
STEAM_COAL,2030,,,,INDIA,WR,484.8885754075312
STEAM_COAL,2030,,,,INDIA,NR,45.92
STEAM_COAL,2030,,,,INDIA,SR,123.08
STEAM_COAL,2030,,,,INDIA,NER,0.07
STEAM_COAL,2031,,,,INDIA,ER,360.7760725262591
STEAM_COAL,2031,,,,INDIA,WR,508.61616974704395
STEAM_COAL,2031,,,,INDIA,NR,48.56
STEAM_COAL,2031,,,,INDIA,SR,127.11
STEAM_COAL,2031,,,,INDIA,NER,0.06
NATGAS,2021,,,,INDIA,,19.73617931082
NATGAS,2022,,,,INDIA,,20.13269360676
NATGAS,2023,,,,INDIA,,20.53560329457
NATGAS,2024,,,,INDIA,,20.94490837425
NATGAS,2025,,,,INDIA,,21.36700423767
NATGAS,2026,,,,INDIA,,21.78910010109
NATGAS,2027,,,,INDIA,,22.23038214012
NATGAS,2028,,,,INDIA,,22.671664179150003
NATGAS,2029,,,,INDIA,,23.125737001919997
NATGAS,2030,,,,INDIA,,23.586205216560003
NATGAS,2031,,,,INDIA,,24.05946421494
BIOGAS,2021,,,,INDIA,,0.4962894302258889
BIOGAS,2022,,,,INDIA,,0.4666030604486829
BIOGAS,2023,,,,INDIA,,0.4486990294249952
BIOGAS,2024,,,,INDIA,,0.4382215373231356
BIOGAS,2025,,,,INDIA,,0.43100105299656816
BIOGAS,2026,,,,INDIA,,0.4257679319510819
BIOGAS,2027,,,,INDIA,,0.41855386459856425
BIOGAS,2028,,,,INDIA,,0.412965982826577
BIOGAS,2029,,,,INDIA,,0.4078132078700395
BIOGAS,2030,,,,INDIA,,0.4026234375804106
BIOGAS,2031,,,,INDIA,,0.397290123593038
BIOMASS,2021,,,,INDIA,,302.77644617772836
BIOMASS,2022,,,,INDIA,,298.2829181979668
BIOMASS,2023,,,,INDIA,,293.961062340588
BIOMASS,2024,,,,INDIA,,289.9735242746876
BIOMASS,2025,,,,INDIA,,285.45056428826206
BIOMASS,2026,,,,INDIA,,281.06253134957694
BIOMASS,2027,,,,INDIA,,276.8977596926857
BIOMASS,2028,,,,INDIA,,272.9242209926033
BIOMASS,2029,,,,INDIA,,269.05586816480564
BIOMASS,2030,,,,INDIA,,266.2232838022366
BIOMASS,2031,,,,INDIA,,263.8567103265902
CRUDE,2021,,,,INDIA,,32.49
CRUDE,2022,,,,INDIA,,32.82
CRUDE,2023,,,,INDIA,,33.14
CRUDE,2024,,,,INDIA,,33.48
CRUDE,2025,,,,INDIA,,33.81
CRUDE,2026,,,,INDIA,,34.15
CRUDE,2027,,,,INDIA,,34.49
CRUDE,2028,,,,INDIA,,34.83
CRUDE,2029,,,,INDIA,,35.18
CRUDE,2030,,,,INDIA,,35.53
CRUDE,2031,,,,INDIA,,35.89
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,ER,116.78097488814271
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,WR,183.10403457104516
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,113.75611850273411
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,SR,153.7748572833279
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,NER,4.608465522269259
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,ER,117.72013988878108
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,WR,285.2608282802736
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,NR,95.72908861502171
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,SR,184.9375654384876
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,NER,5.417545895754162
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,ER,117.70010230419251
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,WR,278.72220079840145
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,NR,95.36005346928742
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,SR,197.3326929493915
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,NER,6.146202655302896
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,116.71661127853324
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,226.08009239487083
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,128.90056228906667
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,174.432226268351
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,6.2430868999942675
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,ER,155.36527756218518
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,WR,378.3192767852413
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,208.06256501741547
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,SR,208.41609539817506
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,NER,13.77004004912506
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,ER,309.87673257536375
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,WR,346.44571316035086
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,253.217850250733
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,SR,393.0089951281504
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,NER,11.259159359957993
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,ER,118.12351112131896
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,117.70558731018993
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,79.66619542697156
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,SR,163.30546036062634
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NER,6.767557854418343
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,ER,118.88445412619959
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,WR,196.09858226146224
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NR,49.52526546269367
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,SR,182.2594153588572
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NER,7.098703175201102
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,ER,118.83374732301152
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,WR,217.1421023155029
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NR,57.42635420161859
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,SR,192.69138854505917
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NER,7.839533912619191
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,118.08342395113505
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,213.52847184038328
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,55.99748437675538
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,185.71449574776867
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,8.380839158294767
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,ER,156.88170942492098
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,268.3369987522371
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,128.69684252533517
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,SR,223.03069707921142
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NER,11.100392074778076
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,ER,313.7641968403856
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,WR,183.5651598529745
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NR,98.10839009467841
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,SR,317.6287197361934
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NER,16.864016710970954
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,ER,117.68826283154911
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,WR,120.24321030067551
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NR,67.4707801785306
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,SR,156.3940775235291
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NER,5.592639822170123
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,ER,118.58841188574284
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,WR,191.2800931773723
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,NR,105.46917339758629
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,SR,187.75423931356363
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,NER,6.4122176778487345
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,ER,118.47334130777479
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,WR,284.30626076644273
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,NR,82.70059690103312
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,SR,193.53328586631392
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,NER,7.142270302358141
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,117.47208933031982
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,276.35990717215213
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,86.49051603984773
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,168.75265799422775
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,6.938900178976695
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,ER,156.192318629546
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,WR,319.06678372176555
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NR,82.33833301582139
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,SR,203.15524623749414
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NER,10.041228655141268
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,312.384637259092
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,253.53938983627114
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,84.73819140704482
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,383.68257507824944
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,14.751372166251258
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,ER,115.85490465507792
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,WR,177.4410019881027
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NR,61.407736587621336
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,SR,149.3960236338978
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NER,3.711210600899961
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,ER,116.84967026145115
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,WR,171.34206317364743
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NR,105.18969019822794
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,SR,176.3237132032668
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NER,4.540941315337083
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,ER,116.83739797757504
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,WR,208.33042975066672
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NR,113.98360422878736
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,SR,184.03136806293944
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NER,5.14041230284902
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,115.69682866365454
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,237.35346190799382
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,80.82821837350284
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,161.56824347000543
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,5.037539095935868
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,ER,153.9082805366492
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,WR,187.31101215709538
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NR,106.00672508104589
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,SR,194.31969542833116
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NER,6.7049801636264625
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,ER,307.8165610732984
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,WR,259.5303400753345
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NR,68.26472646108968
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,SR,382.2299692870231
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NER,9.89033877998908
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,ER,115.95607792697386
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,WR,173.20431944866428
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NR,22.893185499910068
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,SR,147.37690086825316
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NER,4.118064687764584
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,ER,117.04089683368915
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,WR,251.85084712795032
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NR,41.983520718034555
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,SR,178.74373990100173
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NER,4.942900184688429
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,ER,117.09838940785082
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,WR,288.2379751260406
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NR,66.17002710602736
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,SR,191.66877857791533
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NER,5.271101897952433
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,116.01734614103005
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,284.28671231000516
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,74.09431023944303
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,171.8516765868535
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,5.176088466926797
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,ER,154.01840036414924
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,WR,335.1164721081411
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NR,62.496914728471125
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,SR,194.44486897747083
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NER,6.878188502058245
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,ER,308.0368007282985
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,WR,345.57075642356256
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NR,57.07492037919662
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,SR,338.7695110028535
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NER,10.600511441669092
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,ER,122.4234848390191
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,WR,224.82882721485862
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NR,79.98575670655353
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,SR,165.79051545833107
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NER,5.159266174314623
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,ER,123.41784641077395
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,WR,294.31224325217744
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NR,99.59291247771729
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,SR,199.2533334546079
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NER,5.995162098355902
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,ER,123.39666646053928
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,WR,285.74407117649616
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NR,101.34476542560733
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,SR,212.34118254125838
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NER,6.718178316268736
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,122.355428571088
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,238.36823209106555
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,129.33068500125367
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,187.64270237984064
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,6.730125961693142
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,ER,162.843481528858
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,WR,390.5113366883533
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NR,209.35788673515526
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,SR,222.4970311892282
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NER,15.02028851512422
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,ER,324.8329828018652
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,WR,383.68318447908956
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NR,213.77350793279905
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,SR,423.39813327122255
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NER,12.522199514199952
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,ER,123.76946903538303
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,WR,127.35304140438794
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NR,94.03330941879966
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,SR,172.97012081340702
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NER,7.123214592036907
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,ER,124.57509007595537
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,WR,156.44076691001925
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NR,106.65239967052386
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,SR,191.37769023363091
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NER,7.4331623532989255
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,ER,124.5213894850109
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,WR,222.24097477642812
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NR,70.22814878136975
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,SR,201.5028029772473
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NER,8.169422380900091
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,123.72702445097727
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,185.58699768355376
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,98.90582932586476
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,196.42839207924183
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,8.745949376390149
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,ER,164.37348965957298
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,WR,279.9344544613967
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NR,149.81874917235962
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,SR,239.21405993384693
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NER,12.073902101267077
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,ER,328.74777087184225
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,WR,215.3113583715741
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,NR,129.66474929598516
