EnergyConvTech,Year,ModelGeography,SubGeography1,CapacityInstalledInYear
EG_OCGT,2026,INDIA,NR,0.0
EG_OCGT,2026,INDIA,SR,0.0
EG_OCGT,2026,INDIA,NER,0.0
EG_OCGT,2027,INDIA,ER,0.08085756000000002
EG_OCGT,2027,INDIA,WR,0.18140518270172953
EG_OCGT,2027,INDIA,NR,0.659750595
EG_OCGT,2027,INDIA,SR,0.7476476082
EG_OCGT,2027,INDIA,NER,0.209375256
EG_OCGT,2028,INDIA,ER,0.0
EG_OCGT,2028,INDIA,WR,0.0
EG_OCGT,2028,INDIA,NR,0.0
EG_OCGT,2028,INDIA,SR,0.0
EG_OCGT,2028,INDIA,NER,0.0
EG_OCGT,2029,INDIA,ER,0.08085756000000002
EG_OCGT,2029,INDIA,WR,1.452368982
EG_OCGT,2029,INDIA,NR,0.659750595
EG_OCGT,2029,INDIA,SR,0.7476476082
EG_OCGT,2029,INDIA,NER,0.209375256
EG_OCGT,2030,INDIA,ER,0.08085756000000002
EG_OCGT,2030,INDIA,WR,0.4903420785200435
EG_OCGT,2030,INDIA,NR,0.659750595
EG_OCGT,2030,INDIA,SR,0.0
EG_OCGT,2030,INDIA,NER,0.209375256
EG_OCGT,2031,INDIA,ER,0.0
EG_OCGT,2031,INDIA,WR,0.0
EG_OCGT,2031,INDIA,NR,0.0
EG_OCGT,2031,INDIA,SR,0.0
EG_OCGT,2031,INDIA,NER,0.0
EG_PHWR,2021,INDIA,ER,0.0
EG_PHWR,2021,INDIA,WR,0.0
EG_PHWR,2021,INDIA,NR,0.0
EG_PHWR,2021,INDIA,SR,0.0
EG_PHWR,2021,INDIA,NER,0.0
EG_PHWR,2022,INDIA,ER,0.0
EG_PHWR,2022,INDIA,WR,0.7
EG_PHWR,2022,INDIA,NR,0.0
EG_PHWR,2022,INDIA,SR,0.0
EG_PHWR,2022,INDIA,NER,0.0
EG_PHWR,2023,INDIA,ER,0.0
EG_PHWR,2023,INDIA,WR,0.0
EG_PHWR,2023,INDIA,NR,0.7
EG_PHWR,2023,INDIA,SR,0.0
EG_PHWR,2023,INDIA,NER,0.0
EG_PHWR,2024,INDIA,ER,0.0
EG_PHWR,2024,INDIA,WR,0.7
EG_PHWR,2024,INDIA,NR,0.0
EG_PHWR,2024,INDIA,SR,0.0
EG_PHWR,2024,INDIA,NER,0.0
EG_PHWR,2025,INDIA,ER,0.0
EG_PHWR,2025,INDIA,WR,0.0
EG_PHWR,2025,INDIA,NR,0.7
EG_PHWR,2025,INDIA,SR,0.0
EG_PHWR,2025,INDIA,NER,0.0
EG_PHWR,2026,INDIA,ER,0.0
EG_PHWR,2026,INDIA,WR,0.0
EG_PHWR,2026,INDIA,NR,0.0
EG_PHWR,2026,INDIA,SR,0.0
EG_PHWR,2026,INDIA,NER,0.0
EG_PHWR,2027,INDIA,ER,0.0
EG_PHWR,2027,INDIA,WR,0.0
EG_PHWR,2027,INDIA,NR,0.0
EG_PHWR,2027,INDIA,SR,1.0
EG_PHWR,2027,INDIA,NER,0.0
EG_PHWR,2028,INDIA,ER,0.0
EG_PHWR,2028,INDIA,WR,0.0
EG_PHWR,2028,INDIA,NR,0.0
EG_PHWR,2028,INDIA,SR,1.0
EG_PHWR,2028,INDIA,NER,0.0
EG_PHWR,2029,INDIA,ER,0.0
EG_PHWR,2029,INDIA,WR,0.0
EG_PHWR,2029,INDIA,NR,0.0
EG_PHWR,2029,INDIA,SR,0.0
EG_PHWR,2029,INDIA,NER,0.0
EG_PHWR,2030,INDIA,ER,0.0
EG_PHWR,2030,INDIA,WR,0.0
EG_PHWR,2030,INDIA,NR,0.0
EG_PHWR,2030,INDIA,SR,0.0
EG_PHWR,2030,INDIA,NER,0.0
EG_PHWR,2031,INDIA,ER,0.0
EG_PHWR,2031,INDIA,WR,0.0
EG_PHWR,2031,INDIA,NR,0.0
EG_PHWR,2031,INDIA,SR,0.0
EG_PHWR,2031,INDIA,NER,0.0
EG_LH,2021,INDIA,ER,0.0
EG_LH,2021,INDIA,WR,0.1185
EG_LH,2021,INDIA,NR,0.133
EG_LH,2021,INDIA,SR,0.0
EG_LH,2021,INDIA,NER,0.431
EG_LH,2022,INDIA,ER,0.02
EG_LH,2022,INDIA,WR,0.066666667
EG_LH,2022,INDIA,NR,1.063416666
EG_LH,2022,INDIA,SR,0.176666667
EG_LH,2022,INDIA,NER,0.525
EG_LH,2023,INDIA,ER,0.02
EG_LH,2023,INDIA,WR,0.066666667
EG_LH,2023,INDIA,NR,1.063416666
EG_LH,2023,INDIA,SR,0.176666667
EG_LH,2023,INDIA,NER,0.525
EG_LH,2024,INDIA,ER,0.02
EG_LH,2024,INDIA,WR,0.066666667
EG_LH,2024,INDIA,NR,1.063416666
EG_LH,2024,INDIA,SR,0.176666667
EG_LH,2024,INDIA,NER,0.525
EG_LH,2025,INDIA,ER,0.02
EG_LH,2025,INDIA,WR,0.066666667
EG_LH,2025,INDIA,NR,1.063416666
EG_LH,2025,INDIA,SR,0.176666667
EG_LH,2025,INDIA,NER,0.525
EG_LH,2026,INDIA,ER,0.02
EG_LH,2026,INDIA,WR,0.066666667
EG_LH,2026,INDIA,NR,1.063416666
EG_LH,2026,INDIA,SR,0.176666667
EG_LH,2026,INDIA,NER,0.525
EG_LH,2027,INDIA,ER,0.02
EG_LH,2027,INDIA,WR,0.066666667
EG_LH,2027,INDIA,NR,1.063416666
EG_LH,2027,INDIA,SR,0.176666667
EG_LH,2027,INDIA,NER,0.525
EG_LH,2028,INDIA,ER,0.0
EG_LH,2028,INDIA,WR,0.0
EG_LH,2028,INDIA,NR,0.0
EG_LH,2028,INDIA,SR,0.0
EG_LH,2028,INDIA,NER,0.0
EG_LH,2029,INDIA,ER,0.0
EG_LH,2029,INDIA,WR,0.0
EG_LH,2029,INDIA,NR,0.384901285
EG_LH,2029,INDIA,SR,0.0
EG_LH,2029,INDIA,NER,0.0
EG_LH,2030,INDIA,ER,0.0
EG_LH,2030,INDIA,WR,0.0
EG_LH,2030,INDIA,NR,0.0
EG_LH,2030,INDIA,SR,0.0
EG_LH,2030,INDIA,NER,0.0
EG_LH,2031,INDIA,ER,0.0
EG_LH,2031,INDIA,WR,0.0
EG_LH,2031,INDIA,NR,0.0
EG_LH,2031,INDIA,SR,0.0
EG_LH,2031,INDIA,NER,0.0
EG_SH,2021,INDIA,ER,0.024005
EG_SH,2021,INDIA,WR,0.013795
EG_SH,2021,INDIA,NR,0.0541
EG_SH,2021,INDIA,SR,0.008
EG_SH,2021,INDIA,NER,0.0
EG_SH,2022,INDIA,ER,0.0
EG_SH,2022,INDIA,WR,0.0
EG_SH,2022,INDIA,NR,0.342527263
EG_SH,2022,INDIA,SR,0.0
EG_SH,2022,INDIA,NER,0.0
EG_SH,2023,INDIA,ER,0.0
EG_SH,2023,INDIA,WR,0.0
EG_SH,2023,INDIA,NR,0.342527263
EG_SH,2023,INDIA,SR,0.0
EG_SH,2023,INDIA,NER,0.0
EG_SH,2024,INDIA,ER,0.0
EG_SH,2024,INDIA,WR,0.0
EG_SH,2024,INDIA,NR,0.342527263
EG_SH,2024,INDIA,SR,0.0
EG_SH,2024,INDIA,NER,0.0
EG_SH,2025,INDIA,ER,0.0
EG_SH,2025,INDIA,WR,0.0
EG_SH,2025,INDIA,NR,0.342527263
EG_SH,2025,INDIA,SR,0.0
EG_SH,2025,INDIA,NER,0.0
EG_SH,2026,INDIA,ER,0.0
EG_SH,2026,INDIA,WR,0.0
EG_SH,2026,INDIA,NR,0.342527263
EG_SH,2026,INDIA,SR,0.0
EG_SH,2026,INDIA,NER,0.0
EG_SH,2027,INDIA,ER,0.0
EG_SH,2027,INDIA,WR,0.0
EG_SH,2027,INDIA,NR,0.342527263
EG_SH,2027,INDIA,SR,0.4016285060000001
EG_SH,2027,INDIA,NER,0.0
EG_SH,2028,INDIA,ER,0.0
EG_SH,2028,INDIA,WR,0.0
EG_SH,2028,INDIA,NR,0.342527263
EG_SH,2028,INDIA,SR,0.0
EG_SH,2028,INDIA,NER,0.0
EG_SH,2029,INDIA,ER,0.0
EG_SH,2029,INDIA,WR,0.0
EG_SH,2029,INDIA,NR,0.342527263
EG_SH,2029,INDIA,SR,0.4016285060000001
EG_SH,2029,INDIA,NER,0.072351833
EG_SH,2030,INDIA,ER,0.0
EG_SH,2030,INDIA,WR,0.0
EG_SH,2030,INDIA,NR,0.342527263
EG_SH,2030,INDIA,SR,0.4016285060000001
EG_SH,2030,INDIA,NER,0.0
EG_SH,2031,INDIA,ER,0.0
EG_SH,2031,INDIA,WR,0.0
EG_SH,2031,INDIA,NR,0.0
EG_SH,2031,INDIA,SR,0.0
EG_SH,2031,INDIA,NER,0.0
EG_BIOMASS,2021,INDIA,ER,0.0035
EG_BIOMASS,2021,INDIA,WR,0.0707
EG_BIOMASS,2021,INDIA,NR,0.16629999999999998
EG_BIOMASS,2021,INDIA,SR,0.04944
EG_BIOMASS,2021,INDIA,NER,0.002
EG_BIOMASS,2022,INDIA,ER,0.0
EG_BIOMASS,2022,INDIA,WR,0.0
EG_BIOMASS,2022,INDIA,NR,0.0
EG_BIOMASS,2022,INDIA,SR,0.0
EG_BIOMASS,2022,INDIA,NER,0.0
EG_BIOMASS,2023,INDIA,ER,0.0
EG_BIOMASS,2023,INDIA,WR,0.0
EG_BIOMASS,2023,INDIA,NR,0.0
EG_BIOMASS,2023,INDIA,SR,0.0
EG_BIOMASS,2023,INDIA,NER,0.0
EG_BIOMASS,2024,INDIA,ER,0.0
EG_BIOMASS,2024,INDIA,WR,0.0
EG_BIOMASS,2024,INDIA,NR,0.0
EG_BIOMASS,2024,INDIA,SR,0.0
EG_BIOMASS,2024,INDIA,NER,0.0
EG_BIOMASS,2025,INDIA,ER,0.0
EG_BIOMASS,2025,INDIA,WR,0.0
EG_BIOMASS,2025,INDIA,NR,0.0
EG_BIOMASS,2025,INDIA,SR,0.0
EG_BIOMASS,2025,INDIA,NER,0.0
EG_BIOMASS,2026,INDIA,ER,0.0
EG_BIOMASS,2026,INDIA,WR,0.0
EG_BIOMASS,2026,INDIA,NR,0.0
EG_BIOMASS,2026,INDIA,SR,0.0
EG_BIOMASS,2026,INDIA,NER,0.0
EG_BIOMASS,2027,INDIA,ER,0.0
EG_BIOMASS,2027,INDIA,WR,0.0
EG_BIOMASS,2027,INDIA,NR,0.0
EG_BIOMASS,2027,INDIA,SR,0.0
EG_BIOMASS,2027,INDIA,NER,0.0
EG_BIOMASS,2028,INDIA,ER,0.0
EG_BIOMASS,2028,INDIA,WR,0.0
EG_BIOMASS,2028,INDIA,NR,0.0
EG_BIOMASS,2028,INDIA,SR,0.0
EG_BIOMASS,2028,INDIA,NER,0.0
EG_BIOMASS,2029,INDIA,ER,0.0
EG_BIOMASS,2029,INDIA,WR,0.0
EG_BIOMASS,2029,INDIA,NR,0.0
EG_BIOMASS,2029,INDIA,SR,0.0
EG_BIOMASS,2029,INDIA,NER,0.0
EG_BIOMASS,2030,INDIA,ER,0.0
EG_BIOMASS,2030,INDIA,WR,0.0
EG_BIOMASS,2030,INDIA,NR,0.0
EG_BIOMASS,2030,INDIA,SR,0.0
EG_BIOMASS,2030,INDIA,NER,0.0
EG_BIOMASS,2031,INDIA,ER,0.0
EG_BIOMASS,2031,INDIA,WR,0.0
EG_BIOMASS,2031,INDIA,NR,0.0
EG_BIOMASS,2031,INDIA,SR,0.0
EG_BIOMASS,2031,INDIA,NER,0.0
EG_SOLARPV,2021,INDIA,ER,0.05743
EG_SOLARPV,2021,INDIA,WR,1.919603503
EG_SOLARPV,2021,INDIA,NR,1.157941047
EG_SOLARPV,2021,INDIA,SR,1.5354884330000003
EG_SOLARPV,2021,INDIA,NER,0.00297
EG_SOLARPV,2022,INDIA,ER,0.04414
EG_SOLARPV,2022,INDIA,WR,1.43066951
EG_SOLARPV,2022,INDIA,NR,5.751859194
EG_SOLARPV,2022,INDIA,SR,1.4697930499999998
EG_SOLARPV,2022,INDIA,NER,0.03
EG_SOLARPV,2023,INDIA,ER,0.05871
EG_SOLARPV,2023,INDIA,WR,4.22494233
EG_SOLARPV,2023,INDIA,NR,12.927987186
EG_SOLARPV,2023,INDIA,SR,2.366940659
EG_SOLARPV,2023,INDIA,NER,1.373897354
EG_SOLARPV,2024,INDIA,ER,0.1370968965093477
EG_SOLARPV,2024,INDIA,WR,5.974723449
EG_SOLARPV,2024,INDIA,NR,16.179317005
EG_SOLARPV,2024,INDIA,SR,3.1559208770000002
EG_SOLARPV,2024,INDIA,NER,0.5783523684177626
EG_SOLARPV,2025,INDIA,ER,0.0
EG_SOLARPV,2025,INDIA,WR,6.648957498
EG_SOLARPV,2025,INDIA,NR,12.358827854000001
EG_SOLARPV,2025,INDIA,SR,3.944901097
EG_SOLARPV,2025,INDIA,NER,0.0
EG_SOLARPV,2026,INDIA,ER,0.0
EG_SOLARPV,2026,INDIA,WR,7.978748997
EG_SOLARPV,2026,INDIA,NR,14.830593424
EG_SOLARPV,2026,INDIA,SR,4.733881315
EG_SOLARPV,2026,INDIA,NER,0.0
EG_SOLARPV,2027,INDIA,ER,0.0
EG_SOLARPV,2027,INDIA,WR,7.978748997
EG_SOLARPV,2027,INDIA,NR,14.830593424
EG_SOLARPV,2027,INDIA,SR,4.733881315
EG_SOLARPV,2027,INDIA,NER,0.0
EG_SOLARPV,2028,INDIA,ER,0.0
EG_SOLARPV,2028,INDIA,WR,7.978748997
EG_SOLARPV,2028,INDIA,NR,14.830593424
EG_SOLARPV,2028,INDIA,SR,4.733881315
EG_SOLARPV,2028,INDIA,NER,0.21842162379131286
EG_SOLARPV,2029,INDIA,ER,1.544625916567631
EG_SOLARPV,2029,INDIA,WR,7.978748997
EG_SOLARPV,2029,INDIA,NR,14.830593424
EG_SOLARPV,2029,INDIA,SR,4.733881315
EG_SOLARPV,2029,INDIA,NER,0.4185163532978376
EG_SOLARPV,2030,INDIA,ER,1.478230440040467
EG_SOLARPV,2030,INDIA,WR,2.915589887313415
EG_SOLARPV,2030,INDIA,NR,14.830593424
EG_SOLARPV,2030,INDIA,SR,4.733881315
EG_SOLARPV,2030,INDIA,NER,0.45130085924563784
EG_SOLARPV,2031,INDIA,ER,2.7089815550000003
EG_SOLARPV,2031,INDIA,WR,0.0
EG_SOLARPV,2031,INDIA,NR,10.179531990119262
EG_SOLARPV,2031,INDIA,SR,4.733881315
EG_SOLARPV,2031,INDIA,NER,1.187918189549652
EG_WIND,2021,INDIA,ER,0.0
EG_WIND,2021,INDIA,WR,0.929915545
EG_WIND,2021,INDIA,NR,0.027659495
EG_WIND,2021,INDIA,SR,0.304417333
EG_WIND,2021,INDIA,NER,0.0
EG_WIND,2022,INDIA,ER,0.0004
EG_WIND,2022,INDIA,WR,2.494702872
EG_WIND,2022,INDIA,NR,0.002302576
EG_WIND,2022,INDIA,SR,0.626582736
EG_WIND,2022,INDIA,NER,0.0
EG_WIND,2023,INDIA,ER,0.0006
EG_WIND,2023,INDIA,WR,2.920636735
EG_WIND,2023,INDIA,NR,0.003453865
EG_WIND,2023,INDIA,SR,1.486512849
EG_WIND,2023,INDIA,NER,0.0
EG_WIND,2024,INDIA,ER,0.124032665
EG_WIND,2024,INDIA,WR,3.5747633196999997
EG_WIND,2024,INDIA,NR,1.2241831980000002
EG_WIND,2024,INDIA,SR,2.8042543870000003
EG_WIND,2024,INDIA,NER,0.004953321
EG_WIND,2025,INDIA,ER,0.206721109
EG_WIND,2025,INDIA,WR,4.070960715
EG_WIND,2025,INDIA,NR,2.0403053287
EG_WIND,2025,INDIA,SR,4.673757312
EG_WIND,2025,INDIA,NER,0.008255534
EG_WIND,2026,INDIA,ER,0.289409552
EG_WIND,2026,INDIA,WR,5.6993450019999985
EG_WIND,2026,INDIA,NR,2.8564274603
EG_WIND,2026,INDIA,SR,6.543260236999999
EG_WIND,2026,INDIA,NER,0.011557748
EG_WIND,2027,INDIA,ER,0.289409552
EG_WIND,2027,INDIA,WR,5.6993450019999985
EG_WIND,2027,INDIA,NR,2.8564274603
EG_WIND,2027,INDIA,SR,6.543260236999999
EG_WIND,2027,INDIA,NER,0.011557748
EG_WIND,2028,INDIA,ER,0.289409552
EG_WIND,2028,INDIA,WR,5.6993450019999985
EG_WIND,2028,INDIA,NR,2.8564274603
EG_WIND,2028,INDIA,SR,6.543260236999999
EG_WIND,2028,INDIA,NER,0.011557748
EG_WIND,2029,INDIA,ER,0.289409552
EG_WIND,2029,INDIA,WR,5.6993450019999985
EG_WIND,2029,INDIA,NR,2.8564274603
EG_WIND,2029,INDIA,SR,6.543260236999999
EG_WIND,2029,INDIA,NER,0.011557748
EG_WIND,2030,INDIA,ER,0.289409552
EG_WIND,2030,INDIA,WR,5.6993450019999985
EG_WIND,2030,INDIA,NR,2.8564274603
EG_WIND,2030,INDIA,SR,6.543260236999999
EG_WIND,2030,INDIA,NER,0.011557748
EG_WIND,2031,INDIA,ER,0.289409552
EG_WIND,2031,INDIA,WR,5.6993450019999985
EG_WIND,2031,INDIA,NR,2.8564274603
EG_WIND,2031,INDIA,SR,6.543260236999999
EG_WIND,2031,INDIA,NER,0.011557748
RF_MS,2021,INDIA,,0.0
RF_MS,2022,INDIA,,1.246619817549762
RF_MS,2023,INDIA,,3.585641582726215
RF_MS,2024,INDIA,,3.1820242564176535
RF_MS,2025,INDIA,,3.518502579
RF_MS,2026,INDIA,,3.1201833330954836
RF_MS,2027,INDIA,,3.4535673197214276
RF_MS,2028,INDIA,,3.5743630968734186
RF_MS,2029,INDIA,,3.6906296345978773
RF_MS,2030,INDIA,,3.801955352322638
RF_MS,2031,INDIA,,3.907967829152146
RF_HSD,2021,INDIA,,0.0
RF_HSD,2022,INDIA,,0.99571469
RF_HSD,2023,INDIA,,7.923346685
RF_HSD,2024,INDIA,,2.330396084
RF_HSD,2025,INDIA,,10.16900109
RF_HSD,2026,INDIA,,2.118541894
RF_HSD,2027,INDIA,,0.0
RF_HSD,2028,INDIA,,4.237083789
RF_HSD,2029,INDIA,,0.0
RF_HSD,2030,INDIA,,0.0
RF_HSD,2031,INDIA,,3.050700328
RF_ATF,2021,INDIA,,0.0
RF_ATF,2022,INDIA,,0.3147875656685781
RF_ATF,2023,INDIA,,1.023077823
RF_ATF,2024,INDIA,,0.300905242
RF_ATF,2025,INDIA,,1.313041056
RF_ATF,2026,INDIA,,0.27355022
RF_ATF,2027,INDIA,,0.183565552445108
RF_ATF,2028,INDIA,,0.667955945155908
RF_ATF,2029,INDIA,,0.697458374896882
RF_ATF,2030,INDIA,,0.7278860741031978
RF_ATF,2031,INDIA,,0.7592508898308066
RF_LPG,2021,INDIA,,0.9661512656049984
RF_LPG,2022,INDIA,,1.6782825092095945
RF_LPG,2023,INDIA,,1.437686525898003
RF_LPG,2024,INDIA,,1.2295695864932212
RF_LPG,2025,INDIA,,1.1948269175563646
RF_LPG,2026,INDIA,,1.1424835144675554
RF_LPG,2027,INDIA,,1.0634813622627448
RF_LPG,2028,INDIA,,0.9977031444680052
RF_LPG,2029,INDIA,,0.9244909638428348
RF_LPG,2030,INDIA,,0.8365702380737357
RF_LPG,2031,INDIA,,0.7168861586116245
RF_OTHERPP,2021,INDIA,,0.0
RF_OTHERPP,2022,INDIA,,0.298574818
RF_OTHERPP,2023,INDIA,,2.375893236
RF_OTHERPP,2024,INDIA,,0.698792128
RF_OTHERPP,2025,INDIA,,3.049274742
RF_OTHERPP,2026,INDIA,,0.635265571
RF_OTHERPP,2027,INDIA,,0.0
RF_OTHERPP,2028,INDIA,,2.1843839678475017
RF_OTHERPP,2029,INDIA,,2.790634477322267
RF_OTHERPP,2030,INDIA,,2.923035219928449
RF_OTHERPP,2031,INDIA,,3.056459478672802
