EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,DomPECCostInBT_BA
COKING_COAL,2028,,,,INDIA,NR,0.0
COKING_COAL,2028,,,,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,ER,800759.9880907306
STEAM_COAL,2021,,,,INDIA,WR,1053009.87404475
STEAM_COAL,2021,,,,INDIA,NR,139445.56431754894
STEAM_COAL,2021,,,,INDIA,SR,253685.2072517468
STEAM_COAL,2021,,,,INDIA,NER,13521.603637744895
STEAM_COAL,2022,,,,INDIA,ER,843897.5416960905
STEAM_COAL,2022,,,,INDIA,WR,1109256.375634659
STEAM_COAL,2022,,,,INDIA,NR,127245.25656619549
STEAM_COAL,2022,,,,INDIA,SR,263330.5504611954
STEAM_COAL,2022,,,,INDIA,NER,13619.279904001249
STEAM_COAL,2023,,,,INDIA,ER,905651.5215134402
STEAM_COAL,2023,,,,INDIA,WR,1168507.9641515405
STEAM_COAL,2023,,,,INDIA,NR,86603.11565796484
STEAM_COAL,2023,,,,INDIA,SR,273354.0190978189
STEAM_COAL,2023,,,,INDIA,NER,8543.770450378335
STEAM_COAL,2024,,,,INDIA,ER,944672.7980843083
STEAM_COAL,2024,,,,INDIA,WR,1230984.9841065693
STEAM_COAL,2024,,,,INDIA,NR,91837.24105674574
STEAM_COAL,2024,,,,INDIA,SR,283761.4144344698
STEAM_COAL,2024,,,,INDIA,NER,6276.976866234404
STEAM_COAL,2025,,,,INDIA,ER,973727.9570634585
STEAM_COAL,2025,,,,INDIA,WR,1282097.3758698003
STEAM_COAL,2025,,,,INDIA,NR,140611.76801668465
STEAM_COAL,2025,,,,INDIA,SR,294586.7554353068
STEAM_COAL,2025,,,,INDIA,NER,7026.79474554675
STEAM_COAL,2026,,,,INDIA,ER,971583.0435851874
STEAM_COAL,2026,,,,INDIA,WR,1276331.346295666
STEAM_COAL,2026,,,,INDIA,NR,245487.48186859756
STEAM_COAL,2026,,,,INDIA,SR,305836.5026282431
STEAM_COAL,2026,,,,INDIA,NER,6460.123067934786
STEAM_COAL,2027,,,,INDIA,ER,973602.2757586698
STEAM_COAL,2027,,,,INDIA,WR,1256869.4619932608
STEAM_COAL,2027,,,,INDIA,NR,270201.09700045834
STEAM_COAL,2027,,,,INDIA,SR,317517.2345011631
STEAM_COAL,2027,,,,INDIA,NER,5035.437697557741
STEAM_COAL,2028,,,,INDIA,ER,967151.7041681062
STEAM_COAL,2028,,,,INDIA,WR,1260462.0517553561
STEAM_COAL,2028,,,,INDIA,NR,291527.0721180052
STEAM_COAL,2028,,,,INDIA,SR,329635.6501511923
STEAM_COAL,2028,,,,INDIA,NER,5994.352744111514
STEAM_COAL,2029,,,,INDIA,ER,997181.4601801761
STEAM_COAL,2029,,,,INDIA,WR,1256174.4818050112
STEAM_COAL,2029,,,,INDIA,NR,319487.20591792534
STEAM_COAL,2029,,,,INDIA,SR,342256.0008385104
STEAM_COAL,2029,,,,INDIA,NER,6378.121025250891
STEAM_COAL,2030,,,,INDIA,ER,1016537.8096671402
STEAM_COAL,2030,,,,INDIA,WR,1275865.2247130196
STEAM_COAL,2030,,,,INDIA,NR,340117.7684265518
STEAM_COAL,2030,,,,INDIA,SR,355328.41955082637
STEAM_COAL,2030,,,,INDIA,NER,6283.143452947076
STEAM_COAL,2031,,,,INDIA,ER,1034554.3242422788
STEAM_COAL,2031,,,,INDIA,WR,1350439.780003796
STEAM_COAL,2031,,,,INDIA,NR,374914.20152369025
STEAM_COAL,2031,,,,INDIA,SR,368947.0640661943
STEAM_COAL,2031,,,,INDIA,NER,8426.356752504136
NATGAS,2021,,,,INDIA,,353960.49951977545
NATGAS,2022,,,,INDIA,,370065.70431119134
NATGAS,2023,,,,INDIA,,387104.285170009
NATGAS,2024,,,,INDIA,,405135.63229935296
NATGAS,2025,,,,INDIA,,424350.05568190344
NATGAS,2026,,,,INDIA,,444564.45642297884
NATGAS,2027,,,,INDIA,,466242.689476111
NATGAS,2028,,,,INDIA,,489070.43546170165
NATGAS,2029,,,,INDIA,,513402.34073315165
NATGAS,2030,,,,INDIA,,539192.4087940174
NATGAS,2031,,,,INDIA,,566685.1538261594
BIOGAS,2021,,,,INDIA,,17651.082854795408
BIOGAS,2022,,,,INDIA,,17110.25775970084
BIOGAS,2023,,,,INDIA,,16874.76284706539
BIOGAS,2024,,,,INDIA,,16744.101234278394
BIOGAS,2025,,,,INDIA,,16717.420846442117
BIOGAS,2026,,,,INDIA,,16757.43134358585
BIOGAS,2027,,,,INDIA,,16696.730876902773
BIOGAS,2028,,,,INDIA,,16674.62715591297
BIOGAS,2029,,,,INDIA,,16672.98482753863
BIOGAS,2030,,,,INDIA,,16685.111097665478
BIOGAS,2031,,,,INDIA,,16698.302243120863
BIOMASS,2021,,,,INDIA,,1074088.645654583
BIOMASS,2022,,,,INDIA,,1066695.8439531517
BIOMASS,2023,,,,INDIA,,1063141.654008483
BIOMASS,2024,,,,INDIA,,1066239.2677329197
BIOMASS,2025,,,,INDIA,,1067918.8297697513
BIOMASS,2026,,,,INDIA,,1071215.4564899679
BIOMASS,2027,,,,INDIA,,1075409.7428913126
BIOMASS,2028,,,,INDIA,,1079801.749625065
BIOMASS,2029,,,,INDIA,,1086503.5088921017
BIOMASS,2030,,,,INDIA,,1095974.2488316086
BIOMASS,2031,,,,INDIA,,1107994.7788356289
CRUDE,2021,,,,INDIA,,691345.893354399
CRUDE,2022,,,,INDIA,,751800.9417997621
CRUDE,2023,,,,INDIA,,861234.7056243542
CRUDE,2024,,,,INDIA,,908188.603987068
CRUDE,2025,,,,INDIA,,958650.6249446912
CRUDE,2026,,,,INDIA,,1009661.1851348651
CRUDE,2027,,,,INDIA,,1063208.008290319
CRUDE,2028,,,,INDIA,,1119531.5752711229
CRUDE,2029,,,,INDIA,,1179107.932364578
CRUDE,2030,,,,INDIA,,1241778.480989783
CRUDE,2031,,,,INDIA,,1308064.812003329
