EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeographySrc,SubGeography1Src,ModelGeographyDest,SubGeography1Dest,DomSupplyFromTo
COKING_COAL,2024,,,,INDIA,NER,INDIA,WR,0.0
COKING_COAL,2024,,,,INDIA,NER,INDIA,NR,0.0
COKING_COAL,2024,,,,INDIA,NER,INDIA,SR,0.0
COKING_COAL,2024,,,,INDIA,NER,INDIA,NER,0.0
COKING_COAL,2025,,,,INDIA,ER,INDIA,ER,0.0
COKING_COAL,2025,,,,INDIA,ER,INDIA,WR,0.0
COKING_COAL,2025,,,,INDIA,ER,INDIA,NR,0.0
COKING_COAL,2025,,,,INDIA,ER,INDIA,SR,0.0
COKING_COAL,2025,,,,INDIA,ER,INDIA,NER,0.0
COKING_COAL,2025,,,,INDIA,WR,INDIA,ER,0.0
COKING_COAL,2025,,,,INDIA,WR,INDIA,WR,0.0
COKING_COAL,2025,,,,INDIA,WR,INDIA,NR,0.0
COKING_COAL,2025,,,,INDIA,WR,INDIA,SR,0.0
COKING_COAL,2025,,,,INDIA,WR,INDIA,NER,0.0
COKING_COAL,2025,,,,INDIA,NR,INDIA,ER,0.0
COKING_COAL,2025,,,,INDIA,NR,INDIA,WR,0.0
COKING_COAL,2025,,,,INDIA,NR,INDIA,NR,0.0
COKING_COAL,2025,,,,INDIA,NR,INDIA,SR,0.0
COKING_COAL,2025,,,,INDIA,NR,INDIA,NER,0.0
COKING_COAL,2025,,,,INDIA,SR,INDIA,ER,0.0
COKING_COAL,2025,,,,INDIA,SR,INDIA,WR,0.0
COKING_COAL,2025,,,,INDIA,SR,INDIA,NR,0.0
COKING_COAL,2025,,,,INDIA,SR,INDIA,SR,0.0
COKING_COAL,2025,,,,INDIA,SR,INDIA,NER,0.0
COKING_COAL,2025,,,,INDIA,NER,INDIA,ER,0.0
COKING_COAL,2025,,,,INDIA,NER,INDIA,WR,0.0
COKING_COAL,2025,,,,INDIA,NER,INDIA,NR,0.0
COKING_COAL,2025,,,,INDIA,NER,INDIA,SR,0.0
COKING_COAL,2025,,,,INDIA,NER,INDIA,NER,0.0
COKING_COAL,2026,,,,INDIA,ER,INDIA,ER,0.0
COKING_COAL,2026,,,,INDIA,ER,INDIA,WR,0.0
COKING_COAL,2026,,,,INDIA,ER,INDIA,NR,0.0
COKING_COAL,2026,,,,INDIA,ER,INDIA,SR,0.0
COKING_COAL,2026,,,,INDIA,ER,INDIA,NER,0.0
COKING_COAL,2026,,,,INDIA,WR,INDIA,ER,0.0
COKING_COAL,2026,,,,INDIA,WR,INDIA,WR,0.0
COKING_COAL,2026,,,,INDIA,WR,INDIA,NR,0.0
COKING_COAL,2026,,,,INDIA,WR,INDIA,SR,0.0
COKING_COAL,2026,,,,INDIA,WR,INDIA,NER,0.0
COKING_COAL,2026,,,,INDIA,NR,INDIA,ER,0.0
COKING_COAL,2026,,,,INDIA,NR,INDIA,WR,0.0
COKING_COAL,2026,,,,INDIA,NR,INDIA,NR,0.0
COKING_COAL,2026,,,,INDIA,NR,INDIA,SR,0.0
COKING_COAL,2026,,,,INDIA,NR,INDIA,NER,0.0
COKING_COAL,2026,,,,INDIA,SR,INDIA,ER,0.0
COKING_COAL,2026,,,,INDIA,SR,INDIA,WR,0.0
COKING_COAL,2026,,,,INDIA,SR,INDIA,NR,0.0
COKING_COAL,2026,,,,INDIA,SR,INDIA,SR,0.0
COKING_COAL,2026,,,,INDIA,SR,INDIA,NER,0.0
COKING_COAL,2026,,,,INDIA,NER,INDIA,ER,0.0
COKING_COAL,2026,,,,INDIA,NER,INDIA,WR,0.0
COKING_COAL,2026,,,,INDIA,NER,INDIA,NR,0.0
COKING_COAL,2026,,,,INDIA,NER,INDIA,SR,0.0
COKING_COAL,2026,,,,INDIA,NER,INDIA,NER,0.0
COKING_COAL,2027,,,,INDIA,ER,INDIA,ER,0.0
COKING_COAL,2027,,,,INDIA,ER,INDIA,WR,0.0
COKING_COAL,2027,,,,INDIA,ER,INDIA,NR,0.0
COKING_COAL,2027,,,,INDIA,ER,INDIA,SR,0.0
COKING_COAL,2027,,,,INDIA,ER,INDIA,NER,0.0
COKING_COAL,2027,,,,INDIA,WR,INDIA,ER,0.0
COKING_COAL,2027,,,,INDIA,WR,INDIA,WR,0.0
COKING_COAL,2027,,,,INDIA,WR,INDIA,NR,0.0
COKING_COAL,2027,,,,INDIA,WR,INDIA,SR,0.0
COKING_COAL,2027,,,,INDIA,WR,INDIA,NER,0.0
COKING_COAL,2027,,,,INDIA,NR,INDIA,ER,0.0
COKING_COAL,2027,,,,INDIA,NR,INDIA,WR,0.0
COKING_COAL,2027,,,,INDIA,NR,INDIA,NR,0.0
COKING_COAL,2027,,,,INDIA,NR,INDIA,SR,0.0
COKING_COAL,2027,,,,INDIA,NR,INDIA,NER,0.0
COKING_COAL,2027,,,,INDIA,SR,INDIA,ER,0.0
COKING_COAL,2027,,,,INDIA,SR,INDIA,WR,0.0
COKING_COAL,2027,,,,INDIA,SR,INDIA,NR,0.0
COKING_COAL,2027,,,,INDIA,SR,INDIA,SR,0.0
COKING_COAL,2027,,,,INDIA,SR,INDIA,NER,0.0
COKING_COAL,2027,,,,INDIA,NER,INDIA,ER,0.0
COKING_COAL,2027,,,,INDIA,NER,INDIA,WR,0.0
COKING_COAL,2027,,,,INDIA,NER,INDIA,NR,0.0
COKING_COAL,2027,,,,INDIA,NER,INDIA,SR,0.0
COKING_COAL,2027,,,,INDIA,NER,INDIA,NER,0.0
COKING_COAL,2028,,,,INDIA,ER,INDIA,ER,0.0
COKING_COAL,2028,,,,INDIA,ER,INDIA,WR,0.0
COKING_COAL,2028,,,,INDIA,ER,INDIA,NR,0.0
COKING_COAL,2028,,,,INDIA,ER,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,ER,INDIA,NER,0.0
COKING_COAL,2028,,,,INDIA,WR,INDIA,ER,0.0
COKING_COAL,2028,,,,INDIA,WR,INDIA,WR,0.0
COKING_COAL,2028,,,,INDIA,WR,INDIA,NR,0.0
COKING_COAL,2028,,,,INDIA,WR,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,WR,INDIA,NER,0.0
COKING_COAL,2028,,,,INDIA,NR,INDIA,ER,0.0
COKING_COAL,2028,,,,INDIA,NR,INDIA,WR,0.0
COKING_COAL,2028,,,,INDIA,NR,INDIA,NR,0.0
COKING_COAL,2028,,,,INDIA,NR,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,NR,INDIA,NER,0.0
COKING_COAL,2028,,,,INDIA,SR,INDIA,ER,0.0
COKING_COAL,2028,,,,INDIA,SR,INDIA,WR,0.0
COKING_COAL,2028,,,,INDIA,SR,INDIA,NR,0.0
COKING_COAL,2028,,,,INDIA,SR,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,SR,INDIA,NER,0.0
COKING_COAL,2028,,,,INDIA,NER,INDIA,ER,0.0
COKING_COAL,2028,,,,INDIA,NER,INDIA,WR,0.0
COKING_COAL,2028,,,,INDIA,NER,INDIA,NR,0.0
COKING_COAL,2028,,,,INDIA,NER,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,NER,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,ER,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,ER,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,ER,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,ER,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,ER,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,WR,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,WR,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,WR,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,WR,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,WR,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,NR,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,NR,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,NR,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,NR,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,NR,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,SR,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,SR,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,SR,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,SR,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,SR,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,NER,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,NER,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,NER,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,NER,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,NER,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,ER,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,ER,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,ER,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,ER,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,ER,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,WR,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,WR,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,WR,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,WR,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,WR,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,NR,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,NR,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,NR,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,NR,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,NR,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,SR,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,SR,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,SR,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,SR,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,SR,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,NER,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,NER,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,NER,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,NER,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,NER,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,ER,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,ER,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,ER,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,ER,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,ER,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,WR,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,WR,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,WR,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,WR,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,WR,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,NR,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,NR,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,NR,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,NR,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,NR,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,SR,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,SR,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,SR,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,SR,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,SR,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,NER,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,NER,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,NER,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,NER,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,NER,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,ER,INDIA,ER,305.1144038057132
STEAM_COAL,2021,,,,INDIA,ER,INDIA,WR,0.0
STEAM_COAL,2021,,,,INDIA,ER,INDIA,NR,12.007371204730475
STEAM_COAL,2021,,,,INDIA,ER,INDIA,SR,0.0
STEAM_COAL,2021,,,,INDIA,ER,INDIA,NER,2.358224989556347
STEAM_COAL,2021,,,,INDIA,WR,INDIA,ER,0.0
STEAM_COAL,2021,,,,INDIA,WR,INDIA,WR,365.38
STEAM_COAL,2021,,,,INDIA,WR,INDIA,NR,0.0
STEAM_COAL,2021,,,,INDIA,WR,INDIA,SR,0.0
STEAM_COAL,2021,,,,INDIA,WR,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,NR,INDIA,ER,0.0
STEAM_COAL,2021,,,,INDIA,NR,INDIA,WR,0.0
STEAM_COAL,2021,,,,INDIA,NR,INDIA,NR,27.78
STEAM_COAL,2021,,,,INDIA,NR,INDIA,SR,0.0
STEAM_COAL,2021,,,,INDIA,NR,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,SR,INDIA,ER,0.0
STEAM_COAL,2021,,,,INDIA,SR,INDIA,WR,0.0
STEAM_COAL,2021,,,,INDIA,SR,INDIA,NR,0.0
STEAM_COAL,2021,,,,INDIA,SR,INDIA,SR,92.14
STEAM_COAL,2021,,,,INDIA,SR,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,NER,INDIA,ER,0.0
STEAM_COAL,2021,,,,INDIA,NER,INDIA,WR,0.0
STEAM_COAL,2021,,,,INDIA,NER,INDIA,NR,0.0
STEAM_COAL,2021,,,,INDIA,NER,INDIA,SR,0.0
STEAM_COAL,2021,,,,INDIA,NER,INDIA,NER,0.42
STEAM_COAL,2022,,,,INDIA,ER,INDIA,ER,319.81191830387746
STEAM_COAL,2022,,,,INDIA,ER,INDIA,WR,0.0
STEAM_COAL,2022,,,,INDIA,ER,INDIA,NR,8.741974574341437
STEAM_COAL,2022,,,,INDIA,ER,INDIA,SR,0.0
STEAM_COAL,2022,,,,INDIA,ER,INDIA,NER,2.4061071217810803
STEAM_COAL,2022,,,,INDIA,WR,INDIA,ER,0.0
STEAM_COAL,2022,,,,INDIA,WR,INDIA,WR,383.0
STEAM_COAL,2022,,,,INDIA,WR,INDIA,NR,0.0
STEAM_COAL,2022,,,,INDIA,WR,INDIA,SR,0.0
STEAM_COAL,2022,,,,INDIA,WR,INDIA,NER,0.0
STEAM_COAL,2022,,,,INDIA,NR,INDIA,ER,0.0
STEAM_COAL,2022,,,,INDIA,NR,INDIA,WR,0.0
STEAM_COAL,2022,,,,INDIA,NR,INDIA,NR,29.37
STEAM_COAL,2022,,,,INDIA,NR,INDIA,SR,0.0
STEAM_COAL,2022,,,,INDIA,NR,INDIA,NER,0.0
STEAM_COAL,2022,,,,INDIA,SR,INDIA,ER,0.0
STEAM_COAL,2022,,,,INDIA,SR,INDIA,WR,0.0
STEAM_COAL,2022,,,,INDIA,SR,INDIA,NR,0.0
STEAM_COAL,2022,,,,INDIA,SR,INDIA,SR,95.15
STEAM_COAL,2022,,,,INDIA,SR,INDIA,NER,0.0
STEAM_COAL,2022,,,,INDIA,NER,INDIA,ER,0.0
STEAM_COAL,2022,,,,INDIA,NER,INDIA,WR,0.0
STEAM_COAL,2022,,,,INDIA,NER,INDIA,NR,0.0
STEAM_COAL,2022,,,,INDIA,NER,INDIA,SR,0.0
STEAM_COAL,2022,,,,INDIA,NER,INDIA,NER,0.35
STEAM_COAL,2023,,,,INDIA,ER,INDIA,ER,341.3500439346078
STEAM_COAL,2023,,,,INDIA,ER,INDIA,WR,0.0
STEAM_COAL,2023,,,,INDIA,ER,INDIA,NR,0.037152151927159593
STEAM_COAL,2023,,,,INDIA,ER,INDIA,SR,0.0
STEAM_COAL,2023,,,,INDIA,ER,INDIA,NER,1.4728039134650355
STEAM_COAL,2023,,,,INDIA,WR,INDIA,ER,0.0
STEAM_COAL,2023,,,,INDIA,WR,INDIA,WR,401.46
STEAM_COAL,2023,,,,INDIA,WR,INDIA,NR,0.0
STEAM_COAL,2023,,,,INDIA,WR,INDIA,SR,0.0
STEAM_COAL,2023,,,,INDIA,WR,INDIA,NER,0.0
STEAM_COAL,2023,,,,INDIA,NR,INDIA,ER,0.0
STEAM_COAL,2023,,,,INDIA,NR,INDIA,WR,0.0
STEAM_COAL,2023,,,,INDIA,NR,INDIA,NR,31.06
STEAM_COAL,2023,,,,INDIA,NR,INDIA,SR,0.0
STEAM_COAL,2023,,,,INDIA,NR,INDIA,NER,0.0
STEAM_COAL,2023,,,,INDIA,SR,INDIA,ER,0.0
STEAM_COAL,2023,,,,INDIA,SR,INDIA,WR,0.0
STEAM_COAL,2023,,,,INDIA,SR,INDIA,NR,0.0
STEAM_COAL,2023,,,,INDIA,SR,INDIA,SR,98.26
STEAM_COAL,2023,,,,INDIA,SR,INDIA,NER,0.0
STEAM_COAL,2023,,,,INDIA,NER,INDIA,ER,0.0
STEAM_COAL,2023,,,,INDIA,NER,INDIA,WR,0.0
STEAM_COAL,2023,,,,INDIA,NER,INDIA,NR,0.0
STEAM_COAL,2023,,,,INDIA,NER,INDIA,SR,0.0
STEAM_COAL,2023,,,,INDIA,NER,INDIA,NER,0.28
STEAM_COAL,2024,,,,INDIA,ER,INDIA,ER,354.1143478449442
STEAM_COAL,2024,,,,INDIA,ER,INDIA,WR,0.0
STEAM_COAL,2024,,,,INDIA,ER,INDIA,NR,0.0
STEAM_COAL,2024,,,,INDIA,ER,INDIA,SR,0.0
STEAM_COAL,2024,,,,INDIA,ER,INDIA,NER,1.0656521550558296
STEAM_COAL,2024,,,,INDIA,WR,INDIA,ER,0.0
STEAM_COAL,2024,,,,INDIA,WR,INDIA,WR,420.82
STEAM_COAL,2024,,,,INDIA,WR,INDIA,NR,0.0
STEAM_COAL,2024,,,,INDIA,WR,INDIA,SR,0.0
STEAM_COAL,2024,,,,INDIA,WR,INDIA,NER,0.0
STEAM_COAL,2024,,,,INDIA,NR,INDIA,ER,0.0
STEAM_COAL,2024,,,,INDIA,NR,INDIA,WR,0.0
STEAM_COAL,2024,,,,INDIA,NR,INDIA,NR,32.84
STEAM_COAL,2024,,,,INDIA,NR,INDIA,SR,0.0
STEAM_COAL,2024,,,,INDIA,NR,INDIA,NER,0.0
STEAM_COAL,2024,,,,INDIA,SR,INDIA,ER,0.0
STEAM_COAL,2024,,,,INDIA,SR,INDIA,WR,0.0
STEAM_COAL,2024,,,,INDIA,SR,INDIA,NR,0.0
STEAM_COAL,2024,,,,INDIA,SR,INDIA,SR,101.47
STEAM_COAL,2024,,,,INDIA,SR,INDIA,NER,0.0
STEAM_COAL,2024,,,,INDIA,NER,INDIA,ER,0.0
STEAM_COAL,2024,,,,INDIA,NER,INDIA,WR,0.0
STEAM_COAL,2024,,,,INDIA,NER,INDIA,NR,0.0
STEAM_COAL,2024,,,,INDIA,NER,INDIA,SR,0.0
STEAM_COAL,2024,,,,INDIA,NER,INDIA,NER,0.23
STEAM_COAL,2025,,,,INDIA,ER,INDIA,ER,363.00481687221276
STEAM_COAL,2025,,,,INDIA,ER,INDIA,WR,0.0
STEAM_COAL,2025,,,,INDIA,ER,INDIA,NR,3.7204761461630937
STEAM_COAL,2025,,,,INDIA,ER,INDIA,SR,0.0
STEAM_COAL,2025,,,,INDIA,ER,INDIA,NER,1.2247069816241547
STEAM_COAL,2025,,,,INDIA,WR,INDIA,ER,0.0
STEAM_COAL,2025,,,,INDIA,WR,INDIA,WR,436.10080856347156
STEAM_COAL,2025,,,,INDIA,WR,INDIA,NR,5.009191436528454
STEAM_COAL,2025,,,,INDIA,WR,INDIA,SR,0.0
STEAM_COAL,2025,,,,INDIA,WR,INDIA,NER,0.0
STEAM_COAL,2025,,,,INDIA,NR,INDIA,ER,0.0
STEAM_COAL,2025,,,,INDIA,NR,INDIA,WR,0.0
STEAM_COAL,2025,,,,INDIA,NR,INDIA,NR,34.73
STEAM_COAL,2025,,,,INDIA,NR,INDIA,SR,0.0
STEAM_COAL,2025,,,,INDIA,NR,INDIA,NER,0.0
STEAM_COAL,2025,,,,INDIA,SR,INDIA,ER,0.0
STEAM_COAL,2025,,,,INDIA,SR,INDIA,WR,0.0
STEAM_COAL,2025,,,,INDIA,SR,INDIA,NR,0.0
STEAM_COAL,2025,,,,INDIA,SR,INDIA,SR,104.79
STEAM_COAL,2025,,,,INDIA,SR,INDIA,NER,0.0
STEAM_COAL,2025,,,,INDIA,NER,INDIA,ER,0.0
STEAM_COAL,2025,,,,INDIA,NER,INDIA,WR,0.0
STEAM_COAL,2025,,,,INDIA,NER,INDIA,NR,0.0
STEAM_COAL,2025,,,,INDIA,NER,INDIA,SR,0.0
STEAM_COAL,2025,,,,INDIA,NER,INDIA,NER,0.19
STEAM_COAL,2026,,,,INDIA,ER,INDIA,ER,360.21076211487366
