ModelGeography,SubGeography1,SubGeography2,ServiceTech,EfficiencyLevelName,EnergyService,EnergyCarrier,Year,SpecificEnergyConsumption
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2033,1.22662619285048e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2034,1.22226289393211e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2035,1.21838158448855e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2036,1.21492769945946e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2037,1.21185311877933e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2038,1.20911535259955e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2039,1.20667683994165e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2040,1.20450434304244e-10
INDIA,,,RAIL_HSD,AVERAGE,ShortDistPass,HSD,2041,1.20256842277066e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2020,1.37253686124107e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2021,1.3511874979118e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2022,1.33242513902484e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2023,1.31590835279283e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2024,1.30134641126237e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2025,1.28849065981102e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2026,1.27712756232459e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2027,1.26707305847128e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2028,1.25816795575626e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2029,1.25027414327031e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2030,1.2432714622416e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2031,1.23705510493039e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2032,1.23153344113779e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2033,1.22662619285048e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2034,1.22226289393211e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2035,1.21838158448855e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2036,1.21492769945946e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2037,1.21185311877933e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2038,1.20911535259955e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2039,1.20667683994165e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2040,1.20450434304244e-10
INDIA,,,RAIL_HSD,AVERAGE,LongDistPass,HSD,2041,1.20256842277066e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2020,1.24539540905534e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2021,1.17804228445896e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2022,1.12242612147712e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2023,1.07616804546603e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2024,1.03745123708892e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2025,1.00486930712616e-09
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2026,9.77320147812793e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2027,9.53930414094972e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2028,9.34000988691075e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2029,9.16967050219127e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2030,9.0236845305187e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2031,8.89827488080108e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2032,8.79031993968176e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2033,8.69722393441291e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2034,8.6168164135153e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2035,8.57373233144772e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2036,8.53693497748101e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2037,8.50548464012212e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2038,8.47858793605576e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2039,8.45557350759828e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2040,8.43587213884535e-10
INDIA,,,ST_AIR,AVERAGE,IntAirPass,ATF,2041,8.41478245849824e-10
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2020,1.83034672391046e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2021,1.76902022357825e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2022,1.71727893148532e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2023,1.6734324276382e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2024,1.6361338762317e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2025,1.60429979810361e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2026,1.57705091999751e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2027,1.55366801475305e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2028,1.53355854427e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2029,1.51623118316176e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2030,1.50127615804178e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2031,1.48834992544094e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2032,1.47716311998968e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2033,1.46747099183818e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2034,1.45906575658994e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2035,1.45177042780699e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2036,1.4455396162718e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2037,1.44021420279292e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2038,1.43565984559357e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2039,1.43176286521725e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2040,1.42842687764065e-09
INDIA,,,ST_AIR,AVERAGE,LongDistPass,ATF,2041,1.42557002388537e-09
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.67043056838665e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.63119721543299e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.58373985626978e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.53201732662156e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.72589896753687e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.68144928550857e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.64178030979604e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.60762409442809e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.58004476702736e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.56074447983244e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.54402558732154e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.52960859383415e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.51699554890748e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.49669157885063e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.47582494387132e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.45424496891058e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.43023607436909e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.4006568018775e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.36751519489859e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.33261612775921e-10
INDIA,SR,AP,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.3529655496045e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.62862679579486e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.56241229141023e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.49296205121553e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.4262030411615e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.60269008168775e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.55357840596587e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.51491873617277e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.48540971250762e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.46390160316324e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.45181747393688e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.44152784455681e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.43290060091186e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.42570445313272e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.41134817140636e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.3961790245315e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.3789537753807e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.35879345487003e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.33021776053373e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.29287519977758e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.24962786707494e-10
INDIA,NER,AS,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.27086119916342e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.63464749147882e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.57370394211559e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.50756360201932e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.43067096423879e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.59876560613481e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.54691316114572e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.50688575735541e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.47695651031462e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.45544862477995e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.44395189317164e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.43497588362122e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.42751304564549e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.42130949154188e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.40718860382689e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.3919176135418e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.37437795021003e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.35464752785511e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.3255694219256e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.28900491227007e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.24016968796796e-10
INDIA,ER,BR,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.25774508959816e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.65281494355811e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.60560435666403e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.55831327405008e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.49776594319634e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.68241125297951e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.63746336241546e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.60061254388322e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.57137586652265e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.54793374963196e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.53211542671083e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.51859486292056e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.50716139088752e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.49739980551126e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.4775781506731e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.45733748976377e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.4374320927084e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.4152652808124e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.38730393418157e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.35213431196878e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.30787879468933e-10
INDIA,WR,CG,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.33304198848696e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.66930610546893e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.63714044977854e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.59397578475904e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.54402015008275e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.74076943561035e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.69855088888548e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.66074970805737e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.62798961287055e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.60111884488843e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.58146443442355e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.56427637088314e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.54917309473413e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.53591221749198e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.51756010936149e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.49876111127714e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.47720027908847e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.45227292344296e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.42354624501978e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.39000635776055e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.35778365715219e-10
INDIA,NR,DL,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.38325225024492e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.6747079031792e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.64142061637111e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.59752457936814e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.55037210322692e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.74722106900008e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.70508588252823e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.66732890182905e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.63450064367607e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.60730075779883e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.58674710523281e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.56868898039094e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.55281070216176e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.53857283204172e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.51651471931777e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.49438096929779e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.47135194243852e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.44530492415627e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.41479024681284e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2039,6.3842381408401e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2040,6.35273876766173e-10
INDIA,WR,GA,2W_MS,AVERAGE,ShortDistPass,MS,2041,6.3734411699493e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2020,6.70491122879814e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2021,6.67005582729627e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2022,6.63048420832108e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2023,6.58272006086772e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2024,6.53032278741005e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2025,6.72336357653841e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2026,6.6813539693926e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2027,6.64376740479258e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2028,6.61133997577811e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2029,6.58512523795351e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2030,6.56678194103421e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2031,6.55090209252349e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2032,6.53721284156477e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2033,6.52522568710179e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2034,6.50535605449846e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2035,6.48487277380929e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2036,6.46364662151828e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2037,6.43992850486201e-10
INDIA,WR,GJ,2W_MS,AVERAGE,ShortDistPass,MS,2038,6.41054526540016e-10
