EnergyConvTech,Year,ModelGeography,SubGeography1,MaxCapacity
EG_CCGT,2031,INDIA,ER,0.02695252
EG_CCGT,2031,INDIA,NER,0.069791752
EG_CCGT,2031,INDIA,NR,0.219916864
EG_CCGT,2031,INDIA,SR,0.2492158697
EG_CCGT,2031,INDIA,WR,0.4841229940000001
EG_OCGT,2021,INDIA,ER,0.0
EG_OCGT,2021,INDIA,NER,0.0
EG_OCGT,2021,INDIA,NR,0.0
EG_OCGT,2021,INDIA,SR,0.0
EG_OCGT,2021,INDIA,WR,0.0
EG_OCGT,2022,INDIA,ER,0.0
EG_OCGT,2022,INDIA,NER,0.0
EG_OCGT,2022,INDIA,NR,0.0
EG_OCGT,2022,INDIA,SR,0.0
EG_OCGT,2022,INDIA,WR,0.0
EG_OCGT,2023,INDIA,ER,0.08085756000000001
EG_OCGT,2023,INDIA,NER,0.209375256
EG_OCGT,2023,INDIA,NR,0.659750595
EG_OCGT,2023,INDIA,SR,0.7476476082
EG_OCGT,2023,INDIA,WR,1.452368982
EG_OCGT,2024,INDIA,ER,0.08085756000000001
EG_OCGT,2024,INDIA,NER,0.209375256
EG_OCGT,2024,INDIA,NR,0.659750595
EG_OCGT,2024,INDIA,SR,0.7476476082
EG_OCGT,2024,INDIA,WR,1.452368982
EG_OCGT,2025,INDIA,ER,0.08085756000000001
EG_OCGT,2025,INDIA,NER,0.209375256
EG_OCGT,2025,INDIA,NR,0.659750595
EG_OCGT,2025,INDIA,SR,0.7476476082
EG_OCGT,2025,INDIA,WR,1.452368982
EG_OCGT,2026,INDIA,ER,0.08085756000000001
EG_OCGT,2026,INDIA,NER,0.209375256
EG_OCGT,2026,INDIA,NR,0.659750595
EG_OCGT,2026,INDIA,SR,0.7476476082
EG_OCGT,2026,INDIA,WR,1.452368982
EG_OCGT,2027,INDIA,ER,0.08085756000000001
EG_OCGT,2027,INDIA,NER,0.209375256
EG_OCGT,2027,INDIA,NR,0.659750595
EG_OCGT,2027,INDIA,SR,0.7476476082
EG_OCGT,2027,INDIA,WR,1.452368982
EG_OCGT,2028,INDIA,ER,0.08085756000000001
EG_OCGT,2028,INDIA,NER,0.209375256
EG_OCGT,2028,INDIA,NR,0.659750595
EG_OCGT,2028,INDIA,SR,0.7476476082
EG_OCGT,2028,INDIA,WR,1.452368982
EG_OCGT,2029,INDIA,ER,0.08085756000000001
EG_OCGT,2029,INDIA,NER,0.209375256
EG_OCGT,2029,INDIA,NR,0.659750595
EG_OCGT,2029,INDIA,SR,0.7476476082
EG_OCGT,2029,INDIA,WR,1.452368982
EG_OCGT,2030,INDIA,ER,0.08085756000000001
EG_OCGT,2030,INDIA,NER,0.209375256
EG_OCGT,2030,INDIA,NR,0.659750595
EG_OCGT,2030,INDIA,SR,0.7476476082
EG_OCGT,2030,INDIA,WR,1.452368982
EG_OCGT,2031,INDIA,ER,0.08085756000000001
EG_OCGT,2031,INDIA,NER,0.209375256
EG_OCGT,2031,INDIA,NR,0.659750595
EG_OCGT,2031,INDIA,SR,0.7476476082
EG_OCGT,2031,INDIA,WR,1.452368982
EG_SOLARPV,2021,INDIA,ER,0.05743
EG_SOLARPV,2021,INDIA,NER,0.00297
EG_SOLARPV,2021,INDIA,NR,1.157941047
EG_SOLARPV,2021,INDIA,SR,1.5354884330000003
EG_SOLARPV,2021,INDIA,WR,1.919603503
EG_SOLARPV,2022,INDIA,ER,0.04414
EG_SOLARPV,2022,INDIA,NER,0.03
EG_SOLARPV,2022,INDIA,NR,5.751859194
EG_SOLARPV,2022,INDIA,SR,1.4697930499999998
EG_SOLARPV,2022,INDIA,WR,1.43066951
EG_SOLARPV,2023,INDIA,ER,1.3544907780000002
EG_SOLARPV,2023,INDIA,NER,1.373897354
EG_SOLARPV,2023,INDIA,NR,12.927987186
EG_SOLARPV,2023,INDIA,SR,2.366940659
EG_SOLARPV,2023,INDIA,WR,4.22494233
EG_SOLARPV,2024,INDIA,ER,1.805987704
EG_SOLARPV,2024,INDIA,NER,1.831863138
EG_SOLARPV,2024,INDIA,NR,16.179317005
EG_SOLARPV,2024,INDIA,SR,3.1559208770000002
EG_SOLARPV,2024,INDIA,WR,5.974723449
EG_SOLARPV,2025,INDIA,ER,2.257484631
EG_SOLARPV,2025,INDIA,NER,2.289828922
EG_SOLARPV,2025,INDIA,NR,12.358827854000001
EG_SOLARPV,2025,INDIA,SR,3.944901097
EG_SOLARPV,2025,INDIA,WR,6.648957498
EG_SOLARPV,2026,INDIA,ER,2.7089815550000003
EG_SOLARPV,2026,INDIA,NER,2.747794708
EG_SOLARPV,2026,INDIA,NR,14.830593424
EG_SOLARPV,2026,INDIA,SR,4.733881315
EG_SOLARPV,2026,INDIA,WR,7.978748997
EG_SOLARPV,2027,INDIA,ER,2.7089815550000003
EG_SOLARPV,2027,INDIA,NER,2.747794708
EG_SOLARPV,2027,INDIA,NR,14.830593424
EG_SOLARPV,2027,INDIA,SR,4.733881315
EG_SOLARPV,2027,INDIA,WR,7.978748997
EG_SOLARPV,2028,INDIA,ER,2.7089815550000003
EG_SOLARPV,2028,INDIA,NER,2.747794708
EG_SOLARPV,2028,INDIA,NR,14.830593424
EG_SOLARPV,2028,INDIA,SR,4.733881315
EG_SOLARPV,2028,INDIA,WR,7.978748997
EG_SOLARPV,2029,INDIA,ER,2.7089815550000003
EG_SOLARPV,2029,INDIA,NER,2.747794708
EG_SOLARPV,2029,INDIA,NR,14.830593424
EG_SOLARPV,2029,INDIA,SR,4.733881315
EG_SOLARPV,2029,INDIA,WR,7.978748997
EG_SOLARPV,2030,INDIA,ER,2.7089815550000003
EG_SOLARPV,2030,INDIA,NER,2.747794708
EG_SOLARPV,2030,INDIA,NR,14.830593424
EG_SOLARPV,2030,INDIA,SR,4.733881315
EG_SOLARPV,2030,INDIA,WR,7.978748997
EG_SOLARPV,2031,INDIA,ER,2.7089815550000003
EG_SOLARPV,2031,INDIA,NER,2.747794708
EG_SOLARPV,2031,INDIA,NR,14.830593424
EG_SOLARPV,2031,INDIA,SR,4.733881315
EG_SOLARPV,2031,INDIA,WR,7.978748997
EG_WIND,2021,INDIA,ER,0.0
EG_WIND,2021,INDIA,NER,0.0
EG_WIND,2021,INDIA,NR,0.027659495
EG_WIND,2021,INDIA,SR,0.304417333
EG_WIND,2021,INDIA,WR,0.929915545
EG_WIND,2022,INDIA,ER,0.0004
EG_WIND,2022,INDIA,NER,0.0
EG_WIND,2022,INDIA,NR,0.002302576
EG_WIND,2022,INDIA,SR,0.626582736
EG_WIND,2022,INDIA,WR,2.494702872
EG_WIND,2023,INDIA,ER,0.0006
EG_WIND,2023,INDIA,NER,0.0
EG_WIND,2023,INDIA,NR,0.003453865
EG_WIND,2023,INDIA,SR,1.486512849
EG_WIND,2023,INDIA,WR,2.920636735
EG_WIND,2024,INDIA,ER,0.124032665
EG_WIND,2024,INDIA,NER,0.004953321
EG_WIND,2024,INDIA,NR,1.2241831980000002
EG_WIND,2024,INDIA,SR,2.8042543870000003
EG_WIND,2024,INDIA,WR,3.5747633196999997
EG_WIND,2025,INDIA,ER,0.206721109
EG_WIND,2025,INDIA,NER,0.008255534
EG_WIND,2025,INDIA,NR,2.0403053287
EG_WIND,2025,INDIA,SR,4.673757312
EG_WIND,2025,INDIA,WR,4.070960715
EG_WIND,2026,INDIA,ER,0.28940955199999996
EG_WIND,2026,INDIA,NER,0.011557748
EG_WIND,2026,INDIA,NR,2.8564274603
EG_WIND,2026,INDIA,SR,6.543260236999999
EG_WIND,2026,INDIA,WR,5.6993450019999985
EG_WIND,2027,INDIA,ER,0.28940955199999996
EG_WIND,2027,INDIA,NER,0.011557748
EG_WIND,2027,INDIA,NR,2.8564274603
EG_WIND,2027,INDIA,SR,6.543260236999999
EG_WIND,2027,INDIA,WR,5.6993450019999985
EG_WIND,2028,INDIA,ER,0.28940955199999996
EG_WIND,2028,INDIA,NER,0.011557748
EG_WIND,2028,INDIA,NR,2.8564274603
EG_WIND,2028,INDIA,SR,6.543260236999999
EG_WIND,2028,INDIA,WR,5.6993450019999985
EG_WIND,2029,INDIA,ER,0.28940955199999996
EG_WIND,2029,INDIA,NER,0.011557748
EG_WIND,2029,INDIA,NR,2.8564274603
EG_WIND,2029,INDIA,SR,6.543260236999999
EG_WIND,2029,INDIA,WR,5.6993450019999985
EG_WIND,2030,INDIA,ER,0.28940955199999996
EG_WIND,2030,INDIA,NER,0.011557748
EG_WIND,2030,INDIA,NR,2.8564274603
EG_WIND,2030,INDIA,SR,6.543260236999999
EG_WIND,2030,INDIA,WR,5.6993450019999985
EG_WIND,2031,INDIA,ER,0.28940955199999996
EG_WIND,2031,INDIA,NER,0.011557748
EG_WIND,2031,INDIA,NR,2.8564274603
EG_WIND,2031,INDIA,SR,6.543260236999999
EG_WIND,2031,INDIA,WR,5.6993450019999985
EG_PHWR,2021,INDIA,ER,0.0
EG_PHWR,2021,INDIA,NER,0.0
EG_PHWR,2021,INDIA,NR,0.0
EG_PHWR,2021,INDIA,SR,0.0
EG_PHWR,2021,INDIA,WR,0.0
EG_PHWR,2022,INDIA,ER,0.0
EG_PHWR,2022,INDIA,NER,0.0
EG_PHWR,2022,INDIA,NR,0.0
EG_PHWR,2022,INDIA,SR,0.0
EG_PHWR,2022,INDIA,WR,0.7
EG_PHWR,2023,INDIA,ER,0.0
EG_PHWR,2023,INDIA,NER,0.0
EG_PHWR,2023,INDIA,NR,0.7
EG_PHWR,2023,INDIA,SR,0.0
EG_PHWR,2023,INDIA,WR,0.0
EG_PHWR,2024,INDIA,ER,0.0
EG_PHWR,2024,INDIA,NER,0.0
EG_PHWR,2024,INDIA,NR,0.0
EG_PHWR,2024,INDIA,SR,0.0
EG_PHWR,2024,INDIA,WR,0.7
EG_PHWR,2025,INDIA,ER,0.0
EG_PHWR,2025,INDIA,NER,0.0
EG_PHWR,2025,INDIA,NR,0.7
EG_PHWR,2025,INDIA,SR,0.0
EG_PHWR,2025,INDIA,WR,0.0
EG_PHWR,2026,INDIA,ER,0.0
EG_PHWR,2026,INDIA,NER,0.0
EG_PHWR,2026,INDIA,NR,0.0
EG_PHWR,2026,INDIA,SR,0.0
EG_PHWR,2026,INDIA,WR,0.0
EG_PHWR,2027,INDIA,ER,0.0
EG_PHWR,2027,INDIA,NER,0.0
EG_PHWR,2027,INDIA,NR,0.0
EG_PHWR,2027,INDIA,SR,1.0
EG_PHWR,2027,INDIA,WR,0.0
EG_PHWR,2028,INDIA,ER,0.0
EG_PHWR,2028,INDIA,NER,0.0
EG_PHWR,2028,INDIA,NR,0.0
EG_PHWR,2028,INDIA,SR,1.0
EG_PHWR,2028,INDIA,WR,0.0
EG_PHWR,2029,INDIA,ER,0.0
EG_PHWR,2029,INDIA,NER,0.0
EG_PHWR,2029,INDIA,NR,0.0
EG_PHWR,2029,INDIA,SR,0.0
EG_PHWR,2029,INDIA,WR,0.0
EG_PHWR,2030,INDIA,ER,0.0
EG_PHWR,2030,INDIA,NER,0.0
EG_PHWR,2030,INDIA,NR,0.0
EG_PHWR,2030,INDIA,SR,0.0
EG_PHWR,2030,INDIA,WR,0.0
EG_PHWR,2031,INDIA,ER,0.0
EG_PHWR,2031,INDIA,NER,0.0
EG_PHWR,2031,INDIA,NR,0.0
EG_PHWR,2031,INDIA,SR,0.0
EG_PHWR,2031,INDIA,WR,0.0
EG_LH,2021,INDIA,ER,0.0
EG_LH,2021,INDIA,NER,0.431
EG_LH,2021,INDIA,NR,0.133
EG_LH,2021,INDIA,SR,0.0
EG_LH,2021,INDIA,WR,0.1185
EG_LH,2022,INDIA,ER,0.02
EG_LH,2022,INDIA,NER,0.525
EG_LH,2022,INDIA,NR,1.0635489249999999
EG_LH,2022,INDIA,SR,0.17733778500000003
EG_LH,2022,INDIA,WR,0.066666667
EG_LH,2023,INDIA,ER,0.02
EG_LH,2023,INDIA,NER,0.525
EG_LH,2023,INDIA,NR,1.0635489249999999
EG_LH,2023,INDIA,SR,0.17733778500000003
EG_LH,2023,INDIA,WR,0.066666667
EG_LH,2024,INDIA,ER,0.02
EG_LH,2024,INDIA,NER,0.525
EG_LH,2024,INDIA,NR,1.0635489249999999
EG_LH,2024,INDIA,SR,0.17733778500000003
EG_LH,2024,INDIA,WR,0.066666667
EG_LH,2025,INDIA,ER,0.02
EG_LH,2025,INDIA,NER,0.525
EG_LH,2025,INDIA,NR,1.0635489249999999
EG_LH,2025,INDIA,SR,0.17733778500000003
EG_LH,2025,INDIA,WR,0.066666667
EG_LH,2026,INDIA,ER,0.02
EG_LH,2026,INDIA,NER,0.525
EG_LH,2026,INDIA,NR,1.0635489249999999
EG_LH,2026,INDIA,SR,0.17733778500000003
EG_LH,2026,INDIA,WR,0.066666667
EG_LH,2027,INDIA,ER,0.052867039000000005
EG_LH,2027,INDIA,NER,1.2511338730000001
EG_LH,2027,INDIA,NR,1.066423634
EG_LH,2027,INDIA,SR,0.25498271
EG_LH,2027,INDIA,WR,0.116301428
EG_LH,2028,INDIA,ER,0.052867039000000005
EG_LH,2028,INDIA,NER,0.91780054
EG_LH,2028,INDIA,NR,0.384901285
EG_LH,2028,INDIA,SR,0.094796375
EG_LH,2028,INDIA,WR,0.049634761
EG_LH,2029,INDIA,ER,0.052867039000000005
EG_LH,2029,INDIA,NER,0.91780054
EG_LH,2029,INDIA,NR,0.384901285
EG_LH,2029,INDIA,SR,0.094796375
EG_LH,2029,INDIA,WR,0.049634761
EG_LH,2030,INDIA,ER,0.052867039000000005
EG_LH,2030,INDIA,NER,0.91780054
EG_LH,2030,INDIA,NR,0.384901285
EG_LH,2030,INDIA,SR,0.094796375
EG_LH,2030,INDIA,WR,0.049634761
EG_LH,2031,INDIA,ER,0.052867039000000005
EG_LH,2031,INDIA,NER,0.91780054
EG_LH,2031,INDIA,NR,0.384901285
EG_LH,2031,INDIA,SR,0.094796375
EG_LH,2031,INDIA,WR,0.049634761
EG_COAL,2021,INDIA,ER,0.676291345
EG_COAL,2021,INDIA,NER,0.005044281
EG_COAL,2021,INDIA,NR,1.4599914586
EG_COAL,2021,INDIA,SR,1.0557390770000001
EG_COAL,2021,INDIA,WR,1.6728676430000002
EG_COAL,2022,INDIA,ER,3.294585331
EG_COAL,2022,INDIA,NER,0.0
EG_COAL,2022,INDIA,NR,2.987042563
EG_COAL,2022,INDIA,SR,5.732342193
EG_COAL,2022,INDIA,WR,2.089676827
EG_COAL,2023,INDIA,ER,5.386111654
EG_COAL,2023,INDIA,NER,0.0
EG_COAL,2023,INDIA,NR,5.84217262
EG_COAL,2023,INDIA,SR,3.879185244
EG_COAL,2023,INDIA,WR,0.0
EG_COAL,2024,INDIA,ER,3.006975605
EG_COAL,2024,INDIA,NER,0.0
EG_COAL,2024,INDIA,NR,0.0
EG_COAL,2024,INDIA,SR,1.861902201
EG_COAL,2024,INDIA,WR,0.758425203
EG_COAL,2025,INDIA,ER,4.752602159
EG_COAL,2025,INDIA,NER,0.074189662
EG_COAL,2025,INDIA,NR,3.9898659629999997
EG_COAL,2025,INDIA,SR,8.808222487
EG_COAL,2025,INDIA,WR,8.748957311000002
EG_COAL,2026,INDIA,ER,3.9305220050000003
EG_COAL,2026,INDIA,NER,0.074189662
EG_COAL,2026,INDIA,NR,3.9898659629999997
EG_COAL,2026,INDIA,SR,4.256465058
EG_COAL,2026,INDIA,WR,8.748957311000002
EG_COAL,2027,INDIA,ER,3.9305220050000003
EG_COAL,2027,INDIA,NER,0.074189662
EG_COAL,2027,INDIA,NR,3.9898659629999997
EG_COAL,2027,INDIA,SR,4.256465058
EG_COAL,2027,INDIA,WR,8.748957311000002
EG_COAL,2028,INDIA,ER,3.9305220050000003
EG_COAL,2028,INDIA,NER,0.074189662
EG_COAL,2028,INDIA,NR,3.9898659629999997
EG_COAL,2028,INDIA,SR,4.256465058
EG_COAL,2028,INDIA,WR,8.748957311000002
EG_COAL,2029,INDIA,ER,3.9305220050000003
EG_COAL,2029,INDIA,NER,0.074189662
EG_COAL,2029,INDIA,NR,3.9898659629999997
EG_COAL,2029,INDIA,SR,4.256465058
EG_COAL,2029,INDIA,WR,8.748957311000002
EG_COAL,2030,INDIA,ER,3.9305220050000003
EG_COAL,2030,INDIA,NER,0.074189662
EG_COAL,2030,INDIA,NR,3.9898659629999997
EG_COAL,2030,INDIA,SR,4.256465058
EG_COAL,2030,INDIA,WR,8.748957311000002
EG_COAL,2031,INDIA,ER,3.9305220050000003
EG_COAL,2031,INDIA,NER,0.074189662
EG_COAL,2031,INDIA,NR,3.9898659629999997
EG_COAL,2031,INDIA,SR,4.256465058
EG_COAL,2031,INDIA,WR,8.748957311000002
EG_SH,2021,INDIA,ER,0.024005
EG_SH,2021,INDIA,NER,0.0
EG_SH,2021,INDIA,NR,0.0541
EG_SH,2021,INDIA,SR,0.008
EG_SH,2021,INDIA,WR,0.013795
EG_SH,2022,INDIA,ER,0.050850754
EG_SH,2022,INDIA,NER,0.072351833
EG_SH,2022,INDIA,NR,0.34252726299999997
EG_SH,2022,INDIA,SR,0.40162850600000005
EG_SH,2022,INDIA,WR,0.13264164150000002
EG_SH,2023,INDIA,ER,0.050850754
EG_SH,2023,INDIA,NER,0.072351833
EG_SH,2023,INDIA,NR,0.34252726299999997
EG_SH,2023,INDIA,SR,0.40162850600000005
EG_SH,2023,INDIA,WR,0.13264164150000002
EG_SH,2024,INDIA,ER,0.050850754
EG_SH,2024,INDIA,NER,0.072351833
EG_SH,2024,INDIA,NR,0.34252726299999997
EG_SH,2024,INDIA,SR,0.40162850600000005
EG_SH,2024,INDIA,WR,0.13264164150000002
EG_SH,2025,INDIA,ER,0.050850754
EG_SH,2025,INDIA,NER,0.072351833
EG_SH,2025,INDIA,NR,0.34252726299999997
EG_SH,2025,INDIA,SR,0.40162850600000005
EG_SH,2025,INDIA,WR,0.13264164150000002
EG_SH,2026,INDIA,ER,0.050850754
EG_SH,2026,INDIA,NER,0.072351833
EG_SH,2026,INDIA,NR,0.34252726299999997
EG_SH,2026,INDIA,SR,0.40162850600000005
EG_SH,2026,INDIA,WR,0.13264164150000002
EG_SH,2027,INDIA,ER,0.050850754
EG_SH,2027,INDIA,NER,0.072351833
EG_SH,2027,INDIA,NR,0.34252726299999997
EG_SH,2027,INDIA,SR,0.40162850600000005
EG_SH,2027,INDIA,WR,0.13264164150000002
EG_SH,2028,INDIA,ER,0.050850754
EG_SH,2028,INDIA,NER,0.072351833
EG_SH,2028,INDIA,NR,0.34252726299999997
EG_SH,2028,INDIA,SR,0.40162850600000005
EG_SH,2028,INDIA,WR,0.13264164150000002
EG_SH,2029,INDIA,ER,0.050850754
EG_SH,2029,INDIA,NER,0.072351833
EG_SH,2029,INDIA,NR,0.34252726299999997
EG_SH,2029,INDIA,SR,0.40162850600000005
EG_SH,2029,INDIA,WR,0.13264164150000002
EG_SH,2030,INDIA,ER,0.050850754
EG_SH,2030,INDIA,NER,0.072351833
EG_SH,2030,INDIA,NR,0.34252726299999997
EG_SH,2030,INDIA,SR,0.40162850600000005
EG_SH,2030,INDIA,WR,0.13264164150000002
EG_SH,2031,INDIA,ER,0.050850754
EG_SH,2031,INDIA,NER,0.072351833
EG_SH,2031,INDIA,NR,0.34252726299999997
EG_SH,2031,INDIA,SR,0.40162850600000005
EG_SH,2031,INDIA,WR,0.13264164150000002
EG_BIOMASS,2021,INDIA,ER,0.0035
EG_BIOMASS,2021,INDIA,NER,0.002
EG_BIOMASS,2021,INDIA,NR,0.16629999999999998
EG_BIOMASS,2021,INDIA,SR,0.04944
EG_BIOMASS,2021,INDIA,WR,0.0707
EG_BIOMASS,2022,INDIA,ER,0.052849503
EG_BIOMASS,2022,INDIA,NER,0.002672101
EG_BIOMASS,2022,INDIA,NR,0.33448116200000005
EG_BIOMASS,2022,INDIA,SR,0.365372968
EG_BIOMASS,2022,INDIA,WR,0.2946242644
EG_BIOMASS,2023,INDIA,ER,0.052849503
EG_BIOMASS,2023,INDIA,NER,0.002672101
EG_BIOMASS,2023,INDIA,NR,0.33448116200000005
EG_BIOMASS,2023,INDIA,SR,0.365372968
EG_BIOMASS,2023,INDIA,WR,0.2946242644
EG_BIOMASS,2024,INDIA,ER,0.052849503
EG_BIOMASS,2024,INDIA,NER,0.002672101
EG_BIOMASS,2024,INDIA,NR,0.33448116200000005
EG_BIOMASS,2024,INDIA,SR,0.365372968
EG_BIOMASS,2024,INDIA,WR,0.2946242644
EG_BIOMASS,2025,INDIA,ER,0.052849503
EG_BIOMASS,2025,INDIA,NER,0.002672101
EG_BIOMASS,2025,INDIA,NR,0.33448116200000005
EG_BIOMASS,2025,INDIA,SR,0.365372968
EG_BIOMASS,2025,INDIA,WR,0.2946242644
EG_BIOMASS,2026,INDIA,ER,0.052849503
EG_BIOMASS,2026,INDIA,NER,0.002672101
EG_BIOMASS,2026,INDIA,NR,0.33448116200000005
EG_BIOMASS,2026,INDIA,SR,0.365372968
EG_BIOMASS,2026,INDIA,WR,0.2946242644
EG_BIOMASS,2027,INDIA,ER,0.052849503
EG_BIOMASS,2027,INDIA,NER,0.002672101
EG_BIOMASS,2027,INDIA,NR,0.33448116200000005
EG_BIOMASS,2027,INDIA,SR,0.365372968
EG_BIOMASS,2027,INDIA,WR,0.2946242644
EG_BIOMASS,2028,INDIA,ER,0.052849503
EG_BIOMASS,2028,INDIA,NER,0.002672101
EG_BIOMASS,2028,INDIA,NR,0.33448116200000005
EG_BIOMASS,2028,INDIA,SR,0.365372968
EG_BIOMASS,2028,INDIA,WR,0.2946242644
EG_BIOMASS,2029,INDIA,ER,0.052849503
EG_BIOMASS,2029,INDIA,NER,0.002672101
EG_BIOMASS,2029,INDIA,NR,0.33448116200000005
EG_BIOMASS,2029,INDIA,SR,0.365372968
EG_BIOMASS,2029,INDIA,WR,0.2946242644
EG_BIOMASS,2030,INDIA,ER,0.052849503
EG_BIOMASS,2030,INDIA,NER,0.002672101
EG_BIOMASS,2030,INDIA,NR,0.33448116200000005
EG_BIOMASS,2030,INDIA,SR,0.365372968
EG_BIOMASS,2030,INDIA,WR,0.2946242644
EG_BIOMASS,2031,INDIA,ER,0.052849503
EG_BIOMASS,2031,INDIA,NER,0.002672101
EG_BIOMASS,2031,INDIA,NR,0.33448116200000005
EG_BIOMASS,2031,INDIA,SR,0.365372968
EG_BIOMASS,2031,INDIA,WR,0.2946242644
RF_LPG,2021,INDIA,,3.18593
RF_LPG,2022,INDIA,,3.5363823
RF_LPG,2023,INDIA,,3.925384353
RF_LPG,2024,INDIA,,4.357176632
RF_LPG,2025,INDIA,,4.836466061
RF_LPG,2026,INDIA,,5.368477328
RF_LPG,2027,INDIA,,5.959009834
RF_LPG,2028,INDIA,,6.614500916
RF_LPG,2029,INDIA,,7.342096017
RF_LPG,2030,INDIA,,8.149726579
RF_LPG,2031,INDIA,,9.046196502
RF_MS,2021,INDIA,,3.626975
RF_MS,2022,INDIA,,4.02594225
RF_MS,2023,INDIA,,4.468795898
RF_MS,2024,INDIA,,4.960363446
RF_MS,2025,INDIA,,5.506003425
RF_MS,2026,INDIA,,6.111663802
RF_MS,2027,INDIA,,6.78394682
RF_MS,2028,INDIA,,7.530180971
RF_MS,2029,INDIA,,8.358500877
RF_MS,2030,INDIA,,9.277935974
RF_MS,2031,INDIA,,10.29850893
RF_ATF,2021,INDIA,,0.967879
RF_ATF,2022,INDIA,,1.07434569
RF_ATF,2023,INDIA,,1.192523716
RF_ATF,2024,INDIA,,1.323701325
RF_ATF,2025,INDIA,,1.46930847
RF_ATF,2026,INDIA,,1.630932402
RF_ATF,2027,INDIA,,1.810334966
RF_ATF,2028,INDIA,,2.009471813
RF_ATF,2029,INDIA,,2.230513712
RF_ATF,2030,INDIA,,2.47587022
RF_ATF,2031,INDIA,,2.748215945
RF_HSD,2021,INDIA,,9.994842
RF_HSD,2022,INDIA,,11.09427462
RF_HSD,2023,INDIA,,12.31464483
RF_HSD,2024,INDIA,,13.66925576
RF_HSD,2025,INDIA,,15.17287389
RF_HSD,2026,INDIA,,16.84189002
RF_HSD,2027,INDIA,,18.69449792
RF_HSD,2028,INDIA,,20.75089269
RF_HSD,2029,INDIA,,23.03349089
RF_HSD,2030,INDIA,,25.56717489
RF_HSD,2031,INDIA,,28.37956413
RF_OTHERPP,2021,INDIA,,3.755235
RF_OTHERPP,2022,INDIA,,4.16831085
RF_OTHERPP,2023,INDIA,,4.626825044
RF_OTHERPP,2024,INDIA,,5.135775798
RF_OTHERPP,2025,INDIA,,5.700711136
RF_OTHERPP,2026,INDIA,,6.327789361
RF_OTHERPP,2027,INDIA,,7.023846191
RF_OTHERPP,2028,INDIA,,7.796469272
RF_OTHERPP,2029,INDIA,,8.654080892
RF_OTHERPP,2030,INDIA,,9.60602979
RF_OTHERPP,2031,INDIA,,10.66269307
