EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,DomPECCostInBT_BA
COKING_COAL,2028,,,,INDIA,NR,0.0
COKING_COAL,2028,,,,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,ER,800759.9880907306
STEAM_COAL,2021,,,,INDIA,WR,1053009.87404475
STEAM_COAL,2021,,,,INDIA,NR,139158.4749875646
STEAM_COAL,2021,,,,INDIA,SR,253685.2072517468
STEAM_COAL,2021,,,,INDIA,NER,13808.692967729197
STEAM_COAL,2022,,,,INDIA,ER,843229.5553993528
STEAM_COAL,2022,,,,INDIA,WR,1109256.375634659
STEAM_COAL,2022,,,,INDIA,NR,128364.55572123926
STEAM_COAL,2022,,,,INDIA,SR,263330.5504611954
STEAM_COAL,2022,,,,INDIA,NER,13830.956541710118
STEAM_COAL,2023,,,,INDIA,ER,902984.1816537835
STEAM_COAL,2023,,,,INDIA,WR,1168507.9641515405
STEAM_COAL,2023,,,,INDIA,NR,89553.12618694543
STEAM_COAL,2023,,,,INDIA,SR,273354.0190978189
STEAM_COAL,2023,,,,INDIA,NER,10894.102870989063
STEAM_COAL,2024,,,,INDIA,ER,941902.5150693345
STEAM_COAL,2024,,,,INDIA,WR,1230984.9841065693
STEAM_COAL,2024,,,,INDIA,NR,94799.53997013105
STEAM_COAL,2024,,,,INDIA,SR,283761.4144344698
STEAM_COAL,2024,,,,INDIA,NER,8804.65735776609
STEAM_COAL,2025,,,,INDIA,ER,984594.1316493471
STEAM_COAL,2025,,,,INDIA,WR,1296823.9507118827
STEAM_COAL,2025,,,,INDIA,NR,97633.34303147442
STEAM_COAL,2025,,,,INDIA,SR,294586.7554353068
STEAM_COAL,2025,,,,INDIA,NER,5275.089591036899
STEAM_COAL,2026,,,,INDIA,ER,1028142.586244259
STEAM_COAL,2026,,,,INDIA,WR,1284239.1872679046
STEAM_COAL,2026,,,,INDIA,NR,233023.25601003435
STEAM_COAL,2026,,,,INDIA,SR,305836.5026282431
STEAM_COAL,2026,,,,INDIA,NER,452.17002791091204
STEAM_COAL,2027,,,,INDIA,ER,1061012.0465661574
STEAM_COAL,2027,,,,INDIA,WR,1307074.8341162559
STEAM_COAL,2027,,,,INDIA,NR,331851.4961588608
STEAM_COAL,2027,,,,INDIA,SR,317517.2345011631
STEAM_COAL,2027,,,,INDIA,NER,6647.0032919983205
STEAM_COAL,2028,,,,INDIA,ER,1079891.2420103382
STEAM_COAL,2028,,,,INDIA,WR,1380304.083528938
STEAM_COAL,2028,,,,INDIA,NR,331112.47179558914
STEAM_COAL,2028,,,,INDIA,SR,329635.6501511923
STEAM_COAL,2028,,,,INDIA,NER,5232.092284223016
STEAM_COAL,2029,,,,INDIA,ER,1117183.7594249838
STEAM_COAL,2029,,,,INDIA,WR,1441591.2913108144
STEAM_COAL,2029,,,,INDIA,NR,360027.37127779773
STEAM_COAL,2029,,,,INDIA,SR,342256.0008385104
STEAM_COAL,2029,,,,INDIA,NER,5224.38065710482
STEAM_COAL,2030,,,,INDIA,ER,1147980.862751775
STEAM_COAL,2030,,,,INDIA,WR,1484588.180361847
STEAM_COAL,2030,,,,INDIA,NR,394594.4609091116
STEAM_COAL,2030,,,,INDIA,SR,355328.41955082637
STEAM_COAL,2030,,,,INDIA,NER,6094.41168353801
STEAM_COAL,2031,,,,INDIA,ER,1178296.9824646513
STEAM_COAL,2031,,,,INDIA,WR,1529501.4412038806
STEAM_COAL,2031,,,,INDIA,NR,522289.5639826263
STEAM_COAL,2031,,,,INDIA,SR,368947.0640661943
STEAM_COAL,2031,,,,INDIA,NER,8913.852068437109
NATGAS,2021,,,,INDIA,,353960.49951977545
NATGAS,2022,,,,INDIA,,370065.70431119134
NATGAS,2023,,,,INDIA,,387104.285170009
NATGAS,2024,,,,INDIA,,405135.63229935296
NATGAS,2025,,,,INDIA,,424350.05568190344
NATGAS,2026,,,,INDIA,,444564.45642297884
NATGAS,2027,,,,INDIA,,466242.689476111
NATGAS,2028,,,,INDIA,,489070.43546170165
NATGAS,2029,,,,INDIA,,513402.34073315165
NATGAS,2030,,,,INDIA,,539192.4087940174
NATGAS,2031,,,,INDIA,,566685.1538261594
BIOGAS,2021,,,,INDIA,,17546.940840270774
BIOGAS,2022,,,,INDIA,,16935.116689425937
BIOGAS,2023,,,,INDIA,,16582.38226303937
BIOGAS,2024,,,,INDIA,,16435.051652479327
BIOGAS,2025,,,,INDIA,,16392.504863671893
BIOGAS,2026,,,,INDIA,,16424.2271104121
BIOGAS,2027,,,,INDIA,,16370.109174951513
BIOGAS,2028,,,,INDIA,,16366.077795113457
BIOGAS,2029,,,,INDIA,,16366.592286480172
BIOGAS,2030,,,,INDIA,,16374.985968130717
BIOGAS,2031,,,,INDIA,,16383.487533646643
BIOMASS,2021,,,,INDIA,,1079800.5611753317
BIOMASS,2022,,,,INDIA,,1077507.6978836716
BIOMASS,2023,,,,INDIA,,1082114.2790305845
BIOMASS,2024,,,,INDIA,,1088261.635408455
BIOMASS,2025,,,,INDIA,,1093281.1351088563
BIOMASS,2026,,,,INDIA,,1099884.074469209
BIOMASS,2027,,,,INDIA,,1107198.2507004836
BIOMASS,2028,,,,INDIA,,1113901.8646347662
BIOMASS,2029,,,,INDIA,,1120645.1295637006
BIOMASS,2030,,,,INDIA,,1130476.4530101512
BIOMASS,2031,,,,INDIA,,1145932.6885643646
CRUDE,2021,,,,INDIA,,691345.893354399
CRUDE,2022,,,,INDIA,,751800.9417997621
CRUDE,2023,,,,INDIA,,861234.7056243542
CRUDE,2024,,,,INDIA,,908188.603987068
CRUDE,2025,,,,INDIA,,958650.6249446912
CRUDE,2026,,,,INDIA,,1009661.1851348651
CRUDE,2027,,,,INDIA,,1063208.008290319
CRUDE,2028,,,,INDIA,,1119531.5752711229
CRUDE,2029,,,,INDIA,,1179107.932364578
CRUDE,2030,,,,INDIA,,1241778.480989783
CRUDE,2031,,,,INDIA,,1308064.812003329
