EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,DomPECCostInBT_BA
COKING_COAL,2028,,,,INDIA,NR,0.0
COKING_COAL,2028,,,,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,ER,844307.6905879288
STEAM_COAL,2021,,,,INDIA,WR,1105159.0329830416
STEAM_COAL,2021,,,,INDIA,NR,144829.34551817187
STEAM_COAL,2021,,,,INDIA,SR,266835.9640106668
STEAM_COAL,2021,,,,INDIA,NER,14213.031921053762
STEAM_COAL,2022,,,,INDIA,ER,889294.9348952441
STEAM_COAL,2022,,,,INDIA,WR,1164467.0032916386
STEAM_COAL,2022,,,,INDIA,NR,133889.09511316783
STEAM_COAL,2022,,,,INDIA,SR,277046.7155305468
STEAM_COAL,2022,,,,INDIA,NER,14234.168680833727
STEAM_COAL,2023,,,,INDIA,ER,952536.5330376652
STEAM_COAL,2023,,,,INDIA,WR,1226958.3743666946
STEAM_COAL,2023,,,,INDIA,NR,96195.59493115082
STEAM_COAL,2023,,,,INDIA,SR,287660.1450076008
STEAM_COAL,2023,,,,INDIA,NER,9180.784019518629
STEAM_COAL,2024,,,,INDIA,ER,993822.5201034507
STEAM_COAL,2024,,,,INDIA,WR,1292866.7969117314
STEAM_COAL,2024,,,,INDIA,NR,101581.00455720551
STEAM_COAL,2024,,,,INDIA,SR,298682.633828367
STEAM_COAL,2024,,,,INDIA,NER,7195.5641008265775
STEAM_COAL,2025,,,,INDIA,ER,1024633.1191039814
STEAM_COAL,2025,,,,INDIA,WR,1289315.0603722257
STEAM_COAL,2025,,,,INDIA,NR,242812.25145875168
STEAM_COAL,2025,,,,INDIA,SR,310150.27699163026
STEAM_COAL,2025,,,,INDIA,NER,6561.402976903391
STEAM_COAL,2026,,,,INDIA,ER,1019460.1519292755
STEAM_COAL,2026,,,,INDIA,WR,1342273.1057342452
STEAM_COAL,2026,,,,INDIA,NR,253787.2432884893
STEAM_COAL,2026,,,,INDIA,SR,322070.18090427894
STEAM_COAL,2026,,,,INDIA,NER,5349.479813970476
STEAM_COAL,2027,,,,INDIA,ER,1029435.1959167665
STEAM_COAL,2027,,,,INDIA,WR,1326616.3120043622
STEAM_COAL,2027,,,,INDIA,NR,278092.672736593
STEAM_COAL,2027,,,,INDIA,SR,334449.5819922105
STEAM_COAL,2027,,,,INDIA,NER,4924.5649582376955
STEAM_COAL,2028,,,,INDIA,ER,1034221.7028357049
STEAM_COAL,2028,,,,INDIA,WR,1340674.962268656
STEAM_COAL,2028,,,,INDIA,NR,286704.2301623817
STEAM_COAL,2028,,,,INDIA,SR,347295.84915222233
STEAM_COAL,2028,,,,INDIA,NER,5271.593614026029
STEAM_COAL,2029,,,,INDIA,ER,1066437.3171385545
STEAM_COAL,2029,,,,INDIA,WR,1334302.7906210772
STEAM_COAL,2029,,,,INDIA,NR,332432.3385133513
STEAM_COAL,2029,,,,INDIA,SR,360677.00693691225
STEAM_COAL,2029,,,,INDIA,NER,6283.299620749549
STEAM_COAL,2030,,,,INDIA,ER,1098680.7652013854
STEAM_COAL,2030,,,,INDIA,WR,1330579.4769170985
STEAM_COAL,2030,,,,INDIA,NR,353102.55821036105
STEAM_COAL,2030,,,,INDIA,SR,374540.8534758578
STEAM_COAL,2030,,,,INDIA,NER,7013.7045159882255
STEAM_COAL,2031,,,,INDIA,ER,1114004.7675119203
STEAM_COAL,2031,,,,INDIA,WR,1384946.3734890998
STEAM_COAL,2031,,,,INDIA,NR,388963.2485421931
STEAM_COAL,2031,,,,INDIA,SR,388986.9844262609
STEAM_COAL,2031,,,,INDIA,NER,8306.655653901147
NATGAS,2021,,,,INDIA,,371593.98809416126
NATGAS,2022,,,,INDIA,,388952.8505006054
NATGAS,2023,,,,INDIA,,407332.67072413006
NATGAS,2024,,,,INDIA,,426798.7779491858
NATGAS,2025,,,,INDIA,,447554.75752913725
NATGAS,2026,,,,INDIA,,469410.7119506
NATGAS,2027,,,,INDIA,,492859.6144250875
NATGAS,2028,,,,INDIA,,517572.98127129214
NATGAS,2029,,,,INDIA,,543929.4115047388
NATGAS,2030,,,,INDIA,,571884.0650554651
NATGAS,2031,,,,INDIA,,601700.1514938234
BIOGAS,2021,,,,INDIA,,17546.940840270774
BIOGAS,2022,,,,INDIA,,16935.116689425937
BIOGAS,2023,,,,INDIA,,16582.38226303937
BIOGAS,2024,,,,INDIA,,16435.051652479327
BIOGAS,2025,,,,INDIA,,16392.504863671893
BIOGAS,2026,,,,INDIA,,16424.2271104121
BIOGAS,2027,,,,INDIA,,16370.109174951513
BIOGAS,2028,,,,INDIA,,16366.077795113457
BIOGAS,2029,,,,INDIA,,16366.592286480172
BIOGAS,2030,,,,INDIA,,16374.985968130717
BIOGAS,2031,,,,INDIA,,16383.487533646643
BIOMASS,2021,,,,INDIA,,1083139.17226701
BIOMASS,2022,,,,INDIA,,1077507.6978836716
BIOMASS,2023,,,,INDIA,,1082649.6940435325
BIOMASS,2024,,,,INDIA,,1088261.635408455
BIOMASS,2025,,,,INDIA,,1093281.1351088563
BIOMASS,2026,,,,INDIA,,1098739.4921416978
BIOMASS,2027,,,,INDIA,,1105629.503759126
BIOMASS,2028,,,,INDIA,,1112702.4671079835
BIOMASS,2029,,,,INDIA,,1120657.7499283294
BIOMASS,2030,,,,INDIA,,1134117.9593050403
BIOMASS,2031,,,,INDIA,,1147147.6516410422
CRUDE,2021,,,,INDIA,,691345.893354399
CRUDE,2022,,,,INDIA,,751800.9417997621
CRUDE,2023,,,,INDIA,,861234.7056243542
CRUDE,2024,,,,INDIA,,908188.603987068
CRUDE,2025,,,,INDIA,,958650.6249446912
CRUDE,2026,,,,INDIA,,1009661.1851348651
CRUDE,2027,,,,INDIA,,1063208.008290319
CRUDE,2028,,,,INDIA,,1119531.5752711229
CRUDE,2029,,,,INDIA,,1179107.932364578
CRUDE,2030,,,,INDIA,,1241778.480989783
CRUDE,2031,,,,INDIA,,1308064.812003329
