ServiceTech,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,NumInstances
AC,RURAL,INDIA,ER,WB,2037,1
AC,RURAL,INDIA,ER,WB,2038,1
AC,RURAL,INDIA,ER,WB,2039,1
AC,RURAL,INDIA,ER,WB,2040,1
AC,RURAL,INDIA,ER,WB,2041,1
AC,RURAL,INDIA,ER,SK,2024,1
AC,RURAL,INDIA,ER,SK,2025,1
AC,RURAL,INDIA,ER,SK,2026,1
AC,RURAL,INDIA,ER,SK,2027,1
AC,RURAL,INDIA,ER,SK,2028,1
AC,RURAL,INDIA,ER,SK,2029,1
AC,RURAL,INDIA,ER,SK,2030,1
AC,RURAL,INDIA,ER,SK,2031,1
AC,RURAL,INDIA,ER,SK,2032,1
AC,RURAL,INDIA,ER,SK,2033,1
AC,RURAL,INDIA,ER,SK,2034,1
AC,RURAL,INDIA,ER,SK,2035,1
AC,RURAL,INDIA,ER,SK,2036,1
AC,RURAL,INDIA,ER,SK,2037,1
AC,RURAL,INDIA,ER,SK,2038,1
AC,RURAL,INDIA,ER,SK,2039,1
AC,RURAL,INDIA,ER,SK,2040,1
AC,RURAL,INDIA,ER,SK,2041,1
AC,RURAL,INDIA,WR,CG,2024,1
AC,RURAL,INDIA,WR,CG,2025,1
AC,RURAL,INDIA,WR,CG,2026,1
AC,RURAL,INDIA,WR,CG,2027,1
AC,RURAL,INDIA,WR,CG,2028,1
AC,RURAL,INDIA,WR,CG,2029,1
AC,RURAL,INDIA,WR,CG,2030,1
AC,RURAL,INDIA,WR,CG,2031,1
AC,RURAL,INDIA,WR,CG,2032,1
AC,RURAL,INDIA,WR,CG,2033,1
AC,RURAL,INDIA,WR,CG,2034,1
AC,RURAL,INDIA,WR,CG,2035,1
AC,RURAL,INDIA,WR,CG,2036,1
AC,RURAL,INDIA,WR,CG,2037,1
AC,RURAL,INDIA,WR,CG,2038,1
AC,RURAL,INDIA,WR,CG,2039,1
AC,RURAL,INDIA,WR,CG,2040,1
AC,RURAL,INDIA,WR,CG,2041,1
AC,RURAL,INDIA,WR,GJ,2024,1.010670322
AC,RURAL,INDIA,WR,GJ,2025,1.010673167
AC,RURAL,INDIA,WR,GJ,2026,1.012821431
AC,RURAL,INDIA,WR,GJ,2027,1.014974262
AC,RURAL,INDIA,WR,GJ,2028,1.017131669
AC,RURAL,INDIA,WR,GJ,2029,1.019293662
AC,RURAL,INDIA,WR,GJ,2030,1.02146025
AC,RURAL,INDIA,WR,GJ,2031,1.023631443
AC,RURAL,INDIA,WR,GJ,2032,1.025807252
AC,RURAL,INDIA,WR,GJ,2033,1.027987685
AC,RURAL,INDIA,WR,GJ,2034,1.030172753
AC,RURAL,INDIA,WR,GJ,2035,1.032362465
AC,RURAL,INDIA,WR,GJ,2036,1.034556832
AC,RURAL,INDIA,WR,GJ,2037,1.036755863
AC,RURAL,INDIA,WR,GJ,2038,1.038959569
AC,RURAL,INDIA,WR,GJ,2039,1.041167958
AC,RURAL,INDIA,WR,GJ,2040,1.043381042
AC,RURAL,INDIA,WR,GJ,2041,1.04559883
AC,RURAL,INDIA,WR,MP,2024,1
AC,RURAL,INDIA,WR,MP,2025,1
AC,RURAL,INDIA,WR,MP,2026,1
AC,RURAL,INDIA,WR,MP,2027,1
AC,RURAL,INDIA,WR,MP,2028,1
AC,RURAL,INDIA,WR,MP,2029,1
AC,RURAL,INDIA,WR,MP,2030,1
AC,RURAL,INDIA,WR,MP,2031,1
AC,RURAL,INDIA,WR,MP,2032,1
AC,RURAL,INDIA,WR,MP,2033,1
AC,RURAL,INDIA,WR,MP,2034,1
AC,RURAL,INDIA,WR,MP,2035,1
AC,RURAL,INDIA,WR,MP,2036,1
AC,RURAL,INDIA,WR,MP,2037,1
AC,RURAL,INDIA,WR,MP,2038,1
AC,RURAL,INDIA,WR,MP,2039,1
AC,RURAL,INDIA,WR,MP,2040,1
AC,RURAL,INDIA,WR,MP,2041,1
AC,RURAL,INDIA,WR,MH,2024,1.010670322
AC,RURAL,INDIA,WR,MH,2025,1.010673167
AC,RURAL,INDIA,WR,MH,2026,1.012821431
AC,RURAL,INDIA,WR,MH,2027,1.014974262
AC,RURAL,INDIA,WR,MH,2028,1.017131669
AC,RURAL,INDIA,WR,MH,2029,1.019293662
AC,RURAL,INDIA,WR,MH,2030,1.02146025
AC,RURAL,INDIA,WR,MH,2031,1.023631443
AC,RURAL,INDIA,WR,MH,2032,1.025807252
AC,RURAL,INDIA,WR,MH,2033,1.027987685
AC,RURAL,INDIA,WR,MH,2034,1.030172753
AC,RURAL,INDIA,WR,MH,2035,1.032362465
AC,RURAL,INDIA,WR,MH,2036,1.034556832
AC,RURAL,INDIA,WR,MH,2037,1.036755863
AC,RURAL,INDIA,WR,MH,2038,1.038959569
AC,RURAL,INDIA,WR,MH,2039,1.041167958
AC,RURAL,INDIA,WR,MH,2040,1.043381042
AC,RURAL,INDIA,WR,MH,2041,1.04559883
AC,RURAL,INDIA,WR,GA,2024,1.026889663
AC,RURAL,INDIA,WR,GA,2025,1.026889663
AC,RURAL,INDIA,WR,GA,2026,1.026889663
AC,RURAL,INDIA,WR,GA,2027,1.026889663
AC,RURAL,INDIA,WR,GA,2028,1.026889663
AC,RURAL,INDIA,WR,GA,2029,1.026889663
AC,RURAL,INDIA,WR,GA,2030,1.026889663
AC,RURAL,INDIA,WR,GA,2031,1.026889663
AC,RURAL,INDIA,WR,GA,2032,1.026889663
AC,RURAL,INDIA,WR,GA,2033,1.026889663
AC,RURAL,INDIA,WR,GA,2034,1.026889663
AC,RURAL,INDIA,WR,GA,2035,1.026889663
AC,RURAL,INDIA,WR,GA,2036,1.026889663
AC,RURAL,INDIA,WR,GA,2037,1.026889663
AC,RURAL,INDIA,WR,GA,2038,1.026889663
AC,RURAL,INDIA,WR,GA,2039,1.026889663
AC,RURAL,INDIA,WR,GA,2040,1.026889663
AC,RURAL,INDIA,WR,GA,2041,1.026889663
AC,RURAL,INDIA,NER,AS,2024,1.010670322
AC,RURAL,INDIA,NER,AS,2025,1.010673167
AC,RURAL,INDIA,NER,AS,2026,1.012821431
AC,RURAL,INDIA,NER,AS,2027,1.014974262
AC,RURAL,INDIA,NER,AS,2028,1.017131669
AC,RURAL,INDIA,NER,AS,2029,1.019293662
AC,RURAL,INDIA,NER,AS,2030,1.02146025
AC,RURAL,INDIA,NER,AS,2031,1.023631443
AC,RURAL,INDIA,NER,AS,2032,1.025807252
AC,RURAL,INDIA,NER,AS,2033,1.027987685
AC,RURAL,INDIA,NER,AS,2034,1.030172753
AC,RURAL,INDIA,NER,AS,2035,1.032362465
AC,RURAL,INDIA,NER,AS,2036,1.034556832
AC,RURAL,INDIA,NER,AS,2037,1.036755863
AC,RURAL,INDIA,NER,AS,2038,1.038959569
AC,RURAL,INDIA,NER,AS,2039,1.041167958
AC,RURAL,INDIA,NER,AS,2040,1.043381042
AC,RURAL,INDIA,NER,AS,2041,1.04559883
AC,RURAL,INDIA,NER,NE,2024,1
AC,RURAL,INDIA,NER,NE,2025,1
AC,RURAL,INDIA,NER,NE,2026,1
AC,RURAL,INDIA,NER,NE,2027,1
AC,RURAL,INDIA,NER,NE,2028,1
AC,RURAL,INDIA,NER,NE,2029,1
AC,RURAL,INDIA,NER,NE,2030,1
AC,RURAL,INDIA,NER,NE,2031,1
AC,RURAL,INDIA,NER,NE,2032,1
AC,RURAL,INDIA,NER,NE,2033,1
AC,RURAL,INDIA,NER,NE,2034,1
AC,RURAL,INDIA,NER,NE,2035,1
AC,RURAL,INDIA,NER,NE,2036,1
AC,RURAL,INDIA,NER,NE,2037,1
AC,RURAL,INDIA,NER,NE,2038,1
AC,RURAL,INDIA,NER,NE,2039,1
AC,RURAL,INDIA,NER,NE,2040,1
AC,RURAL,INDIA,NER,NE,2041,1
AC,RURAL,INDIA,SR,AP,2024,1.059255818
AC,RURAL,INDIA,SR,AP,2025,1.05928128
AC,RURAL,INDIA,SR,AP,2026,1.065881195
AC,RURAL,INDIA,SR,AP,2027,1.072522232
AC,RURAL,INDIA,SR,AP,2028,1.079204646
AC,RURAL,INDIA,SR,AP,2029,1.085928695
AC,RURAL,INDIA,SR,AP,2030,1.092694639
AC,RURAL,INDIA,SR,AP,2031,1.099502739
AC,RURAL,INDIA,SR,AP,2032,1.106353256
AC,RURAL,INDIA,SR,AP,2033,1.113246457
AC,RURAL,INDIA,SR,AP,2034,1.120182605
AC,RURAL,INDIA,SR,AP,2035,1.12716197
AC,RURAL,INDIA,SR,AP,2036,1.13418482
AC,RURAL,INDIA,SR,AP,2037,1.141251427
AC,RURAL,INDIA,SR,AP,2038,1.148362062
AC,RURAL,INDIA,SR,AP,2039,1.155517001
AC,RURAL,INDIA,SR,AP,2040,1.162716519
AC,RURAL,INDIA,SR,AP,2041,1.169960894
AC,RURAL,INDIA,SR,KA,2024,1.048072546
AC,RURAL,INDIA,SR,KA,2025,1.048083459
AC,RURAL,INDIA,SR,KA,2026,1.052374422
AC,RURAL,INDIA,SR,KA,2027,1.056682952
AC,RURAL,INDIA,SR,KA,2028,1.061009122
AC,RURAL,INDIA,SR,KA,2029,1.065353004
AC,RURAL,INDIA,SR,KA,2030,1.06971467
AC,RURAL,INDIA,SR,KA,2031,1.074094193
AC,RURAL,INDIA,SR,KA,2032,1.078491647
AC,RURAL,INDIA,SR,KA,2033,1.082907104
AC,RURAL,INDIA,SR,KA,2034,1.087340638
AC,RURAL,INDIA,SR,KA,2035,1.091792324
AC,RURAL,INDIA,SR,KA,2036,1.096262235
AC,RURAL,INDIA,SR,KA,2037,1.100750447
AC,RURAL,INDIA,SR,KA,2038,1.105257034
AC,RURAL,INDIA,SR,KA,2039,1.109782071
AC,RURAL,INDIA,SR,KA,2040,1.114325634
AC,RURAL,INDIA,SR,KA,2041,1.118887799
AC,RURAL,INDIA,SR,KL,2024,1.037562194
AC,RURAL,INDIA,SR,KL,2025,1.037564966
AC,RURAL,INDIA,SR,KL,2026,1.039713307
AC,RURAL,INDIA,SR,KL,2027,1.041866097
AC,RURAL,INDIA,SR,KL,2028,1.044023343
AC,RURAL,INDIA,SR,KL,2029,1.046185057
AC,RURAL,INDIA,SR,KL,2030,1.048351247
AC,RURAL,INDIA,SR,KL,2031,1.050521921
AC,RURAL,INDIA,SR,KL,2032,1.052697091
AC,RURAL,INDIA,SR,KL,2033,1.054876764
AC,RURAL,INDIA,SR,KL,2034,1.05706095
AC,RURAL,INDIA,SR,KL,2035,1.059249659
AC,RURAL,INDIA,SR,KL,2036,1.061442899
AC,RURAL,INDIA,SR,KL,2037,1.063640681
AC,RURAL,INDIA,SR,KL,2038,1.065843014
AC,RURAL,INDIA,SR,KL,2039,1.068049906
AC,RURAL,INDIA,SR,KL,2040,1.070261368
AC,RURAL,INDIA,SR,KL,2041,1.072477409
AC,RURAL,INDIA,SR,TN,2024,1.010670322
AC,RURAL,INDIA,SR,TN,2025,1.010673167
AC,RURAL,INDIA,SR,TN,2026,1.012821431
AC,RURAL,INDIA,SR,TN,2027,1.014974262
AC,RURAL,INDIA,SR,TN,2028,1.017131669
AC,RURAL,INDIA,SR,TN,2029,1.019293662
AC,RURAL,INDIA,SR,TN,2030,1.02146025
AC,RURAL,INDIA,SR,TN,2031,1.023631443
AC,RURAL,INDIA,SR,TN,2032,1.025807252
AC,RURAL,INDIA,SR,TN,2033,1.027987685
AC,RURAL,INDIA,SR,TN,2034,1.030172753
AC,RURAL,INDIA,SR,TN,2035,1.032362465
AC,RURAL,INDIA,SR,TN,2036,1.034556832
AC,RURAL,INDIA,SR,TN,2037,1.036755863
AC,RURAL,INDIA,SR,TN,2038,1.038959569
AC,RURAL,INDIA,SR,TN,2039,1.041167958
AC,RURAL,INDIA,SR,TN,2040,1.043381042
AC,RURAL,INDIA,SR,TN,2041,1.04559883
AC,RURAL,INDIA,SR,TS,2024,1.010670322
AC,RURAL,INDIA,SR,TS,2025,1.010673167
AC,RURAL,INDIA,SR,TS,2026,1.012821431
AC,RURAL,INDIA,SR,TS,2027,1.014974262
AC,RURAL,INDIA,SR,TS,2028,1.017131669
AC,RURAL,INDIA,SR,TS,2029,1.019293662
AC,RURAL,INDIA,SR,TS,2030,1.02146025
AC,RURAL,INDIA,SR,TS,2031,1.023631443
AC,RURAL,INDIA,SR,TS,2032,1.025807252
AC,RURAL,INDIA,SR,TS,2033,1.027987685
AC,RURAL,INDIA,SR,TS,2034,1.030172753
AC,RURAL,INDIA,SR,TS,2035,1.032362465
AC,RURAL,INDIA,SR,TS,2036,1.034556832
AC,RURAL,INDIA,SR,TS,2037,1.036755863
AC,RURAL,INDIA,SR,TS,2038,1.038959569
AC,RURAL,INDIA,SR,TS,2039,1.041167958
AC,RURAL,INDIA,SR,TS,2040,1.043381042
AC,RURAL,INDIA,SR,TS,2041,1.04559883
AC,RURAL,INDIA,NR,DL,2024,1.074970381
AC,RURAL,INDIA,NR,DL,2025,1.074981024
AC,RURAL,INDIA,NR,DL,2026,1.07927228
AC,RURAL,INDIA,NR,DL,2027,1.083580666
AC,RURAL,INDIA,NR,DL,2028,1.087906251
AC,RURAL,INDIA,NR,DL,2029,1.092249104
AC,RURAL,INDIA,NR,DL,2030,1.096609293
AC,RURAL,INDIA,NR,DL,2031,1.100986887
AC,RURAL,INDIA,NR,DL,2032,1.105381957
AC,RURAL,INDIA,NR,DL,2033,1.109794571
AC,RURAL,INDIA,NR,DL,2034,1.1142248
AC,RURAL,INDIA,NR,DL,2035,1.118672715
AC,RURAL,INDIA,NR,DL,2036,1.123138385
AC,RURAL,INDIA,NR,DL,2037,1.127621882
AC,RURAL,INDIA,NR,DL,2038,1.132123277
AC,RURAL,INDIA,NR,DL,2039,1.136642641
AC,RURAL,INDIA,NR,DL,2040,1.141180046
AC,RURAL,INDIA,NR,DL,2041,1.145735564
AC,RURAL,INDIA,NR,HR,2024,1.021174284
AC,RURAL,INDIA,NR,HR,2025,1.021185481
AC,RURAL,INDIA,NR,HR,2026,1.025476135
AC,RURAL,INDIA,NR,HR,2027,1.029784816
AC,RURAL,INDIA,NR,HR,2028,1.034111601
AC,RURAL,INDIA,NR,HR,2029,1.038456566
AC,RURAL,INDIA,NR,HR,2030,1.042819787
AC,RURAL,INDIA,NR,HR,2031,1.04720134
AC,RURAL,INDIA,NR,HR,2032,1.051601303
AC,RURAL,INDIA,NR,HR,2033,1.056019753
AC,RURAL,INDIA,NR,HR,2034,1.060456768
AC,RURAL,INDIA,NR,HR,2035,1.064912425
AC,RURAL,INDIA,NR,HR,2036,1.069386804
AC,RURAL,INDIA,NR,HR,2037,1.073879982
AC,RURAL,INDIA,NR,HR,2038,1.078392039
AC,RURAL,INDIA,NR,HR,2039,1.082923054
AC,RURAL,INDIA,NR,HR,2040,1.087473107
AC,RURAL,INDIA,NR,HR,2041,1.092042278
AC,RURAL,INDIA,NR,HP,2024,1.010670322
AC,RURAL,INDIA,NR,HP,2025,1.010673167
AC,RURAL,INDIA,NR,HP,2026,1.012821431
AC,RURAL,INDIA,NR,HP,2027,1.014974262
AC,RURAL,INDIA,NR,HP,2028,1.017131669
AC,RURAL,INDIA,NR,HP,2029,1.019293662
AC,RURAL,INDIA,NR,HP,2030,1.02146025
AC,RURAL,INDIA,NR,HP,2031,1.023631443
AC,RURAL,INDIA,NR,HP,2032,1.025807252
AC,RURAL,INDIA,NR,HP,2033,1.027987685
AC,RURAL,INDIA,NR,HP,2034,1.030172753
AC,RURAL,INDIA,NR,HP,2035,1.032362465
AC,RURAL,INDIA,NR,HP,2036,1.034556832
AC,RURAL,INDIA,NR,HP,2037,1.036755863
AC,RURAL,INDIA,NR,HP,2038,1.038959569
AC,RURAL,INDIA,NR,HP,2039,1.041167958
AC,RURAL,INDIA,NR,HP,2040,1.043381042
AC,RURAL,INDIA,NR,HP,2041,1.04559883
AC,RURAL,INDIA,NR,JK,2024,1.010670322
AC,RURAL,INDIA,NR,JK,2025,1.010673167
AC,RURAL,INDIA,NR,JK,2026,1.012821431
AC,RURAL,INDIA,NR,JK,2027,1.014974262
AC,RURAL,INDIA,NR,JK,2028,1.017131669
AC,RURAL,INDIA,NR,JK,2029,1.019293662
AC,RURAL,INDIA,NR,JK,2030,1.02146025
AC,RURAL,INDIA,NR,JK,2031,1.023631443
AC,RURAL,INDIA,NR,JK,2032,1.025807252
AC,RURAL,INDIA,NR,JK,2033,1.027987685
AC,RURAL,INDIA,NR,JK,2034,1.030172753
AC,RURAL,INDIA,NR,JK,2035,1.032362465
AC,RURAL,INDIA,NR,JK,2036,1.034556832
AC,RURAL,INDIA,NR,JK,2037,1.036755863
AC,RURAL,INDIA,NR,JK,2038,1.038959569
AC,RURAL,INDIA,NR,JK,2039,1.041167958
AC,RURAL,INDIA,NR,JK,2040,1.043381042
AC,RURAL,INDIA,NR,JK,2041,1.04559883
AC,RURAL,INDIA,NR,PB,2024,1.037562194
AC,RURAL,INDIA,NR,PB,2025,1.037564966
AC,RURAL,INDIA,NR,PB,2026,1.039713307
AC,RURAL,INDIA,NR,PB,2027,1.041866097
AC,RURAL,INDIA,NR,PB,2028,1.044023343
AC,RURAL,INDIA,NR,PB,2029,1.046185057
AC,RURAL,INDIA,NR,PB,2030,1.048351247
AC,RURAL,INDIA,NR,PB,2031,1.050521921
AC,RURAL,INDIA,NR,PB,2032,1.052697091
AC,RURAL,INDIA,NR,PB,2033,1.054876764
AC,RURAL,INDIA,NR,PB,2034,1.05706095
AC,RURAL,INDIA,NR,PB,2035,1.059249659
AC,RURAL,INDIA,NR,PB,2036,1.061442899
AC,RURAL,INDIA,NR,PB,2037,1.063640681
AC,RURAL,INDIA,NR,PB,2038,1.065843014
AC,RURAL,INDIA,NR,PB,2039,1.068049906
AC,RURAL,INDIA,NR,PB,2040,1.070261368
AC,RURAL,INDIA,NR,PB,2041,1.072477409
AC,RURAL,INDIA,NR,RJ,2024,1.010670322
AC,RURAL,INDIA,NR,RJ,2025,1.010673167
AC,RURAL,INDIA,NR,RJ,2026,1.012821431
AC,RURAL,INDIA,NR,RJ,2027,1.014974262
AC,RURAL,INDIA,NR,RJ,2028,1.017131669
AC,RURAL,INDIA,NR,RJ,2029,1.019293662
AC,RURAL,INDIA,NR,RJ,2030,1.02146025
AC,RURAL,INDIA,NR,RJ,2031,1.023631443
AC,RURAL,INDIA,NR,RJ,2032,1.025807252
AC,RURAL,INDIA,NR,RJ,2033,1.027987685
AC,RURAL,INDIA,NR,RJ,2034,1.030172753
AC,RURAL,INDIA,NR,RJ,2035,1.032362465
AC,RURAL,INDIA,NR,RJ,2036,1.034556832
AC,RURAL,INDIA,NR,RJ,2037,1.036755863
AC,RURAL,INDIA,NR,RJ,2038,1.038959569
AC,RURAL,INDIA,NR,RJ,2039,1.041167958
AC,RURAL,INDIA,NR,RJ,2040,1.043381042
AC,RURAL,INDIA,NR,RJ,2041,1.04559883
AC,RURAL,INDIA,NR,UP,2024,1
AC,RURAL,INDIA,NR,UP,2025,1
AC,RURAL,INDIA,NR,UP,2026,1
AC,RURAL,INDIA,NR,UP,2027,1
AC,RURAL,INDIA,NR,UP,2028,1
AC,RURAL,INDIA,NR,UP,2029,1
AC,RURAL,INDIA,NR,UP,2030,1
AC,RURAL,INDIA,NR,UP,2031,1
AC,RURAL,INDIA,NR,UP,2032,1
AC,RURAL,INDIA,NR,UP,2033,1
AC,RURAL,INDIA,NR,UP,2034,1
AC,RURAL,INDIA,NR,UP,2035,1
AC,RURAL,INDIA,NR,UP,2036,1
AC,RURAL,INDIA,NR,UP,2037,1
AC,RURAL,INDIA,NR,UP,2038,1
AC,RURAL,INDIA,NR,UP,2039,1
AC,RURAL,INDIA,NR,UP,2040,1
AC,RURAL,INDIA,NR,UP,2041,1
AC,RURAL,INDIA,NR,UK,2024,1.010670322
AC,RURAL,INDIA,NR,UK,2025,1.010673167
AC,RURAL,INDIA,NR,UK,2026,1.012821431
AC,RURAL,INDIA,NR,UK,2027,1.014974262
AC,RURAL,INDIA,NR,UK,2028,1.017131669
AC,RURAL,INDIA,NR,UK,2029,1.019293662
AC,RURAL,INDIA,NR,UK,2030,1.02146025
AC,RURAL,INDIA,NR,UK,2031,1.023631443
AC,RURAL,INDIA,NR,UK,2032,1.025807252
AC,RURAL,INDIA,NR,UK,2033,1.027987685
AC,RURAL,INDIA,NR,UK,2034,1.030172753
AC,RURAL,INDIA,NR,UK,2035,1.032362465
AC,RURAL,INDIA,NR,UK,2036,1.034556832
AC,RURAL,INDIA,NR,UK,2037,1.036755863
AC,RURAL,INDIA,NR,UK,2038,1.038959569
AC,RURAL,INDIA,NR,UK,2039,1.041167958
AC,RURAL,INDIA,NR,UK,2040,1.043381042
AC,RURAL,INDIA,NR,UK,2041,1.04559883
AC,URBAN,INDIA,ER,BR,2024,1.119593705
AC,URBAN,INDIA,ER,BR,2025,1.119593848
AC,URBAN,INDIA,ER,BR,2026,1.120099512
AC,URBAN,INDIA,ER,BR,2027,1.120605404
AC,URBAN,INDIA,ER,BR,2028,1.121111525
AC,URBAN,INDIA,ER,BR,2029,1.121617874
AC,URBAN,INDIA,ER,BR,2030,1.122124452
AC,URBAN,INDIA,ER,BR,2031,1.122631258
AC,URBAN,INDIA,ER,BR,2032,1.123138294
AC,URBAN,INDIA,ER,BR,2033,1.123645559
AC,URBAN,INDIA,ER,BR,2034,1.124153052
AC,URBAN,INDIA,ER,BR,2035,1.124660775
AC,URBAN,INDIA,ER,BR,2036,1.125168727
AC,URBAN,INDIA,ER,BR,2037,1.125676909
AC,URBAN,INDIA,ER,BR,2038,1.12618532
AC,URBAN,INDIA,ER,BR,2039,1.126693961
AC,URBAN,INDIA,ER,BR,2040,1.127202831
AC,URBAN,INDIA,ER,BR,2041,1.127711932
AC,URBAN,INDIA,ER,JH,2024,1.125916318
AC,URBAN,INDIA,ER,JH,2025,1.12591646
AC,URBAN,INDIA,ER,JH,2026,1.126422124
AC,URBAN,INDIA,ER,JH,2027,1.126928016
AC,URBAN,INDIA,ER,JH,2028,1.127434135
AC,URBAN,INDIA,ER,JH,2029,1.127940481
AC,URBAN,INDIA,ER,JH,2030,1.128447054
AC,URBAN,INDIA,ER,JH,2031,1.128953856
AC,URBAN,INDIA,ER,JH,2032,1.129460884
AC,URBAN,INDIA,ER,JH,2033,1.129968141
AC,URBAN,INDIA,ER,JH,2034,1.130475625
AC,URBAN,INDIA,ER,JH,2035,1.130983337
AC,URBAN,INDIA,ER,JH,2036,1.131491277
AC,URBAN,INDIA,ER,JH,2037,1.131999445
AC,URBAN,INDIA,ER,JH,2038,1.132507842
AC,URBAN,INDIA,ER,JH,2039,1.133016467
AC,URBAN,INDIA,ER,JH,2040,1.13352532
AC,URBAN,INDIA,ER,JH,2041,1.134034402
AC,URBAN,INDIA,ER,OD,2024,1.157837723
AC,URBAN,INDIA,ER,OD,2025,1.157864087
AC,URBAN,INDIA,ER,OD,2026,1.164884511
AC,URBAN,INDIA,ER,OD,2027,1.171947502
AC,URBAN,INDIA,ER,OD,2028,1.179053318
AC,URBAN,INDIA,ER,OD,2029,1.186202218
AC,URBAN,INDIA,ER,OD,2030,1.193394463
AC,URBAN,INDIA,ER,OD,2031,1.200630317
AC,URBAN,INDIA,ER,OD,2032,1.207910044
AC,URBAN,INDIA,ER,OD,2033,1.21523391
AC,URBAN,INDIA,ER,OD,2034,1.222602182
AC,URBAN,INDIA,ER,OD,2035,1.230015129
AC,URBAN,INDIA,ER,OD,2036,1.237473024
AC,URBAN,INDIA,ER,OD,2037,1.244976137
AC,URBAN,INDIA,ER,OD,2038,1.252524744
AC,URBAN,INDIA,ER,OD,2039,1.26011912
AC,URBAN,INDIA,ER,OD,2040,1.267759543
AC,URBAN,INDIA,ER,OD,2041,1.275446291
AC,URBAN,INDIA,ER,WB,2024,1.157964279
AC,URBAN,INDIA,ER,WB,2025,1.157990646
AC,URBAN,INDIA,ER,WB,2026,1.165011837
AC,URBAN,INDIA,ER,WB,2027,1.1720756
AC,URBAN,INDIA,ER,WB,2028,1.179182193
AC,URBAN,INDIA,ER,WB,2029,1.186331874
AC,URBAN,INDIA,ER,WB,2030,1.193524906
AC,URBAN,INDIA,ER,WB,2031,1.200761551
AC,URBAN,INDIA,ER,WB,2032,1.208042073
AC,URBAN,INDIA,ER,WB,2033,1.215366739
AC,URBAN,INDIA,ER,WB,2034,1.222735817
AC,URBAN,INDIA,ER,WB,2035,1.230149575
AC,URBAN,INDIA,ER,WB,2036,1.237608284
AC,URBAN,INDIA,ER,WB,2037,1.245112218
