EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,EndUseDemandMetByDom
COKING_COAL,2028,,,,INDIA,NR,0.0
COKING_COAL,2028,,,,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,ER,94.28680557403794
STEAM_COAL,2021,,,,INDIA,WR,88.67567751266309
STEAM_COAL,2021,,,,INDIA,NR,25.496294411450172
STEAM_COAL,2021,,,,INDIA,SR,27.54795182251067
STEAM_COAL,2021,,,,INDIA,NER,0.5326835858315025
STEAM_COAL,2022,,,,INDIA,ER,98.90822526375497
STEAM_COAL,2022,,,,INDIA,WR,94.0012149042976
STEAM_COAL,2022,,,,INDIA,NR,26.919637438954375
STEAM_COAL,2022,,,,INDIA,SR,29.181398239359964
STEAM_COAL,2022,,,,INDIA,NER,0.5634054905052445
STEAM_COAL,2023,,,,INDIA,ER,102.23812445567505
STEAM_COAL,2023,,,,INDIA,WR,98.1870466446911
STEAM_COAL,2023,,,,INDIA,NR,28.005317310690796
STEAM_COAL,2023,,,,INDIA,SR,30.456768474321056
STEAM_COAL,2023,,,,INDIA,NER,0.5872177572176469
STEAM_COAL,2024,,,,INDIA,ER,105.60438151717943
STEAM_COAL,2024,,,,INDIA,WR,102.49326333718477
STEAM_COAL,2024,,,,INDIA,NR,29.114183423494467
STEAM_COAL,2024,,,,INDIA,SR,31.764954659133203
STEAM_COAL,2024,,,,INDIA,NER,0.6116798410333477
STEAM_COAL,2025,,,,INDIA,ER,108.99785683636578
STEAM_COAL,2025,,,,INDIA,WR,106.91415582332779
STEAM_COAL,2025,,,,INDIA,NR,30.24404202225319
STEAM_COAL,2025,,,,INDIA,SR,33.10377606387834
STEAM_COAL,2025,,,,INDIA,NER,0.6367584658245083
STEAM_COAL,2026,,,,INDIA,ER,112.45054533428645
STEAM_COAL,2026,,,,INDIA,WR,111.48477796592529
STEAM_COAL,2026,,,,INDIA,NR,31.404172411791464
STEAM_COAL,2026,,,,INDIA,SR,34.48364265372347
STEAM_COAL,2026,,,,INDIA,NER,0.6626630206303435
STEAM_COAL,2027,,,,INDIA,ER,115.94791066874991
STEAM_COAL,2027,,,,INDIA,WR,116.1947197530162
STEAM_COAL,2027,,,,INDIA,NR,32.5909596703875
STEAM_COAL,2027,,,,INDIA,SR,35.9008612048732
STEAM_COAL,2027,,,,INDIA,NER,0.6893323281331465
STEAM_COAL,2028,,,,INDIA,ER,119.54826806359611
STEAM_COAL,2028,,,,INDIA,WR,121.10736111351139
STEAM_COAL,2028,,,,INDIA,NR,33.821383153765346
STEAM_COAL,2028,,,,INDIA,SR,37.37448852081439
STEAM_COAL,2028,,,,INDIA,NER,0.7171426263613273
STEAM_COAL,2029,,,,INDIA,ER,123.25442641545519
STEAM_COAL,2029,,,,INDIA,WR,126.23158624140737
STEAM_COAL,2029,,,,INDIA,NR,35.09699081391882
STEAM_COAL,2029,,,,INDIA,SR,38.90667706171583
STEAM_COAL,2029,,,,INDIA,NER,0.7461462571259037
STEAM_COAL,2030,,,,INDIA,ER,127.06926252026037
STEAM_COAL,2030,,,,INDIA,WR,131.57667228969547
STEAM_COAL,2030,,,,INDIA,NR,36.41938280824101
STEAM_COAL,2030,,,,INDIA,SR,40.49965681926156
STEAM_COAL,2030,,,,INDIA,NER,0.7763982159583096
STEAM_COAL,2031,,,,INDIA,ER,130.99572251135783
STEAM_COAL,2031,,,,INDIA,WR,137.15230648799104
STEAM_COAL,2031,,,,INDIA,NR,37.790213136984846
STEAM_COAL,2031,,,,INDIA,SR,42.155737883275584
STEAM_COAL,2031,,,,INDIA,NER,0.8079563021454694
NATGAS,2021,,,,INDIA,,19.550423685012213
NATGAS,2022,,,,INDIA,,19.951499364299163
NATGAS,2023,,,,INDIA,,20.350782864918873
NATGAS,2024,,,,INDIA,,20.756404198881757
NATGAS,2025,,,,INDIA,,21.174701199530972
NATGAS,2026,,,,INDIA,,21.592998200180194
NATGAS,2027,,,,INDIA,,21.424915961906596
NATGAS,2028,,,,INDIA,,22.3744598068483
NATGAS,2029,,,,INDIA,,22.147268539589405
NATGAS,2030,,,,INDIA,,21.874619873425935
NATGAS,2031,,,,INDIA,,22.88130450123654
BIOGAS,2021,,,,INDIA,,0.49201774048460095
BIOGAS,2022,,,,INDIA,,0.46279338810904946
BIOGAS,2023,,,,INDIA,,0.44188110538179326
BIOGAS,2024,,,,INDIA,,0.42680158443939287
BIOGAS,2025,,,,INDIA,,0.41508815313230935
BIOGAS,2026,,,,INDIA,,0.4053964802058591
BIOGAS,2027,,,,INDIA,,0.39377824928310934
BIOGAS,2028,,,,INDIA,,0.38371392643902047
BIOGAS,2029,,,,INDIA,,0.3740011778347088
BIOGAS,2030,,,,INDIA,,0.36470064602384894
BIOGAS,2031,,,,INDIA,,0.355625263144044
BIOMASS,2021,,,,INDIA,,301.31324598050367
BIOMASS,2022,,,,INDIA,,293.83680507865404
BIOMASS,2023,,,,INDIA,,288.5711823756757
BIOMASS,2024,,,,INDIA,,283.3001560157599
BIOMASS,2025,,,,INDIA,,278.1013893418773
BIOMASS,2026,,,,INDIA,,273.06970291285995
BIOMASS,2027,,,,INDIA,,268.37403216586205
BIOMASS,2028,,,,INDIA,,263.882325439912
BIOMASS,2029,,,,INDIA,,259.74468886398864
BIOMASS,2030,,,,INDIA,,255.74649842227146
BIOMASS,2031,,,,INDIA,,251.76723923206396
CRUDE,2021,,,,INDIA,,0.0
CRUDE,2022,,,,INDIA,,0.0
CRUDE,2023,,,,INDIA,,0.0
CRUDE,2024,,,,INDIA,,0.0
CRUDE,2025,,,,INDIA,,0.0
CRUDE,2026,,,,INDIA,,0.0
CRUDE,2027,,,,INDIA,,0.0
CRUDE,2028,,,,INDIA,,0.0
CRUDE,2029,,,,INDIA,,0.0
CRUDE,2030,,,,INDIA,,0.0
CRUDE,2031,,,,INDIA,,0.0
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,ER,60.28716558519373
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,WR,143.7575511633245
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,129.29351986258462
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,SR,127.71944603902702
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,NER,3.596267339651773
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,ER,70.2340631683356
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,WR,166.32245945309035
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,NR,154.705729276657
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,SR,147.70985224130715
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,NER,5.100667183820405
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,ER,71.43429606001986
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,WR,162.66309473599097
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,NR,160.7803605939206
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,SR,143.45890335339382
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,NER,6.230707280073804
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,70.26460452788788
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,152.8207224949539
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,151.9026096903641
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,131.88471904564025
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,5.637589354147889
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,ER,110.32248567693564
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,WR,205.3039357722523
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,248.0800059660945
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,SR,183.77478367812864
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,NER,10.236586609294974
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,ER,145.51062229572366
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,WR,326.3915872339545
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,316.8507585404525
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,SR,291.5341771209099
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,NER,8.310213688540122
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,ER,66.16396251947457
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,113.36834734516938
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,114.8296619670176
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,SR,97.75081713216605
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NER,5.199288735049613
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,ER,69.17112838547229
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,WR,131.1141649895604
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NR,124.42308661082971
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,SR,112.56897505225866
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NER,5.57621962725834
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,ER,70.90225111270121
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,WR,137.61174132852392
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NR,135.67791345682593
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,SR,119.6691820886654
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NER,6.73122500291423
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,70.42420464948866
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,134.6992382113938
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,134.45047782287298
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,115.71962251219938
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,6.393409345124216
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,ER,108.39698848867145
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,159.8225633154565
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,207.09524379372778
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,SR,144.88846997369834
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NER,11.60406634970878
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,ER,148.64856141119125
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,WR,216.20240173378818
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NR,246.3239249300221
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,SR,172.09901304157944
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NER,9.061131416548488
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,ER,52.31814695884338
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,WR,119.87366363991092
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NR,99.26951148462759
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,SR,104.24280647271183
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NER,3.2874306835309217
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,ER,67.83416823507973
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,WR,151.87247409415318
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,NR,130.46159452250927
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,SR,133.9629810447111
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,NER,5.054527151286328
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,ER,71.25111525052954
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,WR,165.613245454733
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,NR,152.24266982738447
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,SR,148.5440870211505
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,NER,6.361814423936257
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,69.57723182832612
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,159.91312437197766
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,146.47331400570383
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,141.8291941979097
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,5.33001746831352
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,ER,99.04093054787815
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,WR,177.2233469109253
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NR,182.6327716164662
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,SR,162.98980385949727
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NER,9.57875904476898
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,117.68220623559819
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,263.93039237252947
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,224.99385865707848
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,228.52790468182928
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,8.10862482165723
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,ER,50.32691158924829
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,WR,126.93472296794997
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NR,105.89408017995474
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,SR,109.73364495277312
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NER,4.200128318889353
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,ER,57.50208476859757
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,WR,150.83345793113608
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NR,114.4719588329172
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,SR,131.10253373501592
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NER,3.589276947603267
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,ER,63.47609652773032
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,WR,164.8688448095375
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NR,123.61261411702043
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,SR,148.8713599333418
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NER,4.056808056343641
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,60.00700235292108
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,158.32568690768463
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,117.78601217044884
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,141.62867784149606
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,3.7573150698864146
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,ER,76.05001445106761
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,WR,160.18019726536042
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NR,130.2253785752832
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,SR,142.4072281659146
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NER,7.677136817671129
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,ER,107.32311006911054
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,WR,265.61742538495486
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NR,203.92822385379782
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,SR,223.08106897304458
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NER,7.072472346436941
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,ER,48.220491697839456
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,WR,119.72586176165464
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NR,92.94086286710974
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,SR,103.02820350442167
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NER,2.930254976767289
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,ER,63.96638965851653
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,WR,152.66038036616732
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NR,115.02012913651099
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,SR,136.27266100522624
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NER,4.119465817939317
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,ER,70.01385864890375
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,WR,168.79284489170712
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NR,131.91019605173534
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,SR,153.59166658360778
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NER,5.123893384514503
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,69.02858774420989
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,164.6429958500084
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,129.93201545498334
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,148.56416505618313
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,4.616750447497342
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,ER,93.23044619602199
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,WR,180.43401729843285
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NR,148.65733006006602
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,SR,173.95567881977996
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NER,8.583027344963412
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,ER,115.48383761627728
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,WR,271.2945543842997
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NR,208.58296307212962
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,SR,239.5534278322577
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NER,7.608057501569359
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,ER,65.2691621031796
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,WR,149.34113709544943
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NR,133.95844335576112
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,SR,137.25026000610876
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NER,4.140670964846586
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,ER,74.2661842518382
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,WR,175.5169995705702
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NR,163.20398041425997
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,SR,157.63472382193874
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NER,5.757791701060739
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,ER,75.30252225223981
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,WR,172.3665043810425
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NR,169.79330896821136
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,SR,153.28683811019948
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NER,6.848306708197699
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,74.18885863070092
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,161.90808301575072
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,160.30769288396186
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,140.77845994717234
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,6.32795936405376
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,ER,114.51205716887407
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,WR,214.0533597430277
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NR,255.99482891779468
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,SR,193.73447225411238
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NER,11.240965390093642
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,ER,159.698684617546
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,WR,329.9547189497437
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NR,321.6841448206056
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,SR,307.9574755806855
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NER,9.206026265739105
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,ER,69.94029705502989
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,WR,122.58191812481911
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NR,128.78834453655736
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,SR,105.50415429112995
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NER,5.471454869676379
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,ER,72.8302992019256
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,WR,140.57354065860233
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NR,135.56338226105618
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,SR,119.86556108551997
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NER,5.896851490837773
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,ER,74.55395772137413
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,WR,146.742785026045
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NR,146.15934351205968
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,SR,126.91628095643246
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NER,7.061075313818108
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,74.1432642542699
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,143.9318197719341
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,145.1472703714532
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,123.0879919512444
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,6.724938637123335
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,ER,112.70730023938833
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,WR,172.15340607565665
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NR,226.25607355044897
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,SR,153.87031146508912
